address,agencyId,agencyName,apartmentSaleType,cityId,createdAt,description,details,developmentId,developmentName,developmentParentId,developmentParentName,districtId,floor,floorArea,floorAreaCalculated,floorInt,galleryImagesCount,id,itemType,itemUrl,metroId,price,pricePerArea,pricePerAreaValue,priceValue,propertyType,publishDate,regionId,resultType,rooms,roomsOrdinal,sourceFinishTime,sourceId,sourceStartTime,sourceUpdateTime,station_distance,station_id,station_lineColors,station_name,title,updatedAt
"Новосибирск, улица Лескова, 31",94101510,"Агентство недвижимости ""Дельта""",Resale,3285,2020-11-26T06:54:12.202605Z,"Современная стильная квартира с большой лоджией и видом на парк. Огороженная территория. Видеонаблюдение. Прекрасное благоустройство. В самом центре города. Отличная транспортная доступность. До станции метро ""Октябрьская"" 12 минут. Чистая продажа.",40.4 м²,,,,,650.0,14/17,40.4 м²,40.4,14,15,3033139035,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-3033139035,264.0,4 099 000 ₽,101 460 ₽ за м²,101460,4099000,Apartment,2020-11-26T06:54:12.202605Z,78,Listing,1,1.0,2020-12-26T09:45:11.389922+03:00,2020812577,2020-11-26T08:11:18.653802+03:00,2020-12-02T14:16:19.584572+03:00,1.042,264.0,#FF0000,Октябрьская,"1-комн. квартира, 40.4 м², 14/17 эт.",2020-12-02T11:25:48.256318Z
"Новосибирск, улица Одоевского, 1/10",193015904,татьяна,Resale,3285,2020-12-05T14:11:33.192114Z,"Продам отличную студию,в квартире сделан хороший ремон,балкон застеклен.В продажу не входят телевизоры,микроволновка,комод под телевизор.Собственник 1,не кто не прописан,владеем 5 лет,продажа в связи с покупкой квартиры больше.Посредников просьба не беспокоить.Задолженности по квартире нет,все платиться вовремя.",21 м²,,,,,657.0,17/17,21 м²,21.0,17,11,3054642711,Sale,/kvartira-na-prodazhu-novosibirsk-3054642711,,1 700 000 ₽,80 952 ₽ за м²,80952,1700000,Apartment,2020-12-05T14:11:33.192114Z,78,Listing,Студия,,2021-01-04T17:03:15.8417+03:00,2014364719,2020-12-05T17:01:41.154224+03:00,2020-12-06T05:36:09.307247+03:00,,,,,"Квартира-студия, 21 м², 17/17 эт.",2020-12-06T02:45:33.755594Z
"Новосибирская область, Черепановский район, рабочий посёлок Дорогино, Центральная улица, 23",68531542,Агентство недвижимости «Афина Паллада»,Resale,3263,2020-08-28T04:24:34.351072Z,"Арт. 42285654 СРОЧНО ПРОДАМ!!! Светлую 2х-комнатную квартиру в р. п. Дорогино. <br>Квартира расположена на комфортном 4 этаже, не угловая. Удобная планировка: комнаты изолированы, раздельный санузел,  большой коридор, окна выходят на две стороны дома. В квартире новые радиаторы отопления, пластиковые стеклопакеты, качественная входная дверь, новый «фартук» на кухне.<br>Квартира с мебелью.<br> В 5-ти минутах ходьбы детский сад «Солнышко», школа, школа искусств. почта,  больница, Сбербанк, аптека, ателье, магазины (Магнит, Мария-ра, Огонёк и другие), торговые павильоны, магазин одежды и обуви.<br>Во дворе детская площадка. Возле дома всегда есть парковочные места. <br>Документы готовы к сделке,<br>подходит под ипотеку,  материнский капитал.<br>Показ в удобное для вас время!<br>Рассмотрим обмен на 2х комнатную квартиру в Сосновке, Кыштовке, Пихтовке.",44.6 м²,,,,,,4/5,44.6 м²,44.6,4,12,2821859379,Sale,/2-komnatnaya-kvartira-na-prodazhu-dorogino-2821859379,,980 000 ₽,21 973 ₽ за м²,21973,980000,Apartment,2020-08-28T04:24:34.351072Z,78,Listing,2,2.0,2020-12-28T05:22:33.076598+03:00,2003975866,2020-08-28T07:15:11.593201+03:00,2020-12-02T05:21:37.883312+03:00,,,,,"2-комн. квартира, 44.6 м², 4/5 эт.",2020-12-02T02:31:07.861821Z
"Новосибирск, Народная улица, 77",29896311,Елена,Resale,3285,2020-10-29T10:48:58.788168Z,"В продаже однокомнатная квартира в кирпичном доме! Дом с квартирами улучшенной планировки, с большой территорией, имеется и детская площадка и большое количество парковочных мест, как внутри территории, так и за ее пределами! Дом огорожен. <br>В квартире выполнен качественный ремонт. Квартира очень уютная и тёплая. Дом имеет выгодное положение, развитую инфраструктуру: магазины, медицинские центры, остановки, все в пешей доступности! <br>Подходит любой вид расчетов, приглашаем на просмотр!",38 м²,,,,,648.0,4/9,38 м²,38.0,4,18,2966775259,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2966775259,,3 395 000 ₽,89 342 ₽ за м²,89342,3395000,Apartment,2020-10-29T10:48:58.788168Z,78,Listing,1,1.0,2020-12-31T06:58:28.066786+03:00,2036950105,2020-10-29T13:39:32.474991+03:00,2020-12-06T08:47:14.97482+03:00,4.355,260.0,#FF0000,Заельцовская,"1-комн. квартира, 38 м², 4/9 эт.",2020-12-06T05:56:38.31547Z
"Новосибирск, улица Татьяны Снежиной, 29/1",186671858,Юлия,Resale,3285,2020-12-07T18:31:57.818679Z,"Квартира от собственника, большая застеклённая лоджия, линолеум, частично мебель, кухонный гарнитур. Хороший зелёный двор с детской площадкой. Рядом детский сад, школа, торговый центр, продуктовые магазины. Рядом с домом остановка общественного транспорта. Чистый подъезд, хорошие соседи. .",35 м²,,,,,650.0,2/9,35 м²,35.0,2,9,3059652797,Sale,/kvartira-na-prodazhu-novosibirsk-3059652797,272.0,2 200 000 ₽,62 857 ₽ за м²,62857,2200000,Apartment,2020-12-07T18:31:57.818679Z,78,Listing,Студия,,2021-01-06T21:22:56.0254+03:00,2032841473,2020-12-07T21:22:33.804529+03:00,2020-12-07T21:22:56.0254+03:00,2.982,272.0,#008000,Золотая Нива,"Квартира-студия, 35 м², 2/9 эт.",2020-12-07T18:32:03.827424Z
"Новосибирская область, Татарск, улица Никишкиной, 11",171855626,Мария Шишкина,Resale,3281,2020-11-08T05:41:44.048386Z,Продам 2х комнатную квартиру,42 м²,,,,,,3/5,42 м²,42.0,3,0,2989894713,Sale,/2-komnatnaya-kvartira-na-prodazhu-tatarsk-2989894713,,1 500 000 ₽,35 714 ₽ за м²,35714,1500000,Apartment,2020-11-08T05:41:44.048386Z,78,Listing,2,2.0,2021-01-07T08:37:07.112447+03:00,2024636106,2020-11-08T08:28:52.779202+03:00,2020-12-08T08:37:07.112447+03:00,,,,,"2-комн. квартира, 42 м², 3/5 эт.",2020-12-08T05:46:29.255741Z
"Новосибирск, Военная улица, 16",150137637,Бриз,Resale,3285,2020-12-01T04:09:53.925908Z,"В продажу предлагается уютная, комфортная двухкомнатная квартира в центральной части города. В квартире выполнен качественный ремонт, имеется 2 сан/узла , что очень удобно для приема гостей. Мебель в квартире установлена новая , не  использовалась , остается вся в  квартире.Достаточно развитая инфраструктура , все необходимое находится в шаговой доступности: школы, детские сады, поликлиника, Оперный театр, ТЦ. ""АУРА"", станция метро Октябрьская, Октябрьский рынок, остановки общественного транспорта. Дом имеет три подъезда , со стороны ул. Ипподромская, с ул. Военной ( по направлению от центра), и с ул. Богаткова. Дом построен на высоком уровне: скоростные лифты, подземная и наземная парковка. Во дворе расположена современная, красивая детская площадка. В подъезде круглосуточно находится консьерж, видеонаблюдение по периметру дома. Подходит под все виды расчета. В связи с отъездом можем показывать с 8 декабря.<br>Добро пожаловать на просмотры!!!",67.3 м²,,,,,650.0,5/17,67.3 м²,67.3,5,1,3043945968,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3043945968,264.0,6 780 000 ₽,100 743 ₽ за м²,100743,6780000,Apartment,2020-12-01T04:09:53.925908Z,78,Listing,2,2.0,2020-12-31T07:09:20.530247+03:00,2051639984,2020-12-01T06:53:39.06457+03:00,2020-12-03T09:36:04.364036+03:00,1.084,264.0,#FF0000,Октябрьская,"2-комн. квартира, 67.3 м², 5/17 эт.",2020-12-03T06:45:08.338012Z
"Новосибирск, улица Ольги Жилиной, 33",147244801,Отдел Продаж Недвижимости,Resale,3285,2020-08-12T11:22:00.951789Z,"В продаже стильная, двухкомнатная квартира-студия с дизайнерским ремонтом. Остается вся мебель и встроенная техника. Элитный дом, с огороженной территорией, видеонаблюдением, интеллигентными соседями. Расположен в центре города, рядом станция метро и вся инфраструктура. Дополнительно возможно приобрести теплую парковку (лифт спускается).",60 м²,,,,,649.0,3/12,60 м²,60.0,3,12,2782997682,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2782997682,270.0,7 500 000 ₽,125 000 ₽ за м²,125000,7500000,Apartment,2020-08-12T11:22:00.951789Z,78,Listing,2,2.0,2020-12-31T07:11:42.830412+03:00,1983544383,2020-08-12T14:12:33.311491+03:00,2020-12-01T07:11:42.830412+03:00,0.408,270.0,#008000,Маршала Покрышкина,"2-комн. квартира, 60 м², 3/12 эт.",2020-12-01T04:20:46.697579Z
"Новосибирск, улица Ключ-Камышенское Плато, 26",173701179,Макромир,Resale,3285,2020-12-03T15:29:25.385331Z,"Предлагается к продаже отличная и очень уютная квартира, с дизайнерским ремонтом. В отличном состоянии!<br>В экологически чистом районе, в двух минутах ходьбы автобусная остановка, что позволяет добраться в любую точку города. Так-же рядом с домом есть сосновый бор, который прекрасно подходит, для пеших прогулок. Планетарий, Горнолыжная база Иня, ресторан, сауна, тренажерный зал, различные спортивные секции. Одна из лучших школ города №155. Детские сады, различные магазины, военный институт, спортивные площадки.<br>Ипотека любого банка! Ключи в день полного расчета!<br>Приглашаем на просмотр в любое удобное, для Вас время.<br>Звоните!",36 м²,,,,,650.0,10/10,36 м²,36.0,10,6,3050530525,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-3050530525,,2 650 000 ₽,73 611 ₽ за м²,73611,2650000,Apartment,2020-12-03T15:29:25.385331Z,78,Listing,1,1.0,2021-01-02T18:20:23.831631+03:00,2073717036,2020-12-03T18:19:50.65142+03:00,2020-12-03T18:20:23.831631+03:00,,,,,"1-комн. квартира, 36 м², 10/10 эт.",2020-12-03T15:29:29.592336Z
"Новосибирск, Советский район, микрорайон Нижняя Ельцовка, Лесосечная улица, 14",170121642,VDOME недвижимость,Resale,3285,2020-11-30T12:51:05.59964Z,"Предлагается к покупке великолепная двухуровневая квартира в экологически чистом районе. Дом расположен рядом с хвойным лесом, в шаговой доступности утиное озеро, детские сады, школа, несколько детских площадок, пекарня, аптеки, продуктовые магазины, остановки общественного транспорта. Очень просторная парковка, видеонаблюдение. В квартире 2 сан. узла, 1 балкон и 3 лоджии. На первом уровне кухня, большая комната, санузел, два подсобных помещения (бойлерная и гардеробная), на втором - две спальни, ванная, кладовая, большой холл. Вместе с квартирой продается гараж в этом доме.<br>Подходит под ипотеку. Отличное место для тех, кто ценит своё здоровье, комфорт и уют. Ждем Вас на просмотр!<br> ",131 м²,,,,,656.0,3/6,131 м²,131.0,3,20,3042670352,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-3042670352,,6 470 000 ₽,49 389 ₽ за м²,49389,6470000,Apartment,2020-11-30T12:51:05.59964Z,78,Listing,3,3.0,2020-12-30T15:42:03.564701+03:00,2024615952,2020-11-30T15:41:33.557261+03:00,2020-11-30T15:42:03.564701+03:00,,,,,"3-комн. квартира, 131 м², 3/6 эт.",2020-11-30T12:54:27.710789Z
