address,agencyId,agencyName,apartmentSaleType,cityId,createdAt,description,details,developmentId,developmentName,developmentParentId,developmentParentName,districtId,floor,floorArea,floorAreaCalculated,floorInt,galleryImagesCount,id,itemType,itemUrl,metroId,price,pricePerArea,pricePerAreaValue,priceValue,propertyType,publishDate,regionId,resultType,rooms,roomsOrdinal,sourceFinishTime,sourceId,sourceStartTime,sourceUpdateTime,station_distance,station_id,station_lineColors,station_name,title,updatedAt
"ул. Кубовая, жилой дом",183858382,living,New,3285,2020-11-12T13:38:34.748808Z,"Новый комплекс от известной Группы компаний ""Стрижи"" с необычным названием Эскимо. Классическая кирпичная кладка. Эргономичные планировки с вариантами квартир с высотой потолка от 2,7 до 5 метров. Насыщенная инфраструктура проекта представлена новой школой, двумя садиками, торговым кластером с фермерским рынком, бассейном, катком, лыжной базой и молодёжным центром, всё - в пешей доступности. Секции дома 8-10 этажей, на этаже от 3 до 6 квартир. Торопитесь выбрать, пока не растаяло!<br>Организуем показы объектов в любом формате (онлайн и оффлайн. Расскажем об особенностях объекта, локации, сделаем подробный анализ выбранных вариантов.<br>1. Классическая планировка<br>2. Высокие потолки<br>3. Угловая квартира<br>4. Изолированные комнаты<br>5. Комнаты квадратной формы<br>6. Большая кухня<br>7. Кухня квадратной формы<br>8. Есть лоджия<br>9. Чистовая отделка<br>10. Гардеробная в коридоре<br>11. Несколько окон в комнате<br>Поможем выгодно приобрести квартиру и одобрить ипотеку с минимальной ставкой. Бесплатная экспертная помощь на каждом этапе покупки.",70.7 м²,1028260852.0,ЖК «Эскимо»,1028260852.0,ЖК «Эскимо»,653.0,1/10,70.7 м²,70.7,1,6,3000950601,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3000950601,260.0,4 850 000 ₽,68 600 ₽ за м²,68600,4850000,Apartment,2020-11-12T13:38:34.748808Z,78,Listing,2,2.0,2020-12-12T16:29:23.612572+03:00,2027974580,2020-11-12T16:29:00.53282+03:00,2020-11-12T16:29:23.612572+03:00,,,,,"2-комн. квартира, 70.7 м², 1/10 эт.",2020-11-12T13:39:39.478633Z
"ул. Кубовая, жилой дом",183858382,living,New,3285,2020-11-12T13:38:44.513362Z,"Новый комплекс от известной Группы компаний ""Стрижи"" с необычным названием Эскимо. Классическая кирпичная кладка. Эргономичные планировки с вариантами квартир с высотой потолка от 2,7 до 5 метров. Насыщенная инфраструктура проекта представлена новой школой, двумя садиками, торговым кластером с фермерским рынком, бассейном, катком, лыжной базой и молодёжным центром, всё - в пешей доступности. Секции дома 8-10 этажей, на этаже от 3 до 6 квартир. Торопитесь выбрать, пока не растаяло!<br>Организуем показы объектов в любом формате (онлайн и оффлайн. Расскажем об особенностях объекта, локации, сделаем подробный анализ выбранных вариантов.<br>1. Верхний этаж<br>2. Классическая планировка<br>3. Высокие потолки<br>4. Двухстороняя квартира<br>5. Изолированные комнаты<br>6. Комнаты квадратной формы<br>7. Кухня квадратной формы<br>8. Есть балкон<br>9. Чистовая отделка<br>10. Несколько окон в комнате<br>Поможем выгодно приобрести квартиру и одобрить ипотеку с минимальной ставкой. Бесплатная экспертная помощь на каждом этапе покупки.",61.8 м²,1028260852.0,ЖК «Эскимо»,1028260852.0,ЖК «Эскимо»,653.0,7/10,61.8 м²,61.8,7,6,3000951474,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3000951474,260.0,4 550 000 ₽,73 625 ₽ за м²,73625,4550000,Apartment,2020-11-12T13:38:44.513362Z,78,Listing,2,2.0,2020-12-12T16:29:24.470741+03:00,2028771964,2020-11-12T16:29:01.841958+03:00,2020-11-12T16:29:24.470741+03:00,,,,,"2-комн. квартира, 61.8 м², 7/10 эт.",2020-11-12T13:39:52.767458Z
"ул. Кубовая, жилой дом",183858382,living,New,3285,2020-11-12T13:38:26.800518Z,"Новый комплекс от известной Группы компаний ""Стрижи"" с необычным названием Эскимо. Классическая кирпичная кладка. Эргономичные планировки с вариантами квартир с высотой потолка от 2,7 до 5 метров. Насыщенная инфраструктура проекта представлена новой школой, двумя садиками, торговым кластером с фермерским рынком, бассейном, катком, лыжной базой и молодёжным центром, всё - в пешей доступности. Секции дома 8-10 этажей, на этаже от 3 до 6 квартир. Торопитесь выбрать, пока не растаяло!<br>Организуем показы объектов в любом формате (онлайн и оффлайн. Расскажем об особенностях объекта, локации, сделаем подробный анализ выбранных вариантов.<br>1. Верхний этаж<br>2. Высокие потолки<br>3. Двухстороняя квартира<br>4. Изолированные комнаты<br>5. Комнаты квадратной формы<br>6. Большая кухня<br>7. Кухня квадратной формы<br>8. Несколько сан.узлов<br>9. Есть балкон<br>10. Функциональный коридор<br>11. Чистовая отделка<br>12. Гардеробная в коридоре<br>13. Гардеробная в спальне<br>14. Несколько окон на кухне<br>Поможем выгодно приобрести квартиру и одобрить ипотеку с минимальной ставкой. Бесплатная экспертная помощь на каждом этапе покупки.",94.3 м²,1028260852.0,ЖК «Эскимо»,1028260852.0,ЖК «Эскимо»,653.0,9/10,94.3 м²,94.3,9,6,3000949855,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-3000949855,260.0,6 900 000 ₽,73 171 ₽ за м²,73171,6900000,Apartment,2020-11-12T13:38:26.800518Z,78,Listing,3,3.0,2020-12-12T16:29:24.774047+03:00,2028321294,2020-11-12T16:29:02.739722+03:00,2020-12-02T19:52:57.308646+03:00,,,,,"3-комн. квартира, 94.3 м², 9/10 эт.",2020-12-02T17:02:30.356978Z
"ул. Кубовая, жилой дом",183858382,living,New,3285,2020-11-12T13:38:47.963143Z,"Новый комплекс от известной Группы компаний ""Стрижи"" с необычным названием Эскимо. Классическая кирпичная кладка. Эргономичные планировки с вариантами квартир с высотой потолка от 2,7 до 5 метров. Насыщенная инфраструктура проекта представлена новой школой, двумя садиками, торговым кластером с фермерским рынком, бассейном, катком, лыжной базой и молодёжным центром, всё - в пешей доступности. Секции дома 8-10 этажей, на этаже от 3 до 6 квартир. Торопитесь выбрать, пока не растаяло!<br>Организуем показы объектов в любом формате (онлайн и оффлайн. Расскажем об особенностях объекта, локации, сделаем подробный анализ выбранных вариантов.<br>1. Классическая планировка<br>2. Высокие потолки<br>3. Двухстороняя квартира<br>4. Изолированные комнаты<br>5. Комнаты квадратной формы<br>6. Кухня квадратной формы<br>7. Есть балкон<br>8. Чистовая отделка<br>9. Несколько окон в комнате<br>Поможем выгодно приобрести квартиру и одобрить ипотеку с минимальной ставкой. Бесплатная экспертная помощь на каждом этапе покупки.",60.3 м²,1028260852.0,ЖК «Эскимо»,1028260852.0,ЖК «Эскимо»,653.0,3/10,60.3 м²,60.3,3,6,3000951751,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3000951751,260.0,4 450 000 ₽,73 798 ₽ за м²,73798,4450000,Apartment,2020-11-12T13:38:47.963143Z,78,Listing,2,2.0,2020-12-12T16:29:24.893738+03:00,2028214182,2020-11-12T16:29:01.691351+03:00,2020-11-12T16:29:24.893738+03:00,,,,,"2-комн. квартира, 60.3 м², 3/10 эт.",2020-11-12T13:39:21.447733Z
"ул. Кубовая, жилой дом",183858382,living,New,3285,2020-11-12T13:38:33.909149Z,"Новый комплекс от известной Группы компаний ""Стрижи"" с необычным названием Эскимо. Классическая кирпичная кладка. Эргономичные планировки с вариантами квартир с высотой потолка от 2,7 до 5 метров. Насыщенная инфраструктура проекта представлена новой школой, двумя садиками, торговым кластером с фермерским рынком, бассейном, катком, лыжной базой и молодёжным центром, всё - в пешей доступности. Секции дома 8-10 этажей, на этаже от 3 до 6 квартир. Торопитесь выбрать, пока не растаяло!<br>Организуем показы объектов в любом формате (онлайн и оффлайн. Расскажем об особенностях объекта, локации, сделаем подробный анализ выбранных вариантов.<br>1. Классическая планировка<br>2. Высокие потолки<br>3. Двухстороняя квартира<br>4. Изолированные комнаты<br>5. Комнаты квадратной формы<br>6. Кухня квадратной формы<br>7. Несколько сан.узлов<br>8. Есть балкон<br>9. Функциональный коридор<br>10. Чистовая отделка<br>11. Гардеробная в коридоре<br>12. Гардеробная в спальне<br>Поможем выгодно приобрести квартиру и одобрить ипотеку с минимальной ставкой. Бесплатная экспертная помощь на каждом этапе покупки.",67.2 м²,1028260852.0,ЖК «Эскимо»,1028260852.0,ЖК «Эскимо»,653.0,3/10,67.2 м²,67.2,3,6,3000950513,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3000950513,260.0,4 850 000 ₽,72 173 ₽ за м²,72173,4850000,Apartment,2020-11-12T13:38:33.909149Z,78,Listing,2,2.0,2020-12-12T16:29:24.983392+03:00,2028380561,2020-11-12T16:29:01.78211+03:00,2020-12-02T19:52:55.1806+03:00,,,,,"2-комн. квартира, 67.2 м², 3/10 эт.",2020-12-02T17:02:34.46212Z
"ул. Кубовая, жилой дом",183858382,living,New,3285,2020-11-12T13:38:51.870145Z,"Новый комплекс от известной Группы компаний ""Стрижи"" с необычным названием Эскимо. Классическая кирпичная кладка. Эргономичные планировки с вариантами квартир с высотой потолка от 2,7 до 5 метров. Насыщенная инфраструктура проекта представлена новой школой, двумя садиками, торговым кластером с фермерским рынком, бассейном, катком, лыжной базой и молодёжным центром, всё - в пешей доступности. Секции дома 8-10 этажей, на этаже от 3 до 6 квартир. Торопитесь выбрать, пока не растаяло!<br>Организуем показы объектов в любом формате (онлайн и оффлайн. Расскажем об особенностях объекта, локации, сделаем подробный анализ выбранных вариантов.<br>1. Классическая планировка<br>2. Высокие потолки<br>3. Двухстороняя квартира<br>4. Изолированные комнаты<br>5. Комнаты квадратной формы<br>6. Кухня квадратной формы<br>7. Есть балкон<br>8. Чистовая отделка<br>9. Несколько окон в комнате<br>Поможем выгодно приобрести квартиру и одобрить ипотеку с минимальной ставкой. Бесплатная экспертная помощь на каждом этапе покупки.",60.3 м²,1028260852.0,ЖК «Эскимо»,1028260852.0,ЖК «Эскимо»,653.0,2/10,60.3 м²,60.3,2,6,3000952097,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3000952097,260.0,4 450 000 ₽,73 798 ₽ за м²,73798,4450000,Apartment,2020-11-12T13:38:51.870145Z,78,Listing,2,2.0,2020-12-12T16:29:26.024468+03:00,2027917839,2020-11-12T16:29:02.771201+03:00,2020-11-12T16:29:26.024468+03:00,,,,,"2-комн. квартира, 60.3 м², 2/10 эт.",2020-11-12T13:39:45.566763Z
"ул. Кубовая, жилой дом",183858382,living,New,3285,2020-11-12T13:38:52.605577Z,"Новый комплекс от известной Группы компаний ""Стрижи"" с необычным названием Эскимо. Классическая кирпичная кладка. Эргономичные планировки с вариантами квартир с высотой потолка от 2,7 до 5 метров. Насыщенная инфраструктура проекта представлена новой школой, двумя садиками, торговым кластером с фермерским рынком, бассейном, катком, лыжной базой и молодёжным центром, всё - в пешей доступности. Секции дома 8-10 этажей, на этаже от 3 до 6 квартир. Торопитесь выбрать, пока не растаяло!<br>Организуем показы объектов в любом формате (онлайн и оффлайн. Расскажем об особенностях объекта, локации, сделаем подробный анализ выбранных вариантов.<br>1. Классическая планировка<br>2. Высокие потолки<br>3. Двухстороняя квартира<br>4. Изолированные комнаты<br>5. Комнаты квадратной формы<br>6. Большая кухня<br>7. Кухня квадратной формы<br>8. Чистовая отделка<br>9. Несколько окон в комнате<br>Поможем выгодно приобрести квартиру и одобрить ипотеку с минимальной ставкой. Бесплатная экспертная помощь на каждом этапе покупки.",49 м²,1028260852.0,ЖК «Эскимо»,1028260852.0,ЖК «Эскимо»,653.0,1/10,49 м²,49.0,1,6,3000952163,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-3000952163,260.0,4 200 000 ₽,85 714 ₽ за м²,85714,4200000,Apartment,2020-11-12T13:38:52.605577Z,78,Listing,1,1.0,2020-12-12T16:29:27.029222+03:00,2028348435,2020-11-12T16:29:02.555091+03:00,2020-11-12T16:29:27.029222+03:00,,,,,"1-комн. квартира, 49 м², 1/10 эт.",2020-11-12T13:39:45.918002Z
"ул. Добролюбова, ЖК «ApartRiver»",119593020,ООО ЛюксТрейд,New,3285,2020-07-13T06:02:14.078819Z,"Сдача дома ( декабрь, январь)<br>30.17 м2<br>Дом находится на набережной.<br>Пешая доступность от метро Речной вокзал.<br>Апартаменты номер 29, этаж 5, расположение на этаже, на втором фото. В квартире окна на 2е стороны, одно во двор, второе на торец.<br>Чистовая отделка<br>Оформление по переуступке<br>В Ипотеке Росбанк<br>Торг",30.2 м²,91342.0,ЖК «ApartRiver» (АпартРивер),91342.0,ЖК «ApartRiver» (АпартРивер),650.0,5/12,30.2 м²,30.2,5,9,2712201428,Sale,/kvartira-na-prodazhu-novosibirsk-2712201428,265.0,2 750 000 ₽,91 060 ₽ за м²,91060,2750000,Apartment,2020-07-13T06:02:14.078819Z,78,Listing,Студия,,2020-12-09T13:48:51.001058+03:00,1978797946,2020-07-13T08:52:20.46913+03:00,2020-11-09T13:48:51.001058+03:00,0.871,265.0,#FF0000,Речной вокзал,"Квартира-студия, 30.2 м², 5/12 эт.",2020-11-09T10:57:55.429639Z
"Новосибирская область, Искитим, микрорайон Индустриальный, 22",78551658,Любовь,Resale,3252,2020-07-25T04:17:50.39422Z,Продам однокомнатную квартиру в индустриальном микрорайоне.,29 м²,,,,,,2/5,29 м²,29.0,2,4,2739028251,Sale,/1-komnatnaya-kvartira-na-prodazhu-iskitim-2739028251,,1 150 000 ₽,39 655 ₽ за м²,39655,1150000,Apartment,2020-07-25T04:17:50.39422Z,78,Listing,1,1.0,2020-12-11T11:15:57.053865+03:00,1960001390,2020-07-25T07:08:08.72809+03:00,2020-12-05T09:14:57.859698+03:00,,,,,"1-комн. квартира, 29 м², 2/5 эт.",2020-12-05T06:24:27.415541Z
"ул. Декабристов, д. 115",34770364,"Агентство недвижимости ""ВЫСОТА""",New,3285,2020-11-11T08:27:53.409337Z,Квартира от ЗАСТРОЙЩИКА! Сдача декабрь 2020 года!<br>Помощь в получении ипотечного решения!<br>ЗВОНИТЕ!,35 м²,91288.0,ЖК «Октябрьский квартал»,91288.0,ЖК «Октябрьский квартал»,650.0,22/22,35 м²,35.0,22,3,2997415899,Sale,/kvartira-na-prodazhu-novosibirsk-2997415899,265.0,3 400 000 ₽,97 143 ₽ за м²,97143,3400000,Apartment,2020-11-11T08:27:53.409337Z,78,Listing,Студия,,2020-12-11T11:18:24.030589+03:00,2042281245,2020-11-11T11:17:59.574338+03:00,2020-11-28T07:32:46.783568+03:00,1.463,265.0,#FF0000,Речной вокзал,"Квартира-студия, 35 м², 22/22 эт.",2020-11-28T04:42:23.919385Z
