address,agencyId,agencyName,apartmentSaleType,cityId,createdAt,description,details,developmentId,developmentName,developmentParentId,developmentParentName,districtId,floor,floorArea,floorAreaCalculated,floorInt,galleryImagesCount,id,itemType,itemUrl,metroId,price,pricePerArea,pricePerAreaValue,priceValue,propertyType,publishDate,regionId,resultType,rooms,roomsOrdinal,sourceFinishTime,sourceId,sourceStartTime,sourceUpdateTime,station_distance,station_id,station_lineColors,station_name,title,updatedAt
"ул. Ивлева, д. 217",176123877,"ООО ""Новосибирскстрой-Недвижимость+""",New,3285,2020-07-08T06:36:39.034715Z,"В продаже трехкомнатная студия в ЖК ""Тихий берег"", сдача первый квартал 2021г., стройка аккредитована в 7-ми банках, кредиты предоставляются на приобретение недвижимости на первичном рынке.<br>- Сбербанк 6,4% <br>- ВТБ 6,5% <br>- Промсвязьбанк 6,5% <br>- Совкомбанк<br>Окна на две стороны, два на реку, одно в сторону ул. Приморской. Удобное расположение дома, красивый вид, рядом Обское водохранилище, пляж, лес, развита инфраструктура. Приглашаем на экскурсии.",80.2 м²,67610.0,ЖК «Тихий берег»,67610.0,ЖК «Тихий берег»,656.0,9/17,80.2 м²,80.2,9,3,2704096295,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2704096295,,3 500 000 ₽,43 641 ₽ за м²,43641,3500000,Apartment,2020-07-08T06:36:39.034715Z,78,Listing,3,3.0,2021-01-05T06:43:24.135653+03:00,1955115340,2020-07-08T09:02:39.706948+03:00,2020-12-06T06:43:24.135653+03:00,,,,,"3-комн. квартира, 80.2 м², 9/17 эт.",2020-12-06T03:52:28.240961Z
"ул. Ивлева, д. 217",176123877,"ООО ""Новосибирскстрой-Недвижимость+""",New,3285,2020-07-09T03:14:26.843043Z,"В продаже полноценная двухкомнатная квартира в ЖК ""Тихий берег"", сдача первый квартал 2021г., стройка аккредитована в 7-ми банках, кредиты предоставляются на приобретение недвижимости на первичном рынке. <br>- Сбербанк 6,4%<br>- ВТБ 6,5%<br>- Промсвязьбанк 6,5%<br>- Совкомбанк<br>Окна выходят на улицу Приморскую. Удобное расположение дома, красивый вид, рядом Обское водохранилище, пляж, лес, развита инфраструктура. Приглашаем на экскурсии.",60.9 м²,67610.0,ЖК «Тихий берег»,67610.0,ЖК «Тихий берег»,656.0,12/17,60.9 м²,60.9,12,4,2707300106,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2707300106,,2 800 000 ₽,45 977 ₽ за м²,45977,2800000,Apartment,2020-07-09T03:14:26.843043Z,78,Listing,2,2.0,2021-01-05T06:43:24.42003+03:00,1955927253,2020-07-08T08:24:32.057442+03:00,2020-12-06T06:43:24.42003+03:00,,,,,"2-комн. квартира, 60.9 м², 12/17 эт.",2020-12-06T03:52:27.798602Z
"Новосибирск, улица Толстого, 234",152810530,Центральное агентство недвижимости,Resale,3285,2020-05-06T00:53:10.174361Z,"Предлагаем к продаже 2 - комнатную квартиру на Никитинском жилмассиве,дом расположен в уютном дворе.В пяти минутах ходьбы расположены две школы,два дет.сада,лицей,институты СибГУТИ,НГАСУ,НГАУ.До центра города 4 остановки.Окна пластик,квартира требует небольших вложений (косметический ремонт).Порядочные чистоплотные соседи,чистый подъезд.Документы готовы.Без обременений,один собственник.<br>При звонке, пожалуйста, назовите номер объявления - 85 539<br>Консультируем подробно по телефону.",44 м²,,,,,650.0,9/9,44 м²,44.0,9,6,2537500120,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2537500120,265.0,2 930 000 ₽,66 591 ₽ за м²,66591,2930000,Apartment,2020-05-06T00:53:10.174361Z,78,Listing,2,2.0,2021-01-03T05:23:05.462847+03:00,1920180300,2020-05-05T12:30:38.017332+03:00,2020-12-08T15:35:20.204018+03:00,1.957,265.0,#FF0000,Речной вокзал,"2-комн. квартира, 44 м², 9/9 эт.",2020-12-08T12:48:57.539437Z
"Новосибирская область, Новосибирский район, село Криводановка, Зелёная улица, 16",152810530,Центральное агентство недвижимости,Resale,3258,2020-09-02T13:01:13.710282Z,"Жилой дом  Семейный  расположен в экологически чистом районе в доступной близости от города. Рядом с домом развитая инфраструктура: д/с, школа, магазны, остановка общественного транспорта. <br>Помощь с получением ипотечного решения и финансовые гарантии Агентства недвижимости на полную стоимость объекта<br>При звонке, пожалуйста, назовите номер объявления - 64 886<br>Консультируем подробно по телефону.",70 м²,,,,,,8/9,70 м²,70.0,8,3,2834148467,Sale,/2-komnatnaya-kvartira-na-prodazhu-krivodanovka-2834148467,,2 460 000 ₽,35 143 ₽ за м²,35143,2460000,Apartment,2020-09-02T13:01:13.710282Z,78,Listing,2,2.0,2021-01-03T05:23:05.418249+03:00,1984828468,2020-09-02T15:51:46.487645+03:00,2020-12-07T05:23:45.215299+03:00,,,,,"2-комн. квартира, 70 м², 8/9 эт.",2020-12-07T02:33:39.818459Z
"Новосибирск, улица Ватутина, 49",152810530,Центральное агентство недвижимости,Resale,3285,2020-04-30T00:53:11.762702Z,"Метро Карла Маркса.Шикарное месторасположение. Рядом вся инфраструктура: метро, остановки транспорта, школы, садики, лицеи, Вузы, торговые центры, кинотеатры.<br>При звонке, пожалуйста, назовите номер объявления - 190 155<br>Консультируем подробно по телефону.",44 м²,,,,,655.0,5/5,44 м²,44.0,5,7,2522858904,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2522858904,267.0,2 890 000 ₽,65 682 ₽ за м²,65682,2890000,Apartment,2020-04-30T00:53:11.762702Z,78,Listing,2,2.0,2021-01-03T05:23:05.595569+03:00,1888463653,2020-04-29T14:28:30.030076+03:00,2020-12-07T05:23:44.880706+03:00,0.727,267.0,#FF0000,Площадь Маркса,"2-комн. квартира, 44 м², 5/5 эт.",2020-12-07T02:33:54.402798Z
"Новосибирск, улица Коминтерна, 116",152810530,Центральное агентство недвижимости,Resale,3285,2020-05-04T00:27:46.430291Z,"В продаже 2- комнатная студия, во втором доме по ген. плану. Квартира улучшенной планировки с чистовой отделкой. <br>С проектной декларацией можно ознакомиться на сайте застройщика.<br>При звонке, пожалуйста, назовите номер объявления - 119 344<br>Консультируем подробно по телефону.",53.3 м²,,,,,651.0,12/16,53.3 м²,53.3,12,3,2532177687,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2532177687,272.0,3 000 000 ₽,56 285 ₽ за м²,56285,3000000,Apartment,2020-05-04T00:27:46.430291Z,78,Listing,2,2.0,2021-01-03T05:23:05.6506+03:00,1920270190,2020-05-03T16:10:29.516407+03:00,2020-12-04T05:23:05.6506+03:00,3.059,272.0,#008000,Золотая Нива,"2-комн. квартира, 53.3 м², 12/16 эт.",2020-12-04T02:32:23.6648Z
"Новосибирск, Кавалерийская улица, 3/1",152810530,Центральное агентство недвижимости,Resale,3285,2020-05-19T01:40:34.083409Z,"Предлагаем квартиру в ЖК  ЛЕО .<br>В квартире выполнен ремонт. Никто не проживал. Возможно использовать как 2-комнатную студию.<br>Очень хороший видовой этаж<br>Помощь с получением ипотечного решения и финансовые гарантии Центрального Агентства Недвижимости на полную стоимость объекта. <br>С проектной декларацией можно ознакомиться на сайте застройщика.<br>При звонке, пожалуйста, назовите номер объявления - 138 142<br>Консультируем подробно по телефону.",45 м²,,,,,653.0,15/26,45 м²,45.0,15,7,2570340062,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2570340062,260.0,3 880 000 ₽,86 222 ₽ за м²,86222,3880000,Apartment,2020-05-19T01:40:34.083409Z,78,Listing,1,1.0,2021-01-03T05:23:05.592145+03:00,1920724188,2020-05-18T12:21:34.965139+03:00,2020-12-09T05:19:41.305097+03:00,0.399,260.0,#FF0000,Заельцовская,"1-комн. квартира, 45 м², 15/26 эт.",2020-12-09T02:29:09.869652Z
"Новосибирская область, Новосибирский район, Мичуринский сельсовет, посёлок Элитный",152810530,Центральное агентство недвижимости,Resale,3287,2020-09-02T11:41:54.298312Z,"Квартира с ремонтом от застройщика в быстроразвивающемся жилом комплексе  Фламинго .  Любой законный вид расчета (наличные, ипотека, сертификат МК, сельская ипотека). Показ по договоренности. Реальному покупателю торг<br>При звонке, пожалуйста, назовите номер объявления - 20 817<br>Консультируем подробно по телефону.",29 м²,,,,,,2/5,29 м²,29.0,2,8,2833937016,Sale,/kvartira-na-prodazhu-krasnoobsk-2833937016,,1 950 000 ₽,67 241 ₽ за м²,67241,1950000,Apartment,2020-09-02T11:41:54.298312Z,78,Listing,Студия,,2021-01-03T05:23:05.549256+03:00,1984230685,2020-09-02T14:32:28.119021+03:00,2020-12-07T15:39:04.541287+03:00,,,,,"Квартира-студия, 29 м², 2/5 эт.",2020-12-07T12:55:19.052922Z
"Новосибирск, проспект Дзержинского, 32А",152810530,Центральное агентство недвижимости,Resale,3285,2020-09-02T12:11:30.767629Z,"В продаже студия . Дом на сдаче. Прекрасное место и великолепный вид оценят будущие покупатели. <br>С проектной декларацией можно ознакомиться на сайте застройщика.<br>При звонке, пожалуйста, назовите номер объявления - 114 923<br>Консультируем подробно по телефону.",24 м²,,,,,651.0,15/19,24 м²,24.0,15,8,2834022207,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2834022207,272.0,1 700 000 ₽,70 833 ₽ за м²,70833,1700000,Apartment,2020-09-02T12:11:30.767629Z,78,Listing,1,1.0,2021-01-03T05:23:12.091194+03:00,1984350276,2020-09-02T15:02:02.28771+03:00,2020-12-04T05:23:12.091194+03:00,2.277,272.0,#008000,Золотая Нива,"1-комн. квартира, 24 м², 15/19 эт.",2020-12-04T02:32:30.104718Z
"ул. Ивлева, д. 217",176123877,"ООО ""Новосибирскстрой-Недвижимость+""",New,3285,2020-07-09T00:50:53.098628Z,"В продаже двушка студия в ЖК ""Тихий берег"", сдача первый квартал 2021г., стройка аккредитована в 7-ми банках, кредиты предоставляются на приобретение недвижимости на первичном рынке. <br>- Сбербанк 6,4%<br> - ВТБ 6,5%<br> - Промсвязьбанк 6,5%<br> - Совкомбанк<br>Окна выходят во двор, в сторону реки. Удобное расположение дома, красивый вид, рядом Обское водохранилище, пляжи, лес, развита инфраструктура. Приглашаем на экскурсии.",49.8 м²,67610.0,ЖК «Тихий берег»,67610.0,ЖК «Тихий берег»,656.0,6/17,49.8 м²,49.8,6,1,2705339934,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2705339934,,2 700 000 ₽,54 217 ₽ за м²,54217,2700000,Apartment,2020-07-09T00:50:53.098628Z,78,Listing,2,2.0,2021-01-05T06:44:21.707037+03:00,1955318942,2020-07-08T07:49:49.779293+03:00,2020-12-06T06:44:21.707037+03:00,,,,,"2-комн. квартира, 49.8 м², 6/17 эт.",2020-12-06T03:53:24.72517Z
"Новосибирская область, Черепановский район, село Огнева Заимка",81818683,Артем,Resale,3241,2019-07-09T17:27:53.986575Z,"Срочно продам,сдам  3-х комнатную квартиру  . Есть   вода холодная, горячая и канализация, отопление электрическое., свежий ремонт. Возможна продажа под материнский капитал.Прилагается 3 сотки земли под картошку и участок для постройки подхознужды.Возможен обмен на автомобиль , недвижимость, аренда с выкупом.<br>Село размером 194 ГА с РАЗВИТОЙ ИНФРАСТРУКТУРОЙ: школа, дом культуры больница, отдел полиции, почта , администрация  ЖКХ и пожарная часть.Рядом строится животноводческий комплекс с открытыми вакансиями.В 70 метрах от дома находится остановка общественного транспорта, откуда можно доехать до районного центра - города ЧЕРЕПАНОВО (23 км), автобус ходит 3 раза в день.<br>ЗАИНТЕРЕСОВАЛО предложение?ЗВОНИТЕ ,ПИШИТЕ! С удовольствием отвечу на все ваши вопросы!",57 м²,,,,,,1/2,57 м²,57.0,1,12,1595197041,Sale,/3-komnatnaya-kvartira-na-prodazhu-cherepanovo-1595197041,,590 000 ₽,10 351 ₽ за м²,10351,590000,Apartment,2019-07-09T17:27:53.986575Z,78,Listing,3,3.0,2021-01-02T06:30:08.142547+03:00,1785785391,2019-07-09T20:12:25.96844+03:00,2020-12-03T06:30:34.332768+03:00,,,,,"3-комн. квартира, 57 м², 1/2 эт.",2020-12-03T03:40:06.852757Z
