address,agencyId,agencyName,apartmentSaleType,cityId,createdAt,description,details,developmentId,developmentName,developmentParentId,developmentParentName,districtId,floor,floorArea,floorAreaCalculated,floorInt,galleryImagesCount,id,itemType,itemUrl,metroId,price,pricePerArea,pricePerAreaValue,priceValue,propertyType,publishDate,regionId,resultType,rooms,roomsOrdinal,sourceFinishTime,sourceId,sourceStartTime,sourceUpdateTime,station_distance,station_id,station_lineColors,station_name,title,updatedAt
"Новосибирская область, Новосибирский район, Станционный сельсовет, посёлок Садовый, ДНТ Таис, улица Затонского, 105/1",71368327,Открытый Город,Resale,3285,2020-07-04T02:08:18.692468Z,"В продаже последняя 3-ка студия с ТЕРРАСОЙ<br>!!! ИПОТЕКА от 2,7% (помощь в получении)<br>В пригороде Новосибирска строится малоэтажный жилой квартал «Малахит». Он для тех, кто привык к городскому ритму и при этом мечтает о тишине, уюте и свежем воздухе. ЖК «Малахит» – это качественное жилье в 15-20 минутах езды на машине или 25-35 минутах на общественном транспорте от площади Калинина. Отсутствие промышленных предприятий, локация среди леса на участке в 16 гектаров и при этом транспортная доступность – главное преимущество ЖК «Малахит».<br>!!! КОМИССИЯ 0%!!!<br>Можно заказать отделку «под ключ». Стоимость ОТ 7 500 руб за кв.м.",77 м²,,,,,,1/4,77 м²,77.0,1,11,2690760051,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2690760051,,4 347 843 ₽,56 465 ₽ за м²,56465,4347843,Apartment,2020-07-04T02:08:18.692468Z,78,Listing,3,3.0,2020-12-11T11:06:48.613446+03:00,1925471033,2020-07-03T13:59:12.511782+03:00,2020-11-23T06:52:01.245603+03:00,,,,,"3-комн. квартира, 77 м², 1/4 эт.",2020-11-23T04:01:02.980244Z
"ул. Ключевая, д. 59",4218144,Частное лицо,New,3279,2019-08-30T13:42:22.633459Z,"Новенькая, уютная квартира в Белокаменном. Ключевая, 59. Хороший ремонт, лоджия застекленна. Лифт работает.",37 м²,1007591783.0,ЖК «Белокаменный»,1007591783.0,ЖК «Белокаменный»,,5/9,37 м²,37.0,5,14,1763302691,Sale,/1-komnatnaya-kvartira-na-prodazhu-berdsk-1763302691,,2 200 000 ₽,59 459 ₽ за м²,59459,2200000,Apartment,2019-08-30T13:42:22.633459Z,78,Listing,1,1.0,2020-12-14T04:51:40.969724+03:00,1790860495,2019-08-30T16:29:49.651452+03:00,2020-11-14T04:51:40.969724+03:00,,,,,"1-комн. квартира, 37 м², 5/9 эт.",2020-11-14T02:00:45.773056Z
"ул. Тульская, стр. 82",107238416,"Отдел продаж Застройщика ""Инвест-плюс""",New,3285,2019-11-21T08:09:31.180938Z,"ЖК ""Тульский"" 4 секция. КЛАДОВОЕ  ПОМЕЩЕНИЕ В ПОДАРОК!!!!!<br>Квартиры под чистовую отделку, идеальная стяжка,выравненные стены.Смело заходи на ремонт. Двор без машин, закрытая территория с Видеонаблюдением. <br>Безопасная детская площадка. <br>В шаговой доступности метро пл. Карла Маркса, остановка возле дома.<br>Детский садик, школа в 5 мин. от дома. Развлекательные комплексы,магазины,мед.учебные учреждение. <br>Беспроцентная Рассрочка,Поможем сделать ипотечное решение. <br>Подробности по телефону! Звоните договоримся.",85.7 м²,39341.0,ЖК «Тульский»,39341.0,ЖК «Тульский»,655.0,4/17,85.7 м²,85.7,4,28,2036509160,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2036509160,266.0,4 900 000 ₽,57 176 ₽ за м²,57176,4900000,Apartment,2019-11-21T08:09:31.180938Z,78,Listing,3,3.0,2020-12-10T21:43:25.232306+03:00,1838379888,2019-11-21T10:40:09.420282+03:00,2020-11-29T10:18:49.24754+03:00,1.427,266.0,#FF0000,Студенческая,"3-комн. квартира, 85.7 м², 4/17 эт.",2020-11-29T07:28:16.062988Z
"Новосибирская область, рабочий посёлок Кольцово, 36",24519510,* лично (не компания),Resale,3246,2019-02-05T20:30:04.071702Z,"Просторная жилая квартира 3к-студия от собственника. Просторная кухня-гостиная+большие 2спальни. Год постройки 2005г. Есть фото. <br>1 этаж, но Фактически 2ой этаж, т.к. в доме цоколь-полноценный этаж, где расположены квартиры и офис.<br> Все стены полностью кирпич. Комнаты расположены на две стороны дома.<br> Kваpтирa улучшеннoй планирoвки в зеленой зoнe Haукoгpада р.п. Кoльцoвo.<br> Всe кoмнaты изолиpoванныe. Хоpоший рeмонт. <br> Чистый подъезд, хoрошиe cоседи, киpпичный дом. <br> Во двoре детcкая плoщaдка, достaтoчно пaрковoчныx мест, в двух минутаx xодьбы eсть гаражном бокс (есть возможность купить). <br> В поселке развитая инфраструктура: детские сады, три школы, магазины, поликлиника, кафе, бассейны, школы иностранных языков, школа искусств, центр культуры и досуга, горнолыжная трасса, озеро, пляж, парковая зона, ипподром, маленький контактный зоопарк, а также библиотека. <br> 1 собственник. В собственности более 5 лет. Документы готовы.",86 м²,,,,,,2/8,86 м²,86.0,2,1,176353806,Sale,/2-komnatnaya-kvartira-na-prodazhu-koltsovo-176353806,,6 800 000 ₽,79 070 ₽ за м²,79070,6800000,Apartment,2019-02-05T20:30:04.071702Z,78,Listing,2,2.0,2020-12-14T12:48:13.033474+03:00,898690036,2017-01-08T15:48:04+03:00,2020-12-04T18:12:11.651195+03:00,,,,,"2-комн. квартира, 86 м², 2/8 эт.",2020-12-04T15:21:34.530895Z
"Новосибирск, Первомайская улица, 106",129189829,Kate Le,Resale,3285,2020-09-17T16:17:41.281604Z,"Продается трехкомнатная квартира. Нужен ремонт. Рядом школа,детский сад, рынок. Торг.",56.1 м²,,,,,657.0,4/5,56.1 м²,56.1,4,0,2870728828,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2870728828,,2 800 000 ₽,49 911 ₽ за м²,49911,2800000,Apartment,2020-09-17T16:17:41.281604Z,78,Listing,3,3.0,2020-12-19T19:18:28.309157+03:00,1986996962,2020-09-17T19:03:16.928527+03:00,2020-11-19T19:18:28.309157+03:00,,,,,"3-комн. квартира, 56.1 м², 4/5 эт.",2020-11-19T16:27:46.414624Z
"Новосибирск, Коммунистическая улица, 77",40659209,Владимир,Resale,3285,2020-10-12T08:29:14.047671Z,"Продам 2-х комнатную квартирув центре Новосибирска. Общая площадь 90,3 кв.м, жилая 64,5 кв.м, кухня 16,5 кв.м. <br>Также отдельно продается парковочное место 18 кв.м на подземном паркинге дома.<br>Окна квартиры выходят на две стороны. Высота потолков 3 метра. Ванная комната светлая, с окном, вход из спальни. В квартире имеется кладовая (может использоваться как гардеробная). На этаже находится всего 3 квартиры<br>Вся инфроструктура центра города в шаговой доступности. <br>Свежий качественный ремонт из дорогостоящих импортных материалов.<br>Мебель и техника по договоренности.<br>Два взрослых собственника за все время. Без ограничений, обременений и проблем. Чистая продажа. Подходит под любую форму расчета.<br>Собственник, не агентство! С АН не сотрудничаю. Эксклюзивы не подписываю!",90.3 м²,,,,,649.0,3/11,90.3 м²,90.3,3,15,2923952883,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2923952883,264.0,8 990 000 ₽,99 557 ₽ за м²,99557,8990000,Apartment,2020-10-12T08:29:14.047671Z,78,Listing,2,2.0,2020-12-11T11:21:56.060641+03:00,1991790481,2020-10-12T11:19:46.066882+03:00,2020-11-15T09:52:13.904897+03:00,0.773,264.0,#FF0000,Октябрьская,"2-комн. квартира, 90.3 м², 3/11 эт.",2020-11-15T07:10:43.571225Z
"Новосибирск, улица Челюскинцев, 15",152810530,Центральное агентство недвижимости,Resale,3285,2020-07-03T00:34:22.798867Z,"В продаже замечательная однокомнатная квартира в девятиэтажном доме у цирка. Квартира с совренменным, свежим ремонтом, натяжные потолки, ламинат, в ванной современный кафель, лоджия застеклена. Рядом лицей № 9, множество детских садиков. Дом 2000 года постройки, обслуживается ТСЖ  Челюскинец  <br>При звонке, пожалуйста, назовите номер объявления - 87 071<br>Консультируем подробно по телефону.",30 м²,,,,,652.0,7/9,30 м²,30.0,7,11,2686148569,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2686148569,268.0,3 450 000 ₽,115 000 ₽ за м²,115000,3450000,Apartment,2020-07-03T00:34:22.798867Z,78,Listing,1,1.0,2020-12-12T15:28:50.155396+03:00,1951957764,2020-07-02T05:19:02.87142+03:00,2020-12-08T05:24:36.360627+03:00,0.643,268.0,#008000,Площадь Гарина-Михайловского,"1-комн. квартира, 30 м², 7/9 эт.",2020-12-08T02:34:07.705265Z
"ул. Грибоедова, стр. 4",158578188,"Квартал «Никитина», застройщик Брусника",New,3285,2020-05-15T01:42:20.227759Z,"Квартира с объединенной кухней-гостиной и двумя спальнями в квартале с урбан-виллами на «Никитина». <br>                  ОБЪЯВЛЕНИЕ ОТ ЗАСТРОЙЩИКА<br>Квартиру можно купить онлайн.<br>Купить двухкомнатную квартиру в Октябрьском районе Новосибирска можно в урбан-виллах на «Никитина» от застройщика «Брусника. Сибакадемстрой». Это квартиры с объединённой кухней-гостиной, двумя спальнями, ванной комнатой и гостевым санузлом. Двухкомнатная может быть укомплектована тёплой лоджий, где удобно разместить рабочее место или кресла для отдыха. Есть варианты квартир с открытым французским балконом и террасами. В квартирах также спроектированы дополнительные помещения — гардеробные или ниши под хранение, постирочные, второй санузел. Есть планировки квартир с рядом особенностей и функций: двухуровневые, со вторым светом, отдельным входом, угловыми террасами. Есть варианты квартир с отдельным входом с улицы. <br>На сдаче в 2-комнатных квартирах в новостройках на «Никитина» выполнена отделка под чистовую. В каждой квартире — приборы учёта, радиаторы, розетки и выключатели, выполнена разводка электрики и отопления. Стены оштукатурены. Пол готов к финишному покрытию — ламинату, линолеуму, плитке.<br>Квартал «Никитина» расположен на пересечении улиц Никитина и Декабристов, 15 минут на автомобиле до центра города и 20 минут пешком до станции метро «Речной вокзал». Рядом находятся продуктовые магазины, аптеки, несколько детских садов, школа и гимназия, остановки общественного транспорта. <br>Проект ЖК «Никитина» включает восемь урбан-вилл высотой 7–9 этажей и одну визуальную доминанту — 17-этажную башню, которые окружены парковым пространством двора. Под кварталом расположен подземный паркинг для жителей. Проектом предусмотрено четыре очереди строительства. В первой очереди квартала на пересечении улиц Декабристов и Грибоедова будет 3 урбан-виллы, 145 квартир и 89 паркингов. Ввод квартир в новостройках на Никитина в эксплуатацию запланирован на 4 квартал 2021 года.<br>Купить 2-комнатную квартиру в ЖК «Никитина» в Октябрьском районе Новосибирска можно напрямую от застройщика «Брусника. Сибакадемстрой»:<br>— ипотека с отсрочкой платежей на год от ПАО Сбербанк;<br>— беспроцентная рассрочка на двухкомнатные в новостройках на «Никитина»;<br>— обмен своей квартиры на 2-комнатную в квартале «Никитина»;<br>— возможность заказать отделку и оформить её вместе с двухкомнатной квартирой в ипотеку;<br>— бесплатный юридический сервис по оформлению квартиры.<br>Получить одобрение ипотеки или рассрочку, а также осуществить обмен квартиры можно онлайн. Запишитесь на онлайн презентацию по телефону или на сайте.<br>            № квартиры в нашей базе: НСК16017.",65.1 м²,1004982330.0,Урбан-виллы на «Никитина»,1004982330.0,Урбан-виллы на «Никитина»,650.0,9/10,65.1 м²,65.1,9,19,2560465806,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2560465806,265.0,6 200 000 ₽,95 238 ₽ за м²,95238,6200000,Apartment,2020-05-15T01:42:20.227759Z,78,Listing,2,2.0,2020-12-11T18:16:31.059985+03:00,1929996746,2020-05-14T16:32:41.513228+03:00,2020-11-11T18:16:31.059985+03:00,1.122,265.0,#FF0000,Речной вокзал,"2-комн. квартира, 65.1 м², 9/10 эт.",2020-11-11T15:26:48.291279Z
,188663210,"Квартал «Авиатор», застройщик Брусника",New,3285,2020-09-10T14:41:53.222719Z,"Однокомнатная квартира в квартале «Авиатор». <br>                  ОБЪЯВЛЕНИЕ ОТ ЗАСТРОЙЩИКА. Покупка квартиры защищена банком.<br>Квартиру можно купить онлайн.<br>Однокомнатная квартира в ЖК «Авиатор» — это квартира с объединенной кухней-гостиной, отдельной спальней и просторной ванной комнатой. Предусмотрены дополнительные ниши под хранение вещей, гардеробные или постирочные комнаты. Есть варианты планировок с французским балконом, протяжённым открытым балконом, глубокой террасой. Купить однокомнатную квартиру выгодно напрямую от застройщика Брусника. <br>На сдаче в 1-комнатных квартирах ЖК «Авиатор» выполнена отделка под чистовую. Стены выровнены и оштукатурены, на полу ー цементно-песчаная стяжка. В квартирах установлены розетки, выключатели, приборы учёта. Сделаны выводы под сантехнику и разводка электрики. Радиаторы установлены в каждой комнате и оборудованы терморегулятором. Нет стояков и вертикальных коммуникаций. В межкомнатных стенах и полу проложена шумоизоляция. В квартирах установлены пластиковые окна и надёжная сейф-дверь с замком. Отделка под чистовую экономит время и затраты на ремонт. Она включена в стоимость квартиры и не требует замены. <br>ЖК «Авиатор» расположен на пересечении улицы Аэропорт и Мочищенского шоссе, рядом с остановками «Байкальская», «Жуковского» и «Городской аэропорт», в 7 минутах ходьбы от сквера им. Чаплыгина и 10 минутах от крупной транспортной магистрали – Красного проспекта. До станции метро «Заельцовская» и площади «Калинина» – около 10 минут на автомобиле. Сформированная инфраструктура локации – школы, детские сады, магазины, спортивный стадион – делают жизнь в квартале комфортной. Первые новостройки в районе Аэропорта Северного сдаются в 3 квартале 2023 года. <br>«Авиатор» в Новосибирске строит компания Брусника. ЖК состоит из 11 домов. В центре квартала расположены 6-8-этажные урбан-виллы и 9-этажные парные дома с общим холлом. По периметру они отделены от городских улиц двумя секционными домами от 6 до 18 этажей со стилобатом и паркингом. Расположенная рядом школа будет интегрирована в проект при помощи элементов благоустройства и общественных пространств. Первая очередь строительства ЖК «Авиатор» включает возведение двух одноподъездных урбан-вилл и двух подъездов секционного дома, расположенного по улице Аэропорт. <br>Купить однокомнатную квартиру в новостройках вблизи Красного проспекта Новосибирске выгодно с использованием программ покупки и сервисов от застройщика Брусника: <br>— ипотека 5,85% по госпрограмме от ПАО Промсвязьбанк;<br>— ипотека с отсрочкой платежей на год от ПАО Сбербанк;<br>— беспроцентная рассрочка на квартиру;<br>— обмен своей квартиры на новую.<br>Получить одобрение ипотеки или рассрочку, а также осуществить обмен квартиры можно онлайн. Запишитесь на онлайн презентацию по телефону или на сайте.<br>            № квартиры в нашей базе: НСК17499.",60.8 м²,1027376811.0,Квартал «Авиатор»,1027376811.0,Квартал «Авиатор»,653.0,8/16,60.8 м²,60.8,8,9,2853094800,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2853094800,260.0,4 800 000 ₽,78 947 ₽ за м²,78947,4800000,Apartment,2020-09-10T14:41:53.222719Z,78,Listing,1,1.0,2020-12-12T11:38:30.450508+03:00,1992825752,2020-09-10T17:32:19.939251+03:00,2020-11-25T09:56:45.688795+03:00,2.459,260.0,#FF0000,Заельцовская,"1-комн. квартира, 60.8 м², 8/16 эт.",2020-11-25T07:29:35.330724Z
"Новосибирская область, Тогучинский район, рабочий посёлок Горный, Молодёжная улица, 4",103155940,Светлана,Resale,3239,2020-11-16T03:53:53.599417Z,"Продается теплая, уютная 3-х комнатная квартира, с хорошим ремонтом, в самом центре поселка.",59.2 м²,,,,,,1/5,59.2 м²,59.2,1,18,3008956493,Sale,/3-komnatnaya-kvartira-na-prodazhu-gornyy-3008956493,,1 900 000 ₽,32 095 ₽ за м²,32095,1900000,Apartment,2020-11-16T03:53:53.599417Z,78,Listing,3,3.0,2020-12-16T06:44:50.957731+03:00,2018002530,2020-11-16T06:44:29.494195+03:00,2020-12-02T04:16:20.362644+03:00,,,,,"3-комн. квартира, 59.2 м², 1/5 эт.",2020-12-02T01:25:44.578858Z
