address,agencyId,agencyName,apartmentSaleType,cityId,createdAt,description,details,developmentId,developmentName,developmentParentId,developmentParentName,districtId,floor,floorArea,floorAreaCalculated,floorInt,galleryImagesCount,id,itemType,itemUrl,metroId,price,pricePerArea,pricePerAreaValue,priceValue,propertyType,publishDate,regionId,resultType,rooms,roomsOrdinal,sourceFinishTime,sourceId,sourceStartTime,sourceUpdateTime,station_distance,station_id,station_lineColors,station_name,title,updatedAt
"Новосибирская область, Куйбышев, Светлая улица, 9",177626462,Александр,Resale,3253,2020-02-20T07:36:01.922437Z,Продам 3 комнатную квартиру в хорошем состоянии лоджия застеклена  пластик окна все пластиковые  имеется кладовка гараж  Можно под мат капитал или ипотеку  Торг,68 м²,,,,,,1/5,68 м²,68.0,1,10,2326549993,Sale,/3-komnatnaya-kvartira-na-prodazhu-kuybyshev-2326549993,,1 800 000 ₽,26 471 ₽ за м²,26471,1800000,Apartment,2020-02-20T07:36:01.922437Z,78,Listing,3,3.0,2020-12-21T05:53:10.369735+03:00,1884768500,2020-02-20T10:26:38.809046+03:00,2020-11-21T05:53:10.369735+03:00,,,,,"3-комн. квартира, 68 м², 1/5 эт.",2020-11-21T03:02:15.188998Z
"Новосибирск, Ядринцевская улица, 48",122151125,Марина Баталова,Resale,3285,2020-11-17T02:38:11.124264Z,"Продаётся уникальный вариант недвижимости - квартира на первом этаже, имеется два входа, один - с улицы, второй - с подъезда. Идеально подходит под офис.  В квартире есть большой коридор (15 квм), небольшая кухня и 2 смежных комнаты (25 кв.м и 6 кв.м). Выполнен качественный ремонт, на уличной двери электрические рольставни,  по всей квартире - натяжные потолки, в туалете - кафель, пол - ламинат, стены - моющие обои. Везде стоят пластиковые окна. Есть закрытая парковка. Тихий центр. Идеальное место для бизнеса. Срочная продажа. Можно в ипотеку.<br>Продажа от собственника!<br>Агентствам звонить, только если есть покупатель! Договора не заключаю!!!",45 м²,,,,,649.0,1/10,45 м²,45.0,1,1,3011534282,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-3011534282,263.0,5 000 000 ₽,111 111 ₽ за м²,111111,5000000,Apartment,2020-11-17T02:38:11.124264Z,78,Listing,1,1.0,2020-12-17T05:29:09.125196+03:00,2034939430,2020-11-17T05:28:47.821085+03:00,2020-11-24T08:45:53.780455+03:00,0.641,263.0,#FF0000,Площадь Ленина,"1-комн. квартира, 45 м², 1/10 эт.",2020-11-24T05:55:16.879758Z
"Новосибирск, улица Владимира Высоцкого",30653976,Перспектива24-Новосибирск,Resale,3285,2019-10-26T02:12:58.262116Z,"Продается двухкомнатная квартира-студия в Октябрьском районе города Новосибирска, по улице Высоцкого д. 140/7.<br>Параметры квартиры: общая площадь объекта 63,85 м2, в том числе зона кухни 5,0 м2, площадь балкона 2,41 м2.<br>Состояние: данный вариант в отличном состоянии. Стены идеально ровные, на стенах дорогие обои. В сан.узле площадью 6,43 кафель до потолка. Установлены приборы учёта холодного и горячего водоснабжения. На полу-ламинат в комнате и гостиной. Зона кухни и коридор- на полу керамогранит. Ремонт делали для себя и только из экологически чистых материалов. В ближайшем будущем во дворе дома будет оборудована современная детская площадка. Всегда найдется место для парковки автомобиля. <br>Инфраструктура: Остановка общественного транспорта «Татьяны Снежиной» в 10 минутах ходьбы. Также в шаговой доступности детский сад комбинированного вида № 100. В сентябре свои двери открывает новая современная школа №216. В шаговой доступности различные продуктовые магазины, аптеки, торговый центр "" Панорама "".<br>Показ объекта по предварительной договоренности.<br>Объект №50888",63.6 м²,,,,,650.0,1/10,63.6 м²,63.6,1,10,1948244201,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-1948244201,272.0,2 950 000 ₽,46 384 ₽ за м²,46384,2950000,Apartment,2019-10-26T02:12:58.262116Z,78,Listing,2,2.0,2020-12-15T15:22:11.987615+03:00,1846789276,2019-10-25T13:24:34.947541+03:00,2020-11-19T20:21:07.174805+03:00,2.655,272.0,#008000,Золотая Нива,"2-комн. квартира, 63.6 м², 1/10 эт.",2020-11-19T17:32:16.990982Z
"Новосибирск, улица Малыгина, 25/1",30653976,Перспектива24-Новосибирск,Resale,3285,2020-09-16T10:38:57.091201Z,"Предлагается к продаже светлая просторная полноценная двухкомнатная квартира в Ленинском районе по адресу улица Малыгина 25/1.<br>Расположена на комфортном первом этаже, с хорошим ремонтом, пластиковые окна и чугунные много секционные батареи, натяжные потолки и вместительная гардеробная. На полу ковровое покрытие, пол в с/у выложен плиткой. Окна расположены на одну сторону дома. В шаговой доступности общеобразовательная школа и дошкольное учреждение, аптеки, магазины,остановка общественного транспорта .<br>Во дворе дома имеется металлический гараж разрисованный в стиле детской тематики, а в двух минутах небольшая усадьба с кирпичной баней, гаражем и облагороженным земельным участком с насаждениями и зоной отдыха.<br>Приходите на просмотры. Помогаем в получении ИПОТЕКИ.<br>Объект №74267",44.5 м²,,,,,,1/3,44.5 м²,44.5,1,21,2867024377,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2867024377,,2 000 000 ₽,44 944 ₽ за м²,44944,2000000,Apartment,2020-09-16T10:38:57.091201Z,78,Listing,2,2.0,2020-12-15T15:24:16.661382+03:00,2006752315,2020-09-16T13:29:28.179491+03:00,2020-11-19T20:21:09.130284+03:00,,,,,"2-комн. квартира, 44.5 м², 1/3 эт.",2020-11-19T17:32:28.289444Z
"Новосибирск, улица Коминтерна, 118",174783708,Татьяна Львовна,Resale,3285,2020-11-17T10:50:35.959176Z,"Продается 2-х комнатная квартира студия по ул. Коминтерна ,118  в  ЖК  ""  RED <br>  FOX"" .Панорамный вид из окна . Дзержинский  район.ЖМ  Волочаевский .<br>В квартире сделана  ЧИСТОВАЯ  отделка . Подведено  отопление.Круглосуточная  охрана.  Скоростные  лифты .<br>   Дом бизнес-класса. Кирпич-монолит.<br>Квартира  теплая  светлая . Гостинная комната  совмещена  с зоной  кухни . Выделена  зона  под гардеробную  комнату . С/узел совмещен . <br>Все  находится  в шаговой  доступности  :д/сады , школы,  аптеки , магазины, торговые центры ,остановка а/транспорта.<br>Удобная  транспортная  развязка  в любое  направление  города .<br>Любая форма  оплаты. ЗВОНИТЕ !  ЖДЕМ  НА  ПРОСМОТР  !",53.4 м²,,,,,651.0,14/14,53.4 м²,53.4,14,7,3012575792,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3012575792,272.0,3 500 000 ₽,65 543 ₽ за м²,65543,3500000,Apartment,2020-11-17T10:50:35.959176Z,78,Listing,2,2.0,2020-12-17T13:43:20.693287+03:00,2042626486,2020-11-17T12:49:55.26293+03:00,2020-11-17T13:43:20.693287+03:00,2.993,272.0,#008000,Золотая Нива,"2-комн. квартира, 53.4 м², 14/14 эт.",2020-11-17T10:52:25.018311Z
"Новосибирск, улица Петухова, 105/1",152810530,Центральное агентство недвижимости,Resale,3285,2020-09-14T11:15:54.639103Z,"Продается по ДДУ 2 комн. квартира-студия распашенка, сдача 2 кв.2021 г., Сдача с ремонтом под ключ от застройщика. Дом кирпич-монолит, с развитой инфраструктурой, 100 метров новая школа и д/сад, множество продовольственных магазинов. Готовность данной секции дома составляет 72 процента.После ввода в эксплуатацию цена вырастет значительно. По фото можно отследить строительство дома.<br>С проектной декларацией можно ознакомиться на сайте застройщика.<br>При звонке, пожалуйста, назовите номер объявления - 91 297<br>Консультируем подробно по телефону.",50 м²,,,,,655.0,15/22,50 м²,50.0,15,8,2861968637,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2861968637,,3 350 000 ₽,67 000 ₽ за м²,67000,3350000,Apartment,2020-09-14T11:15:54.639103Z,78,Listing,2,2.0,2020-12-15T15:33:42.807575+03:00,1984214746,2020-09-14T14:06:28.356763+03:00,2020-12-07T15:39:06.022484+03:00,,,,,"2-комн. квартира, 50 м², 15/22 эт.",2020-12-07T12:54:12.027115Z
"Новосибирск, улица Татьяны Снежиной, 39/1",152810530,Центральное агентство недвижимости,Resale,3285,2020-09-15T02:26:01.740291Z,"Однокомнатная квартира-студия в динамично развивающемся микрорайоне (ж/м Плющихинский).<br>В квартире сделан ремонт. Кухонная зона отделена перегородкой, установлена душевая кабина. <br>Отличный вариант как для самостоятельного проживания, так и для сдачи в аренду.<br>Придомовая территория оборудована парковочными местами и детской площадкой.<br>3 минуты до остановки общественного транспорта (130 м).<br>Отличная инфраструктура: за домом новый детский сад, в 10 мин. ходьбы новая школа, в соседнем доме аптека, магазины, ТЦ Панорама, фитнес-клуб Европа, центры развития детей.<br>При звонке, пожалуйста, назовите номер объявления - 107 879<br>Консультируем подробно по телефону.",32.6 м²,,,,,650.0,1/10,32.6 м²,32.6,1,7,2863435733,Sale,/kvartira-na-prodazhu-novosibirsk-2863435733,272.0,2 100 000 ₽,64 417 ₽ за м²,64417,2100000,Apartment,2020-09-15T02:26:01.740291Z,78,Listing,Студия,,2020-12-15T15:34:27.816268+03:00,1984734048,2020-09-15T05:16:37.367766+03:00,2020-12-07T05:23:56.279653+03:00,3.331,272.0,#008000,Золотая Нива,"Квартира-студия, 32.6 м², 1/10 эт.",2020-12-07T02:34:09.576028Z
"Новосибирская область, Новосибирский район, Мочищенский сельсовет, дачный посёлок Мочище, микрорайон Дом отдыха Мочище, улица микрорайон Дом отдыха Мочище, 38",152810530,Центральное агентство недвижимости,Resale,3285,2020-09-14T11:29:09.532651Z,"Сосновый бор. Целебный воздух. До песчаного пляжа 500 метров.<br>Остановка общественного транспорта и маршрутного такси 350 метров. От площади Калинина 14 км (15-20 минут).<br>Пластиковые окна. Мебель и техника обсуждаются. Цифровая и спутниковая антенны. Кабельный интернет.<br>Рядом с домом место барбекю.<br>Личный погреб в подарок.<br>Всегда есть место на автопарковке.<br>Без обременений. Взрослые собственники. Владеют больше 5 лет. Подходит под сельскую ипотеку. Чистая продажа. Торг.<br>При звонке, пожалуйста, назовите номер объявления - 27 969<br>Консультируем подробно по телефону.",40.6 м²,,,,,,2/2,40.6 м²,40.6,2,17,2862001669,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2862001669,,2 000 000 ₽,49 261 ₽ за м²,49261,2000000,Apartment,2020-09-14T11:29:09.532651Z,78,Listing,2,2.0,2020-12-15T15:34:28.896413+03:00,1984349980,2020-09-14T14:19:32.473153+03:00,2020-12-07T05:23:55.947309+03:00,,,,,"2-комн. квартира, 40.6 м², 2/2 эт.",2020-12-07T02:34:00.836921Z
"Новосибирск, Народная улица, 49/1, подъезд 1",91021850,Олег,Resale,3285,2020-08-18T03:17:05.149425Z,"В связи с переездом в другой регион. Продается уютная, теплая, тихая двухкомнатная квартира в сталинском доме, высота потолков- 3 метра!! Квартира находится внутри квартала окна на солнечную сторону. Во дворе дома - новый детский комплекс, рядом школа. Множество магазинов у дома. Вся необходимая инфраструктура. Через дом, расположен Павловский сквер. Квартира полностью готова для проживания. Продаю лично. Без помощников, которых прошу не беспокоить.",58.6 м²,,,,,648.0,2/4,58.6 м²,58.6,2,1,2796391010,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2796391010,,3 790 000 ₽,64 676 ₽ за м²,64676,3790000,Apartment,2020-08-18T03:17:05.149425Z,78,Listing,2,2.0,2020-12-18T14:41:42.554542+03:00,1976118212,2020-08-18T06:07:44.204766+03:00,2020-11-18T14:41:42.554542+03:00,3.331,260.0,#FF0000,Заельцовская,"2-комн. квартира, 58.6 м², 2/4 эт.",2020-11-18T11:50:46.218833Z
"Новосибирск, Красный проспект, 70",5319206,Дарья,Resale,3285,2020-01-06T09:26:11.788396Z,"Продажа от собственника!<br>Продаётся уютная двухкомнатная квартира в самом центре города. Сделан капитальный ремонт менее года назад. Балкон остеклён и отделан. Квартира продаётся со всей мебелью, встроенной техникой, телевизорами , холодильником, стиральной машиной. Пол в ванной с подогревом. Все приборы учета внутри квартиры. Проведён интернет и телевидение. Окна во двор. Во дворе огороженная парковка. В собственности более 5 лет. Подходит под ипотеку. Квартира полностью готова для проживания. Два взрослый собственника. Без обременений.<br>Риелторам, брокерам и т.п, БЕСПОКОИТЬ только С КЛИЕНТАМИ. Квартиру для ознакомления, качественных фотографий не показываю! Договоры на помощь ""Профессионалов"" заранее не заключаю! Уважаемы риелторы, брокеры и т.п (тому подобные), уважайте чужое время!",42.3 м²,,,,,649.0,5/9,42.3 м²,42.3,5,20,2193544498,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2193544498,262.0,5 500 000 ₽,130 024 ₽ за м²,130024,5500000,Apartment,2020-01-06T09:26:11.788396Z,78,Listing,2,2.0,2020-12-14T04:16:20.35353+03:00,1860190574,2020-01-06T11:55:56.402197+03:00,2020-11-17T13:25:07.99014+03:00,0.144,269.0,#008000,Сибирская,"2-комн. квартира, 42.3 м², 5/9 эт.",2020-11-17T10:34:32.025226Z
