address,agencyId,agencyName,apartmentSaleType,cityId,createdAt,description,details,districtId,floor,floorArea,floorAreaCalculated,floorInt,galleryImagesCount,id,itemType,itemUrl,metroId,price,pricePerArea,pricePerAreaValue,priceValue,propertyType,publishDate,regionId,resultType,rooms,roomsOrdinal,sourceFinishTime,sourceId,sourceStartTime,sourceUpdateTime,station_distance,station_id,station_lineColors,station_name,title,updatedAt
"Новосибирская область, Бердск, микрорайон Северный, 2",8706190,"ООО ""НГК ""Л Сиб-Гарант""",Resale,3279,2020-11-16T04:50:24.749091Z,"Великолепная 2-я студия. Просторная, светлая квартира, с дизайнерским ремонтом и изумительным видом на реку Бердь и Бердское водохранилище. Идеально подойдет для тех кто любит простор и панорамный вид из окон. Квартира полностью оборудована мебелью и бытовой техникой.",55.8 м²,,10/10,55.8 м²,55.8,10,25,3009020287,Sale,/2-komnatnaya-kvartira-na-prodazhu-berdsk-3009020287,,3 600 000 ₽,64 516 ₽ за м²,64516,3600000,Apartment,2020-11-16T04:50:24.749091Z,78,Listing,2,2.0,2020-12-16T07:41:45.679861+03:00,2027983293,2020-11-16T07:40:49.755877+03:00,2020-11-21T16:34:55.797452+03:00,,,,,"2-комн. квартира, 55.8 м², 10/10 эт.",2020-11-21T13:44:20.143401Z
"Новосибирская область, Бердск, Микрорайон, 5",12987902,АН Риэлтор,Resale,3279,2020-11-19T11:16:17.072391Z,"Квартира теплая светлая, окна пластиковые!",44 м²,,5/5,44 м²,44.0,5,5,3017829737,Sale,/2-komnatnaya-kvartira-na-prodazhu-berdsk-3017829737,,2 180 000 ₽,49 545 ₽ за м²,49545,2180000,Apartment,2020-11-19T11:16:17.072391Z,78,Listing,2,2.0,2020-12-19T14:07:11.300709+03:00,2044343474,2020-11-19T14:04:35.046058+03:00,2020-11-24T11:18:06.65107+03:00,,,,,"2-комн. квартира, 44 м², 5/5 эт.",2020-11-24T08:23:26.089838Z
"Новосибирск, улица Ошанина, 1",82246466,Максим,Resale,3285,2020-07-14T06:46:25.269884Z,"Дом в очень красивом месте, окружённый сосновым лесом. Детский сад, школа, училище, торговые центры, мед. центр. Дворовая территория VIP класса. В квартире сделана черновая отделка + остекление лоджии, установка розеток и выключателей. Квартира: коридор 6.9, ванна 3.5, кухня 8,4, комната 14.7, лоджия 2.5. Торг возможен.",35.8 м²,657.0,5/26,35.8 м²,35.8,5,11,2713671127,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2713671127,,2 100 000 ₽,58 659 ₽ за м²,58659,2100000,Apartment,2020-07-14T06:46:25.269884Z,78,Listing,1,1.0,2020-12-16T07:59:59.404209+03:00,1952086104,2020-07-12T16:58:09.773869+03:00,2020-12-01T17:08:52.838514+03:00,,,,,"1-комн. квартира, 35.8 м², 5/26 эт.",2020-12-01T14:18:34.545612Z
"Новосибирск, улица Менделеева, 6",111821583,Купидом Агентство хороших квартир,Resale,3285,2020-11-19T11:31:01.664266Z,"Продаётся 2-ком.квартира. Комнаты изолированные, санузел раздельный/ Квартира тёплая, светлая. Один собственник. Документы готовы к продаже.",43 м²,648.0,2/9,43 м²,43.0,2,4,3017869022,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3017869022,271.0,3 290 000 ₽,76 512 ₽ за м²,76512,3290000,Apartment,2020-11-19T11:31:01.664266Z,78,Listing,2,2.0,2020-12-19T14:21:59.004207+03:00,2029284154,2020-11-19T14:21:35.603084+03:00,2020-11-19T14:21:59.004207+03:00,3.384,271.0,#008000,Берёзовая роща,"2-комн. квартира, 43 м², 2/9 эт.",2020-11-19T11:31:03.2631Z
"Новосибирск, Бронная улица, 20/3",178825960,"2ПН, покупка-продажа недвижимости",Resale,3285,2020-11-26T03:20:25.301521Z,"Продаётся полноценная 1я квартира на комфортном этаже,<br>начат ремонт ;есть стяжка,стены готовы под обои,новая входная дверь.",42 м²,655.0,3/10,42 м²,42.0,3,1,3032919985,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-3032919985,,1 850 000 ₽,44 048 ₽ за м²,44048,1850000,Apartment,2020-11-26T03:20:25.301521Z,78,Listing,1,1.0,2020-12-26T06:11:22.647497+03:00,2022776711,2020-11-26T05:11:21.236022+03:00,2020-12-01T18:34:15.496625+03:00,,,,,"1-комн. квартира, 42 м², 3/10 эт.",2020-12-01T15:43:16.657865Z
"Новосибирск, улица Николая Островского, 60",23367994,Компания «ЭТАЖИ»,Resale,3285,2020-11-17T03:30:17.701731Z,"Продается прекрасная квартира в новом жилом комплексе <br> Островский , выполнен качественный ремонт,окна выходят во двор Двор огорожен, детская площадка. фонтан, места оборудованы отдыха для жильцов дома. Расположение в пешей доступности от станции метро Покрышкина, Вокруг развита инфраструктура, одним словом Центральный район.Приглашаем на просмотр, быстрый выход на сделку, полное юридическое сопровождение.. Номер в базе: 4962777. Район: Центральный.",35 м²,649.0,3/24,35 м²,35.0,3,10,3011570804,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-3011570804,270.0,4 300 000 ₽,122 857 ₽ за м²,122857,4300000,Apartment,2020-11-17T03:30:17.701731Z,78,Listing,1,1.0,2020-12-17T06:21:16.020358+03:00,2040583518,2020-11-17T06:20:50.355907+03:00,2020-11-17T06:21:16.020358+03:00,0.813,270.0,#008000,Маршала Покрышкина,"1-комн. квартира, 35 м², 3/24 эт.",2020-11-17T03:30:20.12162Z
"Новосибирск, улица Краузе, 808",184063293,"Родники, Квартиры - Заходи и живи",New,3285,2020-11-20T05:05:16.319486Z,"Квартира находится в новом проекте ""INFINITY"", застройщик ООО""Энергомонтаж""!Объект сдается с отделкой ""ПОД КЛЮЧ""!<br>Поможем Вам получить положительное кредитное решение в ведущих банках города!<br>Наши услуги - 0%.",60.1 м²,648.0,14/14,60.1 м²,60.1,14,10,3019417979,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3019417979,,4 000 000 ₽,66 556 ₽ за м²,66556,4000000,Apartment,2020-11-20T05:05:16.319486Z,78,Listing,2,2.0,2020-12-20T07:56:15.031779+03:00,2043748521,2020-11-20T07:55:54.650593+03:00,2020-11-20T07:56:15.031779+03:00,,,,,"2-комн. квартира, 60.1 м², 14/14 эт.",2020-11-20T05:05:18.965634Z
"Новосибирская область, Черепановский район, поселок Нововоскресенка, Новая улица",182168882,тамара,Resale,3241,2020-09-09T17:30:58.631646Z,"Продам квартиру в живописном месте.лес,речка, бор, озера.Квартира очень теплая и уютная.В квартире печное отопление, но вскоре будут вести газ по поселку.Есть свет.горячая и холодная вода.слив.Санузел в доме,унитаз, ванная,бойлер.Окна пластик. Кухня 11.7 кв м. зал 30,8 кв. м .комната 14 кв.м .Вместе с верандой почти 82 кв.м. Имеется мебель. сделан косметический ремонт.В поселке есть школа и детсад .больница и дом культуры,столовая и своя пекарня,магазины.С трудоустройством на работу проблем не будет , село живое.По улице идет асфальт,дом находится в самом центре что очень удобно. Подъезд к дому с двух сторон что тоже не плохо.Во дворе есть постройки,сам участок почти 12 соток..Возможен торг,мат.капитал.",66.7 м²,,1/1,66.7 м²,66.7,1,4,2850953904,Sale,/2-komnatnaya-kvartira-na-prodazhu-cherepanovo-2850953904,,800 000 ₽,11 994 ₽ за м²,11994,800000,Apartment,2020-09-09T17:30:58.631646Z,78,Listing,2,2.0,2020-12-20T16:51:31.129026+03:00,2000452425,2020-09-09T20:21:36.109346+03:00,2020-11-20T16:51:31.129026+03:00,,,,,"2-комн. квартира, 66.7 м², 1/1 эт.",2020-11-20T14:01:02.873845Z
"Новосибирская область, Бердск, Микрорайон, 23",6060247,каскад-недвижимость,Resale,3279,2020-09-14T15:41:09.44092Z,"Дом в лучшем месте ! Вся инфраструктура в шаговой доступности, все рядом: дет сады, школы, магазины, остановки, спортивные, развлекательные и оздоровительные заведения! Через дорогу Сосновый лес, а там и Обское море ! Один взрослый собственник, без долгов и и обременений! Чистая продажа! Любой расчёт! Просмотр по договорённости! Звоните!",31 м²,,5/5,31 м²,31.0,5,20,2862664828,Sale,/1-komnatnaya-kvartira-na-prodazhu-berdsk-2862664828,,1 700 000 ₽,54 839 ₽ за м²,54839,1700000,Apartment,2020-09-14T15:41:09.44092Z,78,Listing,1,1.0,2020-12-16T08:42:04.044265+03:00,2005227301,2020-09-14T18:32:00.728378+03:00,2020-11-16T08:42:04.044265+03:00,,,,,"1-комн. квартира, 31 м², 5/5 эт.",2020-11-16T05:51:07.05432Z
"Новосибирская область, Бердск, Красноармейская улица, 86/1",12628842,АН Славянское,Resale,3279,2019-11-18T05:26:42.113681Z,"Изолированные комнаты, лоджия застеклена и утеплена. Дому 4 года.#1_5_7763",46 м²,,3/3,46 м²,46.0,3,5,2025970934,Sale,/2-komnatnaya-kvartira-na-prodazhu-berdsk-2025970934,,2 400 000 ₽,52 174 ₽ за м²,52174,2400000,Apartment,2019-11-18T05:26:42.113681Z,78,Listing,2,2.0,2020-12-19T15:04:36.868577+03:00,1832271786,2019-11-18T08:07:48.070988+03:00,2020-11-23T08:11:20.661668+03:00,,,,,"2-комн. квартира, 46 м², 3/3 эт.",2020-11-23T05:20:23.420616Z
