address,agencyId,agencyName,apartmentSaleType,cityId,createdAt,description,details,developmentId,developmentName,developmentParentId,developmentParentName,districtId,floor,floorArea,floorAreaCalculated,floorInt,galleryImagesCount,id,itemType,itemUrl,metroId,price,pricePerArea,pricePerAreaValue,priceValue,propertyType,publishDate,regionId,resultType,rooms,roomsOrdinal,sourceFinishTime,sourceId,sourceStartTime,sourceUpdateTime,station_distance,station_id,station_lineColors,station_name,title,updatedAt
"Новосибирская область, Бердск, улица Карла Маркса, 11",32787856,наталья,Resale,3279,2020-11-17T13:18:13.602259Z,"Шестиэтажный дом, всего два подъезда,  парковка,  дом изолирован от дороги и шума, но в то же время близко ко всей инфраструктуре  города:детские сады, школы, Торговые центры, больница, транспортные развязки, спорт. комплексы, лесопарковая зона . <br>В подъезде декоративная штукатурка, широкие пролеты, на этаже , 6 квартир. <br>2х комнатная-студия  с качественным ремонтом в натуральной гамме. <br>Лоджия  утеплена  ( 9м .кв)  используется как отдельное жилое помещение, т. к установлены батареи, пол с подогревом , новые  собственники, могут расширить жилое пространство,за счет внутреннего остекления, оставив  только  витражное  окна"" в пол""<br>В стоимость входит  кухонный гарнитур,  кондиционер, шкаф на лоджии, прихожей и комнате, мебель в ванной, сантехника, все светильники . <br>В квартире выполнена индивидуальная электроразводка, которая дает возможность использовать разные уровни подсветки. <br>Просмотры по согласованию. <br>Чистая продажа, обременений нет.Возможен разумный торг<br>Фото квартиры реальные!",45 м²,,,,,,3/6,45 м²,45.0,3,12,3012899528,Sale,/2-komnatnaya-kvartira-na-prodazhu-berdsk-3012899528,,3 188 000 ₽,70 844 ₽ за м²,70844,3188000,Apartment,2020-11-17T13:18:13.602259Z,78,Listing,2,2,2020-12-17T16:09:00.462448+03:00,2030118063,2020-11-17T16:07:53.121088+03:00,2020-12-07T19:06:56.979128+03:00,,,,,"2-комн. квартира, 45 м², 3/6 эт.",2020-12-07T16:16:26.316886Z
"Новосибирск, улица Владимира Высоцкого",147244801,Отдел Продаж Недвижимости,New,3285,2020-12-07T08:39:43.406978Z,"3-Я квартира в новом строящемся доме. Чистовая отделка . застекленный балкон.<br>Плющихинский микрорайон – молодой, динамично развивающийся жилмассив, учитывая стоимость квартир, хорошо подходит молодым семьям, где можно найти квартиру планировкой от 32 до 90 квадратных метров.<br>Рядом с микрорайоном будут построены транспортные развязки Восточного объезда, в сторону микрорайона планируется продолжать строительство метро в Новосибирске.<br>Приобретение объекта возможно путем вступления в жилищно-строительный кооператив и уплаты взносов (паевой, вступительный и др.). Целью ПЖСК является улучшение жилищных условий граждан. Члены ПЖСК своими средствами участвуют в строительстве, реконструкции и последующем содержании многоквартирного дома. С уставом и положениями ПЖСК можно ознакомиться в офисе агентства.",68 м²,,,,,650.0,10/18,68 м²,68.0,10,1,3058155113,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-3058155113,272.0,2 845 000 ₽,41 838 ₽ за м²,41838,2845000,Apartment,2020-12-07T08:39:43.406978Z,78,Listing,3,3,2021-01-06T11:30:40.700259+03:00,2047411987,2020-12-07T11:30:19.297833+03:00,2020-12-07T11:30:40.700259+03:00,2.655,272.0,#008000,Золотая Нива,"3-комн. квартира, 68 м², 10/18 эт.",2020-12-07T08:39:45.682639Z
"ул. Дунаевского, д. 14/1",188873329,Илья Кондрашов,New,3285,2020-09-08T06:33:07.447422Z,"Хорошая, чистая квартира, частично начат ремонт (ванная комната). Пол ровный, стены ровные, проводка, радиаторы, счётчики воды. Лоджия с остеклением в пол, 5 кв.метров. Двор с детской площадкой огорожен. Ведётся видеонаблюдение, шлагбаумы, охраняемая территория. В квартире 2 сан узла, один из них можно оборудовать под прачечную с дополнительным местом для хранения, что существенно сэкономит место в ванной или кухне. Дом сдан в 2018 году, июль. Без торга. На все интересующие вопросы отвечу по телефону.",55 м²,71531.0,Квартал «Дунаевский»,71531.0,Квартал «Дунаевский»,648.0,3/9,55 м²,55.0,3,29,2846745779,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2846745779,,3 630 000 ₽,66 000 ₽ за м²,66000,3630000,Apartment,2020-09-08T06:33:07.447422Z,78,Listing,2,2,2021-01-06T11:37:03.265439+03:00,1999591747,2020-09-08T09:23:42.986309+03:00,2020-12-07T11:37:03.265439+03:00,,,,,"2-комн. квартира, 55 м², 3/9 эт.",2020-12-07T08:46:10.023785Z
"Новосибирская область, Искитим, микрорайон Индустриальный, 54",89334536,Галина,Resale,3252,2019-02-05T20:47:41.420749Z,"Продаю 3к. квартиру в центре искитима! Комнаты раздельные,с/у раздельный, так же имеется ""тещина комната"" ,балкон и лоджия!!У каждой комнаты свой балкон!!новые двери, сантехника.  РЯДОМ!!! С ДОМОМ!!! В ШАГОВОЙ ДОСТУПНОСТИ!! ШКОЛЫ,ДЕТСКИЕ САДЫ,РЫНКИ,ТОРГОВЫЕ ЦЕНТРЫ,СБЕРБАНК,Ж/Д ВОКЗАЛ И МНОГОЕ ДРУГОЕ.<br>Соседи не пьющие,дружные!!<br>возможен обмен на дом.торг при осмотре.",63 м²,,,,,,7/9,63 м²,63.0,7,20,153353243,Sale,/3-komnatnaya-kvartira-na-prodazhu-iskitim-153353243,,2 550 000 ₽,40 476 ₽ за м²,40476,2550000,Apartment,2019-02-05T20:47:41.420749Z,78,Listing,3,3,2021-01-02T20:47:03.429881+03:00,752170034,2016-03-26T06:34:12+03:00,2020-12-03T20:47:03.429881+03:00,,,,,"3-комн. квартира, 63 м², 7/9 эт.",2020-12-03T17:56:08.521902Z
"Новосибирск, 2-я Ольховская улица, 19",130090083,Валентина,Resale,3285,2020-12-04T16:06:17.77104Z,"Очень тёплая, светлая  2х квартира за счёт перегородки сделанная в 3х комнатную!<br>В квартире натяжные потолки и пластиковые окна!<br>Рядом магазин Мега, парк Бугринская роща, дети. Сад и школы.<br>Хорошая транспортная развязка!<br>Торг будет уместен! <br>ВСЕ ВОПРОСЫ ПО ТЕЛЕФОНУ!",43 м²,,,,,655.0,4/4,43 м²,43.0,4,10,3052815222,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-3052815222,267.0,2 450 000 ₽,56 977 ₽ за м²,56977,2450000,Apartment,2020-12-04T16:06:17.77104Z,78,Listing,3,3,2021-01-03T19:10:36.509093+03:00,2049448813,2020-12-04T18:54:26.666557+03:00,2020-12-04T19:10:36.509093+03:00,2.561,267.0,#FF0000,Площадь Маркса,"3-комн. квартира, 43 м², 4/4 эт.",2020-12-04T16:19:40.293051Z
"ул. Коминтерна, стр. 1",182504330,Милый Дом,New,3285,2020-10-05T10:51:58.518311Z,"Последние 2-комн. квартиры площадью 43,4 м2 в новом смарт-квартале «Red Fox»‼️<br>Новое поколение домов комфортного проживания, уникальный архитектурно-инженерный проект по передовым технологиям строительства удобного и безопасного жилья!<br>Экологически благоприятное место, чистый воздух и обилие зелени создают ощущение загородной жизни!<br>☑️Удобные функциональные планировки<br>☑️Рядом школы и детские сады<br>☑️Огороженная территория<br>☑️Круглосуточные консьержи<br>☑️Видеонаблюдение<br>💳Варианты покупки:<br>➖наличный расчёт<br>➖ипотека без первоначального взноса<br>➖ипотека ВТБ под 6,1%<br>➖субсидированная ипотека от 0,1%<br>➖военная ипотека<br>➖материнский капитал<br>➖рассрочка<br>➖trade in<br>🔆Записаться на экскурсию, узнать подробности о ЖК ""Red Fox"" и забронировать квартиру можно, позвонив по телефону<br>☑️Покупая квартиру в ипотеку, каждому нашему клиенту предоставляется комплексное юридическое сопровождение на любом из этапов сделки - мы даем абсолютную гарантию безопасности сделки по покупке квартиры!<br>👍Услуги по покупке квартир в новостройках АБСОЛЮТНО БЕСПЛАТНЫ‼️<br>☎️Звоните/пишите и мы подберем для Вас идеальную квартиру по самой выгодной цене!",43.4 м²,86477.0,ЖК «RED FOX» (РЭД ФОКС),86477.0,ЖК «RED FOX» (РЭД ФОКС),651.0,11/18,43.4 м²,43.4,11,11,2909135729,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2909135729,272.0,2 968 400 ₽,68 396 ₽ за м²,68396,2968400,Apartment,2020-10-05T10:51:58.518311Z,78,Listing,2,2,2021-01-05T10:41:30.019219+03:00,1992394787,2020-10-05T13:42:50.814324+03:00,2020-12-06T10:41:30.019219+03:00,3.067,272.0,#008000,Золотая Нива,"2-комн. квартира, 43.4 м², 11/18 эт.",2020-12-06T07:50:34.531049Z
"ул. Коминтерна, д. 116, 118",182504330,Милый Дом,New,3285,2020-10-05T11:08:32.146328Z,"Последняя 2-комн. квартира площадью 69,5 м2 в новом смарт-квартале «Red Fox»‼️<br>Новое поколение домов комфортного проживания, уникальный архитектурно-инженерный проект по передовым технологиям строительства удобного и безопасного жилья!<br>Экологически благоприятное место, чистый воздух и обилие зелени создают ощущение загородной жизни!<br>☑️Удобные функциональные планировки<br>☑️Рядом школы и детские сады<br>☑️Огороженная территория<br>☑️Круглосуточные консьержи<br>☑️Видеонаблюдение<br>💳Варианты покупки:<br>➖наличный расчёт<br>➖ипотека без первоначального взноса<br>➖ипотека ВТБ под 6,1%<br>➖субсидированная ипотека от 0,1%<br>➖военная ипотека<br>➖материнский капитал<br>➖рассрочка<br>➖trade in<br>🔆Записаться на экскурсию, узнать подробности о ЖК ""Red Fox"" и забронировать квартиру можно, позвонив по телефону<br>☑️Покупая квартиру в ипотеку, каждому нашему клиенту предоставляется комплексное юридическое сопровождение на любом из этапов сделки - мы даем абсолютную гарантию безопасности сделки по покупке квартиры!<br>👍Услуги по покупке квартир в новостройках АБСОЛЮТНО БЕСПЛАТНЫ‼️<br>☎️Звоните/пишите и мы подберем для Вас идеальную квартиру по самой выгодной цене!",69.5 м²,86477.0,ЖК «RED FOX» (РЭД ФОКС),86477.0,ЖК «RED FOX» (РЭД ФОКС),651.0,7/18,69.5 м²,69.5,7,11,2909180191,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2909180191,272.0,4 111 300 ₽,59 155 ₽ за м²,59155,4111300,Apartment,2020-10-05T11:08:32.146328Z,78,Listing,2,2,2021-01-05T10:41:48.867565+03:00,1992399044,2020-10-05T13:59:30.23273+03:00,2020-12-06T10:41:48.867565+03:00,3.02,272.0,#008000,Золотая Нива,"2-комн. квартира, 69.5 м², 7/18 эт.",2020-12-06T07:50:51.789782Z
"ул. Охотская, д. 88/1",182504330,Милый Дом,New,3285,2020-10-06T13:41:32.380612Z,"‼️Дом сдан! Последняя 3-комн. квартира данной планировки в ЖК «Эволюция»!<br>Вы хотите купить квартиру в Новосибирске так, чтобы иметь возможность по-настоящему отдыхать среди природных красот?<br>Тогда вам стоит забронировать квартиру в ЖК «Эволюция» в микрорайоне «Стрижи» Заельцовского района Новосибирска. Этот район известен отлично развитой инфраструктурой - три детских сада, школа, медучреждения, развивающие центры для детей, места для отдыха молодежи, теплый автовокзал, рынок, банки, магазины и кафе – словом, все необходимое для комфортной жизни в большом городе.<br>Но самая главная изюминка будущего комплекса – уникальная природная среда, в которую его гармонично вписали застройщики. Ледник, сосновый бор и озеро, перепады высот, обширные зеленые зоны и отсутствие транспорта возле зон отдыха позволяют замечательно проводить время в единении с природой, чувствуя себя частью этой замечательной естественной гармонии.<br>Купить квартиру в ЖК «Эволюция» - значит, не тратить время и ресурсы на предварительную отделку – здесь все уже подготовлено к ремонту: установлены отличные утепленные металлические двери и пятикамерные французские окна с ограждениями, выполнена стяжка пола, оштукатурены стены, установлены счетчики, разведены коммуникации. Вам останется только выполнить финишную отделку и установить сантехнику.<br>Для покупателей представлены очень комфортные планировки: студии, большие однокомнатные квартиры, двухкомнатные и трехкомнатные квартиры с продуманными зонами. На высоких этажах сделаны пентхаусы с панорамным остеклением в пол.<br>Способы покупки: наличный расчет, ипотека, обмен квартиры или машины на новостройку, рассрочка, также возможна ипотека без первоначального взноса - обращайтесь! ⠀ <br>Записаться на экскурсию, узнать подробности о ЖК ""Эволюция"" и забронировать квартиру можно, позвонив по телефону<br>‼️Покупая квартиру в ипотеку, каждому нашему клиенту предоставляется комплексное юридическое сопровождение на любом из этапов сделки - мы даем абсолютную гарантию безопасности сделки по покупке квартиры!<br>Услуги по покупке квартир в новостройках АБСОЛЮТНО БЕСПЛАТНЫ‼️<br>☎️Звоните/пишите и мы подберем для Вас идеальную квартиру по самой выгодной цене!",72.1 м²,83694.0,ЖК «Эволюция»,83694.0,ЖК «Эволюция»,653.0,4/12,72.1 м²,72.1,4,32,2911744152,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2911744152,,5 500 000 ₽,76 283 ₽ за м²,76283,5500000,Apartment,2020-10-06T13:41:32.380612Z,78,Listing,3,3,2021-01-05T10:42:01.070156+03:00,1992130901,2020-10-06T16:32:29.5532+03:00,2020-12-06T10:42:01.070156+03:00,,,,,"3-комн. квартира, 72.1 м², 4/12 эт.",2020-12-06T07:51:05.601106Z
"ул. Коминтерна, д. 116, 118",182504330,Милый Дом,New,3285,2020-10-05T11:05:07.150612Z,"Последняя 2-комн. квартира площадью 55,07 м2 в новом смарт-квартале «Red Fox»‼️<br>Новое поколение домов комфортного проживания, уникальный архитектурно-инженерный проект по передовым технологиям строительства удобного и безопасного жилья!<br>Экологически благоприятное место, чистый воздух и обилие зелени создают ощущение загородной жизни!<br>☑️Удобные функциональные планировки<br>☑️Рядом школы и детские сады<br>☑️Огороженная территория<br>☑️Круглосуточные консьержи<br>☑️Видеонаблюдение<br>💳Варианты покупки:<br>➖наличный расчёт<br>➖ипотека без первоначального взноса<br>➖ипотека ВТБ под 6,1%<br>➖субсидированная ипотека от 0,1%<br>➖военная ипотека<br>➖материнский капитал<br>➖рассрочка<br>➖trade in<br>🔆Записаться на экскурсию, узнать подробности о ЖК ""Red Fox"" и забронировать квартиру можно, позвонив по телефону<br>☑️Покупая квартиру в ипотеку, каждому нашему клиенту предоставляется комплексное юридическое сопровождение на любом из этапов сделки - мы даем абсолютную гарантию безопасности сделки по покупке квартиры!<br>👍Услуги по покупке квартир в новостройках АБСОЛЮТНО БЕСПЛАТНЫ‼️<br>☎️Звоните/пишите и мы подберем для Вас идеальную квартиру по самой выгодной цене!",55.1 м²,86477.0,ЖК «RED FOX» (РЭД ФОКС),86477.0,ЖК «RED FOX» (РЭД ФОКС),651.0,7/18,55.1 м²,55.1,7,11,2909172518,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2909172518,272.0,3 866 900 ₽,70 180 ₽ за м²,70180,3866900,Apartment,2020-10-05T11:05:07.150612Z,78,Listing,2,2,2021-01-05T10:42:06.575242+03:00,1992359997,2020-10-05T13:56:05.179234+03:00,2020-12-06T10:42:06.575242+03:00,3.02,272.0,#008000,Золотая Нива,"2-комн. квартира, 55.1 м², 7/18 эт.",2020-12-06T07:51:10.006515Z
"Новосибирская область, Бердск, Лунная улица, 1",33730762,Сибирский Вариант,Resale,3279,2020-10-06T09:15:33.340384Z,Срочно очень срочно!!! Продам чистую уютную квартиру на третьем этаже. Состояние квартиры хорошее. Лоджия застеклена. Санузел совмещенный. Мы готовы на задатки.,30 м²,,,,,,3/16,30 м²,30.0,3,14,2911097190,Sale,/1-komnatnaya-kvartira-na-prodazhu-berdsk-2911097190,,2 150 000 ₽,71 667 ₽ за м²,71667,2150000,Apartment,2020-10-06T09:15:33.340384Z,78,Listing,1,1,2021-01-05T10:42:10.91517+03:00,1992885138,2020-10-06T12:05:13.153524+03:00,2020-12-06T10:42:10.91517+03:00,,,,,"1-комн. квартира, 30 м², 3/16 эт.",2020-12-06T07:51:15.173404Z
