address,agencyId,agencyName,apartmentSaleType,cityId,createdAt,description,details,districtId,floor,floorArea,floorAreaCalculated,floorInt,galleryImagesCount,id,itemType,itemUrl,metroId,price,pricePerArea,pricePerAreaValue,priceValue,propertyType,publishDate,regionId,resultType,rooms,roomsOrdinal,sourceFinishTime,sourceId,sourceStartTime,sourceUpdateTime,station_distance,station_id,station_lineColors,station_name,title,updatedAt
"Новосибирск, Калининский район, микрорайон Родники, улица Свечникова, 2",190805468,Агентство недвижимости Жилфонд,Resale,3285,2020-10-22T14:08:17.515369Z,"Калининский район, г.Новосибирск, ул. Свечникова.  В ПРОДАЖЕ просторная двухкомнатная квартира!!  <br>Состояние хорошее, окна пластиковые, лоджия застеклена.  В квартире остается кухонный гарнитур!<br>Дом в отличном состоянии,  в подъездах выполнен свежий ремонт. Порядочные, дружные соседи и великолепная планировка создадут комфортные условия для Вас! <br>Во дворе дома есть уютная зеленая зона- растут деревья и цветы, а также большая парковка для автомобилей.<br>Расположение дома Вас так же порадует- отличная  транспортная доступность <br>и удобная инфраструктура. Рядом расположены школа, детские сады, ледовая арена, спортивный клуб, новая поликлиника, торговый центр, великолепный сквер с фонтаном.<br>Продаём в связи с переездом в другой регион. Показ в любое удобное время для ВАС,по договорённости! Все документы для сделки готовы!  <br>Для просмотра этого варианта звоните, отвечу на все Ваши вопросы, запланируем и проведем показ. <br>Не откладывайте на потом, звоните сегодня!!<br>Возможен обмен на вашу недвижимость.<br>	<br>	При звонке, пожалуйста, сообщите номер варианта - <br>       JV000200410747",55.7 м²,648.0,10/10,55.7 м²,55.7,10,11,2949126210,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2949126210,,3 550 000 ₽,63 734 ₽ за м²,63734,3550000,Apartment,2020-10-22T14:08:17.515369Z,78,Listing,2,2.0,2021-01-07T04:52:39.866238+03:00,2042881428,2020-10-22T16:42:16.032692+03:00,2020-12-08T04:59:20.225516+03:00,,,,,"2-комн. квартира, 55.7 м², 10/10 эт.",2020-12-08T02:08:25.005665Z
"Новосибирск, Калининский район, микрорайон Родники, улица Свечникова, 9",190805468,Агентство недвижимости Жилфонд,Resale,3285,2020-10-22T14:09:04.155678Z,"Калининский район, г.Новосибирск, ул. Свечникова.  Для вас предлагается очень светлая и теплая трехкомнатная квартира в динамично развивающемся микрорайоне Родники. Установлены пластиковые окна. Очень большая застекленная лоджия. Качественные межкомнатные двери. В квартире недорогой, но очень аккуратный ремонт. На этаже отсечка на две квартиры. Надежная стальная входная дверь. В подъезде нет посторонних запахов. Соседи культурные, порядочные люди. Мебель в квартире остается по договоренности.<br>Рядом-<br>-2 школы и еще одна строится, -3 детских сада, -поликлиника, -фитнес центр, -крытый каток, -фехтовальный спортивный комплекс, -детская спортивная школа хоккея и карате, -2 бассейна, -банки.<br>Огромное количество магазинов разной направленности таких как- Лента, Ашан, Леруа Мерлен, Мария-Ра, торговый центр Голден Парк и Кристалл.  <br>Развитая инфраструктура.  Отличная транспортная развязка - в любой конец города.<br>Один собственник. Квартира подходит под абсолютно все формы расчета! Документы готовы к продаже! Ждем на просмотры в любое время!<br>Возможен обмен на вашу недвижимость.<br>	<br>	При звонке, пожалуйста, сообщите номер варианта - <br>       JV000030041970",65.6 м²,648.0,1/10,65.6 м²,65.6,1,20,2949127599,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2949127599,,3 970 000 ₽,60 518 ₽ за м²,60518,3970000,Apartment,2020-10-22T14:09:04.155678Z,78,Listing,3,3.0,2021-01-07T04:52:41.749761+03:00,2042815208,2020-10-22T16:42:31.960097+03:00,2020-12-08T04:59:10.024849+03:00,,,,,"3-комн. квартира, 65.6 м², 1/10 эт.",2020-12-08T02:08:17.723508Z
"Новосибирск, улица Тюленина, 26",190805468,Агентство недвижимости Жилфонд,Resale,3285,2020-10-22T14:09:28.626608Z,"Калининский район, г.Новосибирск, ул. Тюленина.  Просторная уютная квартира, площадь указана с учетом лоджии и балкона. Дом кирпичный, с небольшим количеством квартир на площадке. Квартира с хорошим ремонтом и  встроенной мебелью, кухня с бытовой техникой остается в подарок. С.у раздельный, 2 балкона, один из которых с панорамным остеклением. Возле дома школа, большой выбор д.садиков, бассейн, ледовый дворец, новая поликлиника, торговый центр и ЛЕНТА.<br>Возможен обмен на вашу недвижимость.<br>	<br>	При звонке, пожалуйста, сообщите номер варианта - <br>       JV000300413388",69.8 м²,648.0,16/17,69.8 м²,69.8,16,17,2949128586,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2949128586,,4 700 000 ₽,67 335 ₽ за м²,67335,4700000,Apartment,2020-10-22T14:09:28.626608Z,78,Listing,3,3.0,2021-01-07T04:52:42.76975+03:00,2042873817,2020-10-22T16:42:25.219686+03:00,2020-12-08T04:59:05.474597+03:00,,,,,"3-комн. квартира, 69.8 м², 16/17 эт.",2020-12-08T02:08:08.950112Z
"Новосибирск, Хилокская улица, 3/2",190805468,Агентство недвижимости Жилфонд,Resale,3285,2020-10-22T13:47:45.560202Z,"Ленинский район, г.Новосибирск, ул. Хилокская.  Обратите внимание! <br>Большая однокомнатная квартира (почти 50 кв.м.!) на первом этаже в кирпичном доме!<br>На кухне пол выложен испанской плиткой, в квартире двухслойный деревянный пол -  дубовый паркет. <br>Квартира теплая - во время ремонта менялись все радиаторы отопления, электрика - медь, окна пластиковые, дом классической кирпичной кладки. <br>Большая и светлая веранда (лоджия), теплые полы. <br>В стоимость квартиры входит- кухонный гарнитур ольха со встроенной техникой! Встроенный шкаф-купе с зеркалами, прихожая, шкаф в спальне, плательный шкаф.<br>Дом расположен на второй линии от проезжей части, есть парковочное место. <br>Во дворе находится средняя школа №66 с дошкольным образованием (детский сад, ясли). <br>В пешей доступности остановки общественного транспорта (11 маршрутов). <br>Рядом большой рынок, где можно купить свежие фрукты и овощи по самым дешевым ценам. <br>Ипотека - ДА! Материнский капитал - ДА!<br>Документы проверены юристом и готовы к сделке!<br>Не откладывайте звонок на завтра! Приходите на просмотр первым!<br>Возможен обмен на вашу недвижимость.<br>	<br>	При звонке, пожалуйста, сообщите номер варианта - <br>       JV000100614080",43.1 м²,654.0,1/6,43.1 м²,43.1,1,13,2949071371,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2949071371,,3 100 000 ₽,71 926 ₽ за м²,71926,3100000,Apartment,2020-10-22T13:47:45.560202Z,78,Listing,1,1.0,2021-01-07T04:52:56.474436+03:00,2042342545,2020-10-22T16:38:17.750929+03:00,2020-12-08T04:52:56.474436+03:00,,,,,"1-комн. квартира, 43.1 м², 1/6 эт.",2020-12-08T02:02:00.803417Z
"Новосибирск, улица Связистов, 1",190805468,Агентство недвижимости Жилфонд,Resale,3285,2020-10-22T13:47:39.237431Z,"Ленинский район, г.Новосибирск, ул. Связистов.  Предлагается к продаже уютная 1-комнатная квартира с балконом ! Дом находится на пересечении улиц Титова и Связистов. Построен из кирпича классической кладки, толщина стен около 1 метра. На парковке и в подъезде ведется видеонаблюдение, консьерж. Есть тамбур на две квартиры. В непосредственной близости много магазинов, детский сад, школа, троицкий сквер, стадион Заря, остановка общественного транспорта.<br>Возможен обмен на вашу недвижимость.<br>	<br>	При звонке, пожалуйста, сообщите номер варианта - <br>       JV000100621918",34.6 м²,654.0,1/12,34.6 м²,34.6,1,13,2949071215,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2949071215,267.0,2 888 000 ₽,83 468 ₽ за м²,83468,2888000,Apartment,2020-10-22T13:47:39.237431Z,78,Listing,1,1.0,2021-01-07T04:52:56.623378+03:00,2042049916,2020-10-22T16:38:17.260345+03:00,2020-12-08T04:52:56.623378+03:00,3.752,267.0,#FF0000,Площадь Маркса,"1-комн. квартира, 34.6 м², 1/12 эт.",2020-12-08T02:02:00.599188Z
"Новосибирск, улица Блюхера, 33",190805468,Агентство недвижимости Жилфонд,Resale,3285,2020-12-08T02:01:58.702157Z,"Ленинский район, г.Новосибирск, ул. Блюхера.  КВАРТИРА В ЧИСТОЙ ПРОДАЖЕ ! БЫСТРЫЙ ВЫХОД НА СДЕЛКУ !<br>Отличное месторасположение - дом в шаговой доступности от МЕТРО  Студенческая и Площадь Карла Маркса<br> Развитая инфраструктура - школы , Университетская Гимназия № 14 , дет. сады , магазины , ТЦ , два университета НГТУ и СибУПК   делают этот вариант идеальным для сдачи в аренду и для комфортного проживания.<br>Квартира в хорошем состоянии, теплая , светлая . В квартире ГАЗ  .<br>Подходит под любую форму расчета. <br>Показы по договоренности .  Торг.<br>Возможен обмен на вашу недвижимость.<br>	<br>	При звонке, пожалуйста, сообщите номер варианта - <br>       JV000100644075",30.4 м²,654.0,5/5,30.4 м²,30.4,5,10,3060069181,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-3060069181,267.0,2 500 000 ₽,82 237 ₽ за м²,82237,2500000,Apartment,2020-12-08T02:01:58.702157Z,78,Listing,1,1.0,2021-01-07T04:52:56.55497+03:00,2074851087,2020-12-08T04:52:33.491834+03:00,2020-12-08T04:52:56.55497+03:00,0.498,267.0,#FF0000,Площадь Маркса,"1-комн. квартира, 30.4 м², 5/5 эт.",2020-12-08T02:02:02.470056Z
"Новосибирск, Хилокская улица, 1Б",190805468,Агентство недвижимости Жилфонд,Resale,3285,2020-10-22T13:47:43.560891Z,"Ленинский район, г.Новосибирск, ул. Хилокская.  ЧИСТАЯ  ПРОДАЖА! подойдет под ипотеку и мат.кап. 1-к. квартира У.П в новом доме.  Квартира распашонка ( окна на обе стороны дома ) .  Кухня 10 м., большая лоджия,  раздельный санузел , высокие потолки 275 см, большой коридор, квартира с ремонтом. Лифт грузовой .   В квартире есть вся необходимая мебель и бытовая техника, она останется покупателям в подарок! Возле дома детский сад, во дворе большая игровая площадка !  В 10 минутах ходьбы большой торговый центр и школа.  На автобусе до метро 15 минут , на маршрутке и того быстрее ! Документы в порядке, 1 взрослый собственник.<br>Возможен обмен на вашу недвижимость.<br>	<br>	При звонке, пожалуйста, сообщите номер варианта - <br>       JV000100627825",37.4 м²,654.0,3/10,37.4 м²,37.4,3,12,2949071304,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2949071304,267.0,2 250 000 ₽,60 160 ₽ за м²,60160,2250000,Apartment,2020-10-22T13:47:43.560891Z,78,Listing,1,1.0,2021-01-07T04:52:56.648537+03:00,2042449474,2020-10-22T16:38:17.091294+03:00,2020-12-09T04:20:10.081663+03:00,4.615,267.0,#FF0000,Площадь Маркса,"1-комн. квартира, 37.4 м², 3/10 эт.",2020-12-09T01:29:54.37602Z
"Новосибирск, улица Ивана Севастьянова, 9",190805468,Агентство недвижимости Жилфонд,Resale,3285,2020-12-08T02:01:58.172374Z,"Ленинский район, г.Новосибирск, ул. Ивана Севастьянова.  ОТЛИЧНОЕ ПРЕДЛОЖЕНИЕ ДЛЯ ВАС!<br>ЖКЛето<br> Спешите купить! Срочная продажа!  Квартиры с мебелью и техникой) <br>Рядом - остановка транспорта во все районы города.  Во дворе игровая площадка. Парковка у дома под круглосуточным видеонаблюдением.<br>В квартире выполнен качественный ремонт- на полу покрытие линолеум, стены обои, натяжной потолок, санузел кафель до потолка, установлена вся сантехника и санфаянс. Межкомнатные и входная двери, не требующие замены. УДАЧНАЯ ПЛАНИРОВКА - данную квартиру легко переделать при желании в двухкомнатную квартиру студию, удобно выполнена разводка. Лоджия  застеклёна. <br>РАССМОТРИМ ВАШЕ ЦЕНОВОЕ ПРЕДЛОЖЕНИЕ!<br>  ПРОСМОТР В УДОБНОЕ ДЛЯ ВАС ВРЕМЯ!<br>Любая форма расчета, ипотека, материнский капитал!<br>Возможен обмен на вашу недвижимость.<br>	<br>	При звонке, пожалуйста, сообщите номер варианта - <br>       JV000010064281",25.5 м²,654.0,17/17,25.5 м²,25.5,17,10,3060069155,Sale,/kvartira-na-prodazhu-novosibirsk-3060069155,267.0,2 100 000 ₽,82 353 ₽ за м²,82353,2100000,Apartment,2020-12-08T02:01:58.172374Z,78,Listing,Студия,,2021-01-07T04:52:56.67129+03:00,2074077971,2020-12-08T04:52:33.022092+03:00,2020-12-08T04:52:56.67129+03:00,4.39,267.0,#FF0000,Площадь Маркса,"Квартира-студия, 25.5 м², 17/17 эт.",2020-12-08T02:02:02.143787Z
"Новосибирск, Фасадная улица, 25/1",190805468,Агентство недвижимости Жилфонд,Resale,3285,2020-10-22T13:47:44.532908Z,"Ленинский район, г.Новосибирск, ул. Фасадная.  ОБРАТИТЕ ВНИМАНИЕ!<br>СВЕТЛАЯ УЮТНАЯ КВАРТИРА В ОЧЕНЬ ХОРОШЕМ СОСТОЯНИИ, ПОСЛЕ КАПИТАЛЬНОГО РЕМОНТА!<br>Не угловая, очень теплая, есть балкон — остеклен и отделан рейкой. <br>Окна выходят на Троицкий сквер.<br>Потолки во всей квартире натяжные, со встроенными светильниками. <br>Хороший линолеум, в санузле кафель до потолка, новая сантехника, установлен хромированный полотенцесушитель. В квартире установлен кондиционер.<br>Чистый подъезд с пластиковыми окнами, без запахов.<br>Отличная инфраструктура, и транспортная развязка.<br>Один собственник, без обременения.<br>Помощь в получении ипотечного решения на выгодных условиях!<br>Приглашаем на просмотр.<br>Возможен обмен на вашу недвижимость.<br>	<br>	При звонке, пожалуйста, сообщите номер варианта - <br>       JV000100614979",30.3 м²,654.0,4/5,30.3 м²,30.3,4,15,2949071327,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2949071327,267.0,2 390 000 ₽,78 878 ₽ за м²,78878,2390000,Apartment,2020-10-22T13:47:44.532908Z,78,Listing,1,1.0,2021-01-07T04:52:56.845177+03:00,2042174475,2020-10-22T16:38:17.330394+03:00,2020-12-08T04:52:56.845177+03:00,4.536,267.0,#FF0000,Площадь Маркса,"1-комн. квартира, 30.3 м², 4/5 эт.",2020-12-08T02:02:02.273217Z
"Новосибирск, Тихвинская улица, 14",190805468,Агентство недвижимости Жилфонд,Resale,3285,2020-12-08T02:01:58.376742Z,"Ленинский район, г.Новосибирск, ул. Тихвинская.  Заходи и живи!<br>Просторная квартира  в доме комфорт - класса, с качественным ремонтом и мебелью.<br> Выполнен отличный ремонт с применением дорогостоящих материалов. Квартира на высоком 1 этаже , большая утепленная  лоджия  с теплым полом дает дополнительую площадь под зимний сад, кабинет, комнату отдыха . Мебель можем оставить по договоренности.<br>Малонаселенный теплый дом , построен из кирпича по классической технологии, толстые стены,большие подоконники, окна во двор.<br>Чистый и тихий подъезд, хорошие соседи. Тихий ухоженный двор.<br>Огромным плюсом является наличие подземной парковки. Дом имеет  охраняемую огороженную территорию , свободное дворовое пространство совмещено с безопасной детской площадкой.<br>В ТСЖ небольшая квартплата, счетчики на свет , воду установлены.<br>Чистая продажа. Документы к сделке готовы. Возможна ипотека  по 2 документам от ВТБ от 7.9 .<br>В ТСЖ небольшая квартплата! Счетчики на свет , воду установлены.<br>Чистая продажа. Документы к сделке готовы. <br> Ипотека от ВТБ от 7.9 .<br>Развитая инфраструктура- рядом две школы и два детских садика,много магазинов. удобная транспортная развязка- в шаговой доступности 4 остановки и остановка скоростного трамвая, до метро 10 минут.<br>Возможен обмен на 2-3 комнатную в Ленинском, Кировском районах.<br>Возможен обмен на вашу недвижимость.<br>	<br>	При звонке, пожалуйста, сообщите номер варианта - <br>       JV000100646707",35 м²,654.0,1/9,35 м²,35.0,1,13,3060069164,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-3060069164,267.0,3 348 000 ₽,95 657 ₽ за м²,95657,3348000,Apartment,2020-12-08T02:01:58.376742Z,78,Listing,1,1.0,2021-01-07T04:52:56.849017+03:00,2074247927,2020-12-08T04:52:33.469048+03:00,2020-12-08T04:52:56.849017+03:00,1.774,267.0,#FF0000,Площадь Маркса,"1-комн. квартира, 35 м², 1/9 эт.",2020-12-08T02:02:02.111337Z
