address,agencyId,agencyName,apartmentSaleType,cityId,createdAt,description,details,developmentId,developmentName,developmentParentId,developmentParentName,districtId,floor,floorArea,floorAreaCalculated,floorInt,galleryImagesCount,id,itemType,itemUrl,metroId,price,pricePerArea,pricePerAreaValue,priceValue,propertyType,publishDate,regionId,resultType,rooms,roomsOrdinal,sourceFinishTime,sourceId,sourceStartTime,sourceUpdateTime,station_distance,station_id,station_lineColors,station_name,title,updatedAt
"Новосибирск, улица Забалуева, 39/4",192909717,Агентство недвижимости Жилфонд,Resale,3285,2020-11-27T07:07:04.487709Z,"Ленинский район, г.Новосибирск, ул. Забалуева.  Предлагается к продаже 2- комнатная квартира в кирпичном доме.<br>Очень уютная, тихая и тёплая квартира. <br>Квартира после капитального ремонта (поменяна вся сантехника, трубы, радиаторы, электропроводка), в санузле кафель, межкомнатные и входные двери, линолеум, натяжные потолки. В квартире остается встроенный кухонный гарнитур. Бонусом для покупателя будет оборудованная кабинка в подвале дома. Квартира не требует никаких дополнительных вложений, вариант заходи и живи!<br>Отличное местоположение дома. Рядом несколько детских садов и школ. Много магазинов, есть свой мини рынок. В 7 минутах ходьбы находится ДК, где множество кружков и секций, также рядом стадион Заря. Рядом находится Троицкий сквер, отличное место для прогулок!!<br>Возможен обмен на вашу недвижимость.<br>	<br>	При звонке, пожалуйста, сообщите номер варианта - <br>       JV000020060823",43.3 м²,,,,,654.0,1/3,43.3 м²,43.3,1,10,3035623837,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3035623837,267.0,2 600 000 ₽,60 046 ₽ за м²,60046,2600000,Apartment,2020-11-27T07:07:04.487709Z,78,Listing,2,2.0,2020-12-27T09:58:01.300252+03:00,2035719779,2020-11-27T09:57:38.02668+03:00,2020-11-27T09:58:01.300252+03:00,4.617,267.0,#FF0000,Площадь Маркса,"2-комн. квартира, 43.3 м², 1/3 эт.",2020-11-27T07:07:08.283092Z
"Новосибирская область, Бердск, Микрорайон, 16",8497313,Максим АН СибГрад,Resale,3279,2020-11-26T06:25:25.015281Z,"Квартира в хорошем состоянии, 48кв., средний этаж. Тихий, спальный район. Пластиковые окна, ламинат, утеплённый балкон, новая входная дверь. Помощь в получении ипотеки.",48 м²,,,,,,3/5,48 м²,48.0,3,14,3033052063,Sale,/2-komnatnaya-kvartira-na-prodazhu-berdsk-3033052063,,2 300 000 ₽,47 917 ₽ за м²,47917,2300000,Apartment,2020-11-26T06:25:25.015281Z,78,Listing,2,2.0,2020-12-26T10:00:23.028585+03:00,2047913216,2020-11-26T09:14:13.696858+03:00,2020-11-26T10:00:23.028585+03:00,,,,,"2-комн. квартира, 48 м², 3/5 эт.",2020-11-26T07:09:25.78947Z
"Новосибирск, улица Мичурина, 24",163831226,Компания Елка МФЦ Недвижимость,Resale,3285,2020-09-24T15:48:23.564373Z,"Хотите жить в центре города? Вблизи от Торгового Центра ""ГАЛЕРЕЯ Новосибирск"" Закрытый двор, парковочные места. Общая площадь квартиры 40.3 кв.м. площадь комнат 19.1+10.9 кв.м. Застеклённая утепленная лоджия площадью 8 кв.м. и совмещенный санузел. Планировка двухкомнатная студия. Квартира расположена на 3 этаже 10 этажного кирпичного дома. С евроремонтом. Центральное отопление. Горячая вода из центрального водоснабжения, есть джакузи. Продается в связи с покупкой другого объекта. По договоренности остается мебель и техника. С документами все в полном порядке. 1 взрослый собственник. Подходит под ипотеку любого банка.<br>Звоните ждем Вас на просмотр.",40.3 м²,,,,,649.0,3/10,40.3 м²,40.3,3,23,2886598764,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2886598764,261.0,4 400 000 ₽,109 181 ₽ за м²,109181,4400000,Apartment,2020-09-24T15:48:23.564373Z,78,Listing,1,1.0,2020-12-25T11:06:56.971398+03:00,2008334412,2020-09-24T18:38:56.024239+03:00,2020-12-08T10:42:03.874056+03:00,0.518,261.0,#FF0000,Гагаринская,"1-комн. квартира, 40.3 м², 3/10 эт.",2020-12-08T07:51:27.439312Z
"Новосибирская область, Каргат, Советская улица, 188",15272797,ксения,Resale,3244,2020-06-25T11:19:00.511971Z,"квартира в двухквартирном  доме. Дом очень теплый. Центральное отопление, вода холодная в доме. Горячая вода- водонагреватель. Туалет в доме. Есть канализация. Сделана новая крыша, новая веранда, в прошлом году сделали пол в спальне и кухне. Есть надворные постройки. Рядом  школа, детский сад, магазин.",49 м²,,,,,,1/1,49 м²,49.0,1,3,2667497426,Sale,/3-komnatnaya-kvartira-na-prodazhu-kargat-2667497426,,1 000 000 ₽,20 408 ₽ за м²,20408,1000000,Apartment,2020-06-25T11:19:00.511971Z,78,Listing,3,3.0,2020-12-26T10:01:38.107124+03:00,1979633527,2020-06-25T13:43:23.417418+03:00,2020-11-26T10:01:38.107124+03:00,,,,,"3-комн. квартира, 49 м², 1/1 эт.",2020-11-26T07:10:41.380659Z
"Новосибирск, улица Котовского, 36",61734665,Агентство недвижимости «НИАН»,Resale,3285,2020-11-23T13:30:31.428885Z,"Горячее предложение! Выигрышный вариант для инвестиций и собственного проживания. Чудесная квартира в хорошем состоянии, с большой,   с почти квадратной комнатой,  в доме классической кирпичной кладки на среднем этаже. Дом расположен в одном из лучших мест Ленинского района, по соседству от сада Кирова - точка роста Левого берега! Всего 7 минут езды до пл. Марса и 9 минут до м. Студенческая. Рядом большое количество магазинов, спортивных залов, кафе и мест для прогулок и развлечений. В соседнем квартале Университет геосистем и технологий. Покупая нашу квартиру, вы покупаете безопасное будущее, экономию и здоровье.  Потому что  Квартиры без балкона  1. светлее 2. теплее за счет отсутствия балконного блока 3. визуально кажутся больше 4. удобнее для расстановки мебели 5. экономичнее, коммунальные услуги в них дешевле (за счет меньшей полезной площади) Дополнительные ПЛЮСЫ! 1.	Безопасность: с балкона можно упасть и сам балкон может рухнуть  2.	Здоровье: Вы будете больше гулять и двигаться Получите дополнительную мотивацию бросить курить И чрезвычайно важный плюс! Вы не будете хранить горы ненужного хлама годами и легко будете идти по жизни! Звоните незамедлительно!",31 м²,,,,,654.0,4/5,31 м²,31.0,4,12,3027002230,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-3027002230,267.0,2 200 000 ₽,70 968 ₽ за м²,70968,2200000,Apartment,2020-11-23T13:30:31.428885Z,78,Listing,1,1.0,2020-12-23T16:21:02.528432+03:00,2022986790,2020-11-23T16:20:39.220693+03:00,2020-11-25T06:17:17.02599+03:00,2.116,267.0,#FF0000,Площадь Маркса,"1-комн. квартира, 31 м², 4/5 эт.",2020-11-25T03:26:44.245129Z
"Новосибирская область, Черепановский район, поселок Отважный, Лесная улица, 1",160818521,Светлана,Resale,3241,2020-05-21T01:40:18.809836Z,"Обычная планировка квартир-домов в деревне, на двух хозяев. Две спальни, зал, кухня, прихожая большая, санузел, отопление  печное.  Санузел в доме. Плюс большая веранда, служит как летняя комната или кухня, и большая кладовка. Хотели поставить душевую кабину, родители не захотели, т.к есть банька. Ремонт не  делали лет 10.Живут старики (родители). Есть: углярка, дровник. Большой сарай,капитальный под скотину и птицу. Подняты грядки, как под парники. Огород огорожен. Общая площадь  земли  24 сотки.  Квартира  и земля в собственности. 200 метров пешком по улице до трассы М54  ( Новосибирск- Барнаул).Торг уместен. Звоните, договоримся. Готова уступить. (Материнский капитал)",54 м²,,,,,,1/1,54 м²,54.0,1,18,2575333628,Sale,/3-komnatnaya-kvartira-na-prodazhu-cherepanovo-2575333628,,1 300 000 ₽,24 074 ₽ за м²,24074,1300000,Apartment,2020-05-21T01:40:18.809836Z,78,Listing,3,3.0,2020-12-24T13:18:08.525541+03:00,1943199181,2020-05-19T16:01:07.739091+03:00,2020-11-24T13:18:08.525541+03:00,,,,,"3-комн. квартира, 54 м², 1/1 эт.",2020-11-24T10:27:21.194657Z
"Новосибирск, Выборная улица, 144/1",221258,Ирина,Resale,3285,2020-11-24T17:40:05.97188Z,"Шикарная квартира в новом доме.  Современный качественный ремонт. Лоджия утеплена, остеклена стеклопакетами БФК. В стоимость квартиры входит кухонный гарнитур и встроенный шкаф в прихожей. <br>Огороженная придомовая территория, автомобильная парковка, детская площадка. Вся инфраструктура в шаговой доступности. Хорошая транспортная развязка. <br>Рассмотрим любую форму расчетов. Чистая продажа. Быстрый выход на сделку.<br>ВНЕСЕН ЗАДАТОК.<br>АН""Партнер""",40.4 м²,,,,,650.0,5/16,40.4 м²,40.4,5,31,3029952011,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-3029952011,,3 850 000 ₽,95 297 ₽ за м²,95297,3850000,Apartment,2020-11-24T17:40:05.97188Z,78,Listing,1,1.0,2020-12-24T20:31:31.272381+03:00,2024383333,2020-11-24T20:28:49.359768+03:00,2020-11-27T20:18:24.584458+03:00,4.923,272.0,#008000,Золотая Нива,"1-комн. квартира, 40.4 м², 5/16 эт.",2020-11-27T17:27:49.969881Z
"Новосибирск, улица Серебряные Ключи, 4",182504330,Милый Дом,Resale,3285,2020-11-27T07:22:29.68186Z,"В продаже уютная однокомнатная квартира улученной планировки в кирпичном доме. <br>В комнате - французское окно в пол. На кухне,в коридоре и лоджии выложен кафельный пол. В комнате ламинат. Установлены качественные межкомнатные двери. <br>В доме два лифта (пассажирский и грузовой), большой холл, закрытая территория. Фиксированное парковочное место!<br>Рядом с домом расположен Эдемский сад, Сосновый бор, бассейн НЕПТУН, Ледовый Дворец Спорта ""Сибирь"". зимой - каток, тренажерные залы, СГУПС, НГМУ, Городская клиническая больница №1. <br>До пл. Калинина, станция метро Заельцовская! - 15 мин пешком. Хорошая транспортная развязка в любую точку города.<br>Возможен обмен на вашу недвижимость.",40 м²,,,,,648.0,4/16,40 м²,40.0,4,17,3035653574,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-3035653574,260.0,4 200 000 ₽,105 000 ₽ за м²,105000,4200000,Apartment,2020-11-27T07:22:29.68186Z,78,Listing,1,1.0,2020-12-27T10:13:27.95541+03:00,2024871310,2020-11-27T10:13:01.388146+03:00,2020-12-07T09:12:41.678428+03:00,1.68,260.0,#FF0000,Заельцовская,"1-комн. квартира, 40 м², 4/16 эт.",2020-12-07T06:22:36.534446Z
"Новосибирская область, Куйбышев, 6-й квартал, 13",185935719,Алексей,Resale,3253,2020-12-05T16:08:15.159492Z,"Продам 3~х комнатную квартиру 3.500.000 торг, или обменяю на благоустроенный дом",81 м²,,,,,,1/2,81 м²,81.0,1,8,3054852893,Sale,/3-komnatnaya-kvartira-na-prodazhu-kuybyshev-3054852893,,3 500 000 ₽,43 210 ₽ за м²,43210,3500000,Apartment,2020-12-05T16:08:15.159492Z,78,Listing,3,3.0,2021-01-04T18:59:12.048598+03:00,2021576256,2020-12-05T18:58:49.850116+03:00,2020-12-05T18:59:12.048598+03:00,,,,,"3-комн. квартира, 81 м², 1/2 эт.",2020-12-05T16:08:16.379317Z
"Новосибирск, улица Державина, 14",127274578,Дайана,Resale,3285,2020-10-27T06:48:20.577759Z,"Продам 3комнатную квартиру с еврлремонтом в элитном доме в трех минутах от метро Красный проспект. Кухня из натурального дерева пр-во Италии, посудомоечная машина, теплые полы, сигнализация.Отличный качественный кирпичный дом.Парки, магазины, театры, центральный рынок в шаговой доступности.",80 м²,,,,,649.0,4/9,80 м²,80.0,4,8,2960337965,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2960337965,262.0,9 500 000 ₽,118 750 ₽ за м²,118750,9500000,Apartment,2020-10-27T06:48:20.577759Z,78,Listing,3,3.0,2020-12-26T10:17:00.589787+03:00,2032542418,2020-10-27T09:38:55.763345+03:00,2020-11-26T10:17:00.589787+03:00,0.343,262.0,#FF0000,Красный проспект,"3-комн. квартира, 80 м², 4/9 эт.",2020-11-26T07:27:28.997361Z
