address,agencyId,agencyName,apartmentSaleType,cityId,createdAt,description,details,districtId,floor,floorArea,floorAreaCalculated,floorInt,galleryImagesCount,id,itemType,itemUrl,metroId,price,pricePerArea,pricePerAreaValue,priceValue,propertyType,publishDate,regionId,resultType,rooms,roomsOrdinal,sourceFinishTime,sourceId,sourceStartTime,sourceUpdateTime,station_distance,station_id,station_lineColors,station_name,title,updatedAt
"Новосибирск, улица Петухова, 99/2",68531542,Агентство недвижимости «Афина Паллада»,Resale,3285,2020-09-15T06:34:44.47402Z,"Арт. 42446588 Площадь квартиры 32,5 + 3,8 лоджия! Итого 36, 3 кв.метров!!!<br>Прекрасная однокомнатная квартира в современном жилом комплексе ""Матрешкин двор"".<br>Жилой комплекс с развитой инфраструктурой - отличные подъездные пути и  транспортная развязка, магазины и супермаркеты, огромная новая школа прямо во дворе дома, рядом детский сад, детские площадки, до ближайшей станции метро 15 минут общественным транспортом.<br>Квартира солнечная, уютная, все новое - никто не проживал.  Удачная планировка! Остекленная лоджия. Мебель остается в квартире и входит в стоимость.  В квартире никто не проживал!<br>Документы готовы к сделке - никаких ""обременений банков"" и прочих сложностей. Покупай и живи! Приглашаем к просмотру!",32.5 м²,655.0,6/10,32.5 м²,32.5,6,14,2863793998,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2863793998,,2 400 000 ₽,73 846 ₽ за м²,73846,2400000,Apartment,2020-09-15T06:34:44.47402Z,78,Listing,1,1.0,2020-12-19T05:16:26.791224+03:00,2004861074,2020-09-15T09:25:18.761543+03:00,2020-11-19T05:16:26.791224+03:00,,,,,"1-комн. квартира, 32.5 м², 6/10 эт.",2020-11-19T02:25:34.682012Z
"Новосибирск, Советский район, микрорайон Академгородок, проспект Академика Коптюга, 7",68531542,Агентство недвижимости «Афина Паллада»,Resale,3285,2020-09-15T06:34:50.25937Z,"Арт. 42481056 Предлагается к продаже четырехкомнатная квартира  в одном из лучших домов Академгородка, который расположен в самом центре Верхней зоны.   <br>Великолепное место для проживания, все необходимое рядом: гимназия №3, НГУ, детские сады, банки, магазины, Торговый центр.<br>Квартира расположена на 3 этаже 16 этажного  кирпичного дома. <br>Общая площадь 139 кв.м, площадь комнат 86,5 кв.м.<br>В квартире выполнен качественный ремонт с применением дорогостоящих материалов.<br>В прихожей и на кухне пол с подогревом; в спальне, детской и кабинете - пробковое покрытие. Установлены две гардеробные, в прихожей шкаф-купе, водонагреватель, сауна (паровая и инфракрасная).<br>В СТОИМОСТЬ КВАРТИРЫ ВХОДИТ ВСЯ МЕБЕЛЬ.",139 м²,656.0,3/16,139 м²,139.0,3,30,2863794343,Sale,/4-komnatnaya-kvartira-na-prodazhu-novosibirsk-2863794343,,24 900 000 ₽,179 137 ₽ за м²,179137,24900000,Apartment,2020-09-15T06:34:50.25937Z,78,Listing,4,4.0,2020-12-19T05:16:29.556353+03:00,2004209511,2020-09-15T09:25:22.927942+03:00,2020-11-19T05:16:29.556353+03:00,,,,,"4-комн. квартира, 139 м², 3/16 эт.",2020-11-19T02:25:36.517476Z
"Новосибирск, улица Бородина, 15",97782929,"А.Н. "" Мой город""",Resale,3285,2020-11-25T09:29:55.607046Z,Предлагаем в продажу квартиру в хорошем техническом состоянии. Документы готовы. Торг уместен.,42 м²,655.0,3/5,42 м²,42.0,3,9,3031263744,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3031263744,,2 200 000 ₽,52 381 ₽ за м²,52381,2200000,Apartment,2020-11-25T09:29:55.607046Z,78,Listing,2,2.0,2020-12-25T12:20:44.21815+03:00,2031661036,2020-11-25T12:17:36.042449+03:00,2020-11-25T12:20:44.21815+03:00,,,,,"2-комн. квартира, 42 м², 3/5 эт.",2020-11-25T09:30:23.789426Z
"Новосибирск, улица Кирова, 108/1",152810530,Центральное агентство недвижимости,Resale,3285,2020-10-19T12:40:58.978668Z,"Продаётся квартира в центре Новосибирска.<br>Квартира площадью 101 кв.м. Дом находится во втором ряду, поэтому во дворе <br>довольно тихо.<br>Двор благоустроен, детская площадка.<br>Территория под шлагбаумом, парковочных мест много.<br>Рядом две станции метро: до  Октябрьской  и до  Речного вокзала  1 километр.<br>Доступна вся инфраструктура центра города: школы, детские сады, поликлиники,<br>   театры, концертные залы, парки, скверы и прочие.<br>В квартире свежий отличный ремонт.<br>По квартире возможен существенный торг! Но в случае приобретения огромной <br>дачи на берегу Обского водохранилища.<br>Коротко о ней: участок почти 30 соток, капитальный дом около 400 кв.м. из<br> Сибита  под вентилируемым фасадом (удобства в доме). <br>Дом двухэтажный с полностью эксплуатируемым цоколем. <br>Большая двухэтажная баня. <br>Гостевой домик 120 кв.м.<br>Кирпичный забор.<br>Уникальная возможность. Покупка дома возможна по сельской ипотеке<br>Выгодное предложение. За сравнительно небольшие деньги большая квартира по<br>линии метро и большая дача на свежем воздухе для уединения в тишине по<br>выходным.<br>Продается в связи с переездом в Санкт-Петербург.<br>При звонке, пожалуйста, назовите номер объявления - 197 215<br>Консультируем подробно по телефону.",101 м²,650.0,1/6,101 м²,101.0,1,25,2941270325,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2941270325,265.0,7 100 000 ₽,70 297 ₽ за м²,70297,7100000,Apartment,2020-10-19T12:40:58.978668Z,78,Listing,3,3.0,2020-12-19T05:24:01.267341+03:00,2016444813,2020-10-19T15:26:16.478414+03:00,2020-12-08T05:24:33.86686+03:00,0.97,265.0,#FF0000,Речной вокзал,"3-комн. квартира, 101 м², 1/6 эт.",2020-12-08T02:34:02.133616Z
"Новосибирск, улица Кузьмы Минина, 9/2",152810530,Центральное агентство недвижимости,Resale,3285,2020-10-19T12:41:16.347679Z,"Мощная энергетика данной квартиры затянет с порога. Присутствуя в ней, Вы почувствуете комфорт и спокойствие. Отсутствие соседей, сверху, добавит крепкого сна по ночам. Две лоджии утеплены и используются под кабинеты . Ремонт выполнен из качественных материалов . Один взрослый собственник . Документы готовы к сделке .  Большая детская площадка расположена среди сосен, свежий воздух. Рядом ПКиО Сосновый бор. Остановка общественного транспорта стадион  Сибирь , м. Заельцовская в 3 остановках. Вся инфраструктура в близком расположении.  Помощь в получении ипотечного решения , на выгодных условиях .<br>При звонке, пожалуйста, назовите номер объявления - 81 406<br>Консультируем подробно по телефону.",95 м²,653.0,25/26,95 м²,95.0,25,11,2941271512,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2941271512,260.0,7 930 000 ₽,83 474 ₽ за м²,83474,7930000,Apartment,2020-10-19T12:41:16.347679Z,78,Listing,3,3.0,2020-12-19T05:24:01.234096+03:00,2016491061,2020-10-19T15:26:17.49452+03:00,2020-12-09T05:19:40.991954+03:00,2.114,260.0,#FF0000,Заельцовская,"3-комн. квартира, 95 м², 25/26 эт.",2020-12-09T02:29:10.935772Z
"Новосибирск, улица Костычева, 74/1",152810530,Центральное агентство недвижимости,Resale,3285,2020-04-25T01:09:27.078716Z,"Уютная солнечная квартира в новом кирпичном доме ЖК Театральный. Удачная планировка с большой кухней, которая перепланирована в 2-х комнатую студию.Имеются 2 большие застекленные лоджии.  Общая площадь с учетом лоджий составляет 52,3 м2. Шестая блок-секция. Панорамный вид на южную сторону.<br>Для Вашего комфорта в квартире остается  кухонный гарнитур с встроенной техникой а также прихожая.<br>В жилом комплексе огороженная охраняемая территория, шлагбаум, теплая подземная парковка. Есть места в аренду. Во дворе несколько детских зон, футбольная площадка. Ежегодно проводятся детские праздники и мероприятия. В шаговой доступности 3 школы, детские сады, магазины и рынок, детская и взрослая поликлинника. Удобная транспортная развязка подкрепляется близостью к станции метро Площадь Карла Маркса.<br>При звонке, пожалуйста, назовите номер объявления - 116 908<br>Консультируем подробно по телефону.",43 м²,655.0,15/18,43 м²,43.0,15,12,2511233295,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2511233295,267.0,3 700 000 ₽,86 047 ₽ за м²,86047,3700000,Apartment,2020-04-25T01:09:27.078716Z,78,Listing,2,2.0,2020-12-19T05:24:01.482551+03:00,1888009787,2020-04-24T10:27:16.328245+03:00,2020-12-07T15:39:04.103492+03:00,1.796,267.0,#FF0000,Площадь Маркса,"2-комн. квартира, 43 м², 15/18 эт.",2020-12-07T12:55:40.151905Z
"Новосибирск, Ельцовская улица, 6/2",152810530,Центральное агентство недвижимости,Resale,3285,2020-10-19T12:41:24.525315Z,"В продаже полноценная 3-комнатная квартира, в новом доме жилого комплекса «На Ельцовской». Комплекс  находится в уникальном месте Заельцовского района.  Удобная транспортная доступность в любую точку города, рядом Заельцовский парк и Зоопарк. В радиусе двух км. 3 станции метро (Заельцовская, Гарина Михайловского, Гагаринская).<br>Монолитный каркас с кирпичным заполнением стен, высота потолков 2,75 метра, большая, застекленная в пол лоджия.<br>В квартире сделан очень качественный ремонт «для себя»: качественный кафель, керамогранит, вместительные встроенные шкафы, добротные межкомнатные двери. Горизонтальная разводка отопления дает эффект теплого пола. В прихожей оборудована удобная гардеробная.<br>В шаговой доступности детский сад и школа, торговый центр «Малинка», больницы, магазины и салоны красоты. Уютный двор, площадки для детей разных возрастов, большая парковка, добросовестная управляющая компания тщательно следит за чистотой, состоянием подъездов и придомовой территории. По периметру дома видеонаблюдение. Документы готовы к продаже, обременений нет. Показ по договоренности.<br>При звонке, пожалуйста, назовите номер объявления - 87 771<br>Консультируем подробно по телефону.",78.4 м²,653.0,6/18,78.4 м²,78.4,6,25,2941272019,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2941272019,268.0,7 150 000 ₽,91 199 ₽ за м²,91199,7150000,Apartment,2020-10-19T12:41:24.525315Z,78,Listing,3,3.0,2020-12-19T05:24:01.98053+03:00,2016609031,2020-10-19T15:26:16.413033+03:00,2020-12-08T05:24:34.01255+03:00,1.388,268.0,#008000,Площадь Гарина-Михайловского,"3-комн. квартира, 78.4 м², 6/18 эт.",2020-12-08T02:34:01.815583Z
"Новосибирск, улица Дуси Ковальчук, 272",152810530,Центральное агентство недвижимости,Resale,3285,2020-10-19T12:53:27.376573Z,"В продаже 4--х квартира, которую можно при желании перепланировать в просторную 3-х комнатную.<br>Окна плакстиковые на две стороны,в квартире два балкона, заменили радиаторы отопления,сделан косметический ремонт . Есть тамбур на две квартиры.<br>В подьезде сделан капитальный ремонт, лифты поменяны.<br>В шаговой доступности метро Заельцовская, не более  3 мин.<br> Вся инфраструктура рядом: <br>Лицей№159,садик,аптеки,супермеркеты,торговые центры, Университеты ,колледжи. Все для комфотного проживания.Обременений нет. Один собственник.<br>При звонке, пожалуйста, назовите номер объявления - 108 516<br>Консультируем подробно по телефону.",72 м²,653.0,10/10,72 м²,72.0,10,18,2941301496,Sale,/4-komnatnaya-kvartira-na-prodazhu-novosibirsk-2941301496,260.0,5 090 000 ₽,70 694 ₽ за м²,70694,5090000,Apartment,2020-10-19T12:53:27.376573Z,78,Listing,4,4.0,2020-12-19T05:24:02.45887+03:00,2016000349,2020-10-19T15:35:06.815375+03:00,2020-12-08T05:24:36.084318+03:00,0.472,260.0,#FF0000,Заельцовская,"4-комн. квартира, 72 м², 10/10 эт.",2020-12-08T02:34:05.249379Z
"Новосибирск, Красный проспект, 157",152810530,Центральное агентство недвижимости,Resale,3285,2020-10-19T12:53:24.436601Z,"Полногабаритная квартира в хорошем кирпичном доме, с высотой потолков 3 метра. Отличное состояние. Окна выходят на две стороны. Функциональная планировка - удобство и комфорт. Порядочные соседи. Месторасположение дома идеально подходит для современной деловой жизни. Инфраструктура давно развита. В шаговой доступности - метро Заельцовская, школа, рядом детские сады, магазины, отделения банков, огромное множество супермаркетов, торговые центры. Двор благоустроен, огороженная и с охраной территория, парковочные места. Подъезд ухоженный. Есть лифт. Новая детская площадка, гимназия 9 в 2 минутах пешком.<br>При звонке, пожалуйста, назовите номер объявления - 42 328<br>Консультируем подробно по телефону.",89 м²,653.0,6/7,89 м²,89.0,6,24,2941301381,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2941301381,260.0,6 780 000 ₽,76 180 ₽ за м²,76180,6780000,Apartment,2020-10-19T12:53:24.436601Z,78,Listing,3,3.0,2020-12-19T05:24:02.800392+03:00,2016279483,2020-10-19T15:35:00.596544+03:00,2020-12-07T05:23:43.399715+03:00,0.094,260.0,#FF0000,Заельцовская,"3-комн. квартира, 89 м², 6/7 эт.",2020-12-07T02:33:54.7403Z
"Новосибирск, улица Гаранина, 25/1",152810530,Центральное агентство недвижимости,Resale,3285,2020-10-19T12:57:04.598087Z,"Квартира улучшенной планировки в хорошем состоянии, все комнаты изолированные. <br>Квартира очень теплая,т.к. несущие стены дополнительно утеплены гипсокартоном. <br>Отличная придомовая территория: уютный, ухоженный двор, детская площадка, парковка и т.д.<br>В шаговой доступности: детские сады, гимназия №11, школа № 186 и 11, поликлиника, банк, магазины, торговые центры и т.д. <br>Отличная транспортная развязка. До метро золотая нива 15 минут пешком.<br>Квартира без обременений и несовершеннолетних собственников.<br>Подходят любые формы расчета<br>Дополнительно продавцы могут предложить потенциальному покупателю овощехранилище,  гараж ( гск  Елочка-4 ).<br>При звонке, пожалуйста, назовите номер объявления - 71 676<br>Консультируем подробно по телефону.",81 м²,650.0,7/10,81 м²,81.0,7,32,2941306873,Sale,/4-komnatnaya-kvartira-na-prodazhu-novosibirsk-2941306873,272.0,5 700 000 ₽,70 370 ₽ за м²,70370,5700000,Apartment,2020-10-19T12:57:04.598087Z,78,Listing,4,4.0,2020-12-19T05:24:02.840137+03:00,2016462682,2020-10-19T15:35:03.425082+03:00,2020-12-07T05:23:44.754152+03:00,1.157,272.0,#008000,Золотая Нива,"4-комн. квартира, 81 м², 7/10 эт.",2020-12-07T02:33:50.039742Z
