address,agencyId,agencyName,apartmentSaleType,cityId,createdAt,description,details,districtId,floor,floorArea,floorAreaCalculated,floorInt,galleryImagesCount,id,itemType,itemUrl,metroId,price,pricePerArea,pricePerAreaValue,priceValue,propertyType,publishDate,regionId,resultType,rooms,roomsOrdinal,sourceFinishTime,sourceId,sourceStartTime,sourceUpdateTime,station_distance,station_id,station_lineColors,station_name,title,updatedAt
"Новосибирск, улица Семьи Шамшиных, 26/1",152810530,Центральное агентство недвижимости,Resale,3285,2020-10-02T03:09:11.073375Z,"Уникальная архитектура - можно узнать с первого взгляда.  Дом в котором современный авторский архитектурный проект.<br>Эксклюзивная квартира. Обязательно предусмотрена просторная кухня — от 20 кв. м. Высота потолков — от 3 м.  Большие окна. <br>Собственный паркинг. Подземная парковка с кладовкой за отдельную стоимость. Наземная парковка.<br> Система безопасности. Владельцы спят спокойно. Их дом круглосуточно находится под видеонаблюдением и охраной.  Оборудована система контроля доступа, на первом этаже есть ресепшен. Секьюрити дома не разгадывают кроссворды в подсобке: профессионалы должны контролировать безопасность каждого этажа.<br>Современное инженерное оснащение. Жители дома не знают проблем с перебоями электричества. Здание оснащено по последнему слову техники - кондиционирование, современные фильтры очистки воды и воздуха, приточно-вытяжная вентиляция, безопасные и бесшумные лифты. <br>Инфраструктура. Комплекс с развитой инфраструктурой высокого уровня. Центр города. Отличная транспортная развязка. <br>Благоустроенная территория. Внутренний двор дома — это пространство, с детскими игровыми площадками, тренажерами, уютными скамейками и стриженными газонами.<br>Помощь в получении ипотечного решения и финансовые гарантии Центрального агентства недвижимости<br>При звонке, пожалуйста, назовите номер объявления - 96 966<br>Консультируем подробно по телефону.",96 м²,649.0,17/24,96 м²,96.0,17,40,2902400224,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2902400224,263.0,12 850 000 ₽,133 854 ₽ за м²,133854,12850000,Apartment,2020-10-02T03:09:11.073375Z,78,Listing,3,3,2021-01-02T05:29:08.217925+03:00,1984182341,2020-10-02T05:59:41.678793+03:00,2020-12-07T05:23:51.461837+03:00,0.831,263.0,#FF0000,Площадь Ленина,"3-комн. квартира, 96 м², 17/24 эт.",2020-12-07T02:34:11.836943Z
"Новосибирск, улица Кропоткина, 130",152810530,Центральное агентство недвижимости,Resale,3285,2020-10-02T13:26:47.246838Z,"Предлагается к продаже полноценная трехкомнатная квартира с хорошим ремонтом. Ремонт делали для себя из качественных стройматериалов. Квартира теплая, светлая, уютная. На площадке имеется отсечка на две квартиры, подъезд чистый, двор хорошо озеленен и обустроен. В шаговой доступности находятся дет.сады, несколько школ, лицей №200, магазины, остановки общественного транспорта. Приглашаем на просмотр в любое удобное для Вас время. Приветствуются все формы расчета. <br>При звонке, пожалуйста, назовите номер объявления - 112 917<br>Консультируем подробно по телефону.",63 м²,648.0,9/9,63 м²,63.0,9,40,2903614421,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2903614421,270.0,4 950 000 ₽,78 571 ₽ за м²,78571,4950000,Apartment,2020-10-02T13:26:47.246838Z,78,Listing,3,3,2021-01-02T05:29:08.173551+03:00,1984659088,2020-10-02T16:17:15.612071+03:00,2020-12-07T05:23:54.260291+03:00,1.536,270.0,#008000,Маршала Покрышкина,"3-комн. квартира, 63 м², 9/9 эт.",2020-12-07T02:34:05.576143Z
"Новосибирск, улица Кольцова, 130",152810530,Центральное агентство недвижимости,Resale,3285,2020-10-02T13:29:31.959536Z,"Представляется вашему вниманию 3-х комнатная квартира на первом этаже пятиэтажного кирпичного дома. <br>Это не обычная  Хрущёвка , имеются проходные подъезды, и комнаты больше чем у стандартной  Хрущёвки .<br>Застройщик Новосибгражданпроект.<br>Квартира теплая, светлая, уютная в центральной части города. Чистый двор,тихие соседи, хорошая транспортная развязка.В шаговой доступности 2-е гимназии, школа, детские сады, ряд супермаркетов и магазинов, стадион и бассейн, дом культуры и ПКиО Березовая роща. <br>Без обременений, документы в порядке, любая форма расчета.<br>Один взрослый собственник.<br>При звонке, пожалуйста, назовите номер объявления - 104 935<br>Консультируем подробно по телефону.",62.5 м²,649.0,1/5,62.5 м²,62.5,1,22,2903620888,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2903620888,270.0,4 500 000 ₽,72 000 ₽ за м²,72000,4500000,Apartment,2020-10-02T13:29:31.959536Z,78,Listing,3,3,2021-01-02T05:29:08.14203+03:00,1984245447,2020-10-02T16:19:58.783635+03:00,2020-12-07T05:23:54.613275+03:00,0.662,270.0,#008000,Маршала Покрышкина,"3-комн. квартира, 62.5 м², 1/5 эт.",2020-12-07T02:34:06.886125Z
"Новосибирск, Большая улица, 652",152810530,Центральное агентство недвижимости,Resale,3285,2020-04-28T00:35:55.186574Z,"Микрорайон «Новомарусино» расположен в зеленой зоне г. Новосибирска, на левом берегу реки Обь, в Ленинском районе.  Близость к реке и Кудряшовскому бору, динамично развивающуюся инфраструктуру,  спокойная жизнь на огороженной территории, современные детские площадки, магазины шаговой доступности и многое другое. Здесь соседи знают друг друга по именам и дружат семьями.<br>Просторная двухкомнатная квартира, улучшенной планировки. Увеличена площадь кухни. В спальне сделан ремонт из качественных материалов. Окна выходят на обе противоположные стороны дома. <br>Торг.<br>При звонке, пожалуйста, назовите номер объявления - 82 245<br>Консультируем подробно по телефону.",45.4 м²,654.0,4/4,45.4 м²,45.4,4,16,2517806232,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2517806232,,2 500 000 ₽,55 066 ₽ за м²,55066,2500000,Apartment,2020-04-28T00:35:55.186574Z,78,Listing,2,2,2021-01-02T05:29:08.289395+03:00,1888441831,2020-04-27T10:30:50.0433+03:00,2020-12-07T05:23:41.99548+03:00,,,,,"2-комн. квартира, 45.4 м², 4/4 эт.",2020-12-07T02:33:55.497356Z
"Новосибирск, Выборная улица, 105/3",152810530,Центральное агентство недвижимости,Resale,3285,2020-09-30T12:27:33.79419Z,"В продаже полноценная, шикарная, аккуратная 2 комнатная квартира. Очень высокий первый этаж. Выполнен дизайнерский ремонт высококачественными материалами. Лоджия остеклена, утеплена, обшита деревом. Теплые полы на лоджии и кухне. Большая кухня - 14 квадратов разделена на две зоны (гостиная и кухня). Мебель на кухне с каменной столешницей изготавливалась по дизайн проекту. Дом построен одним из лучших застройщиков на Выборной - СтройТрест 43, поэтому очень выскоий первый этаж, высотой три метра. Стены классической кирпичной кладки шириной 80см. Два входа в подъезд (один- стандартный, со ступенями, второй- пандус для колясок) Огороженная территория, двое автоматических ворот, видеонаблюдение, вместительная парковка, оборудованная детская площадка. Развитая инфраструктура. До центра минут 15-20 на автомобиле. В шаговой доступности школа, детский сад, Инюшенский бор для прогулок.<br>При звонке, пожалуйста, назовите номер объявления - 192 403<br>Консультируем подробно по телефону.",63 м²,650.0,2/9,63 м²,63.0,2,25,2899008165,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2899008165,272.0,4 550 000 ₽,72 222 ₽ за м²,72222,4550000,Apartment,2020-09-30T12:27:33.79419Z,78,Listing,2,2,2021-01-02T05:29:08.399148+03:00,1984562871,2020-09-30T15:18:01.111154+03:00,2020-12-07T05:23:47.147214+03:00,4.423,272.0,#008000,Золотая Нива,"2-комн. квартира, 63 м², 2/9 эт.",2020-12-07T02:33:59.368992Z
"Новосибирск, Спортивная улица, 17",152810530,Центральное агентство недвижимости,Resale,3285,2020-10-01T13:25:29.479144Z,"В Продаже квартира в активно-развивающемся жилом Ленинском районе Чистая Слобода .В квартире сделан ремонт, нужна только зубная щёточка и тапочки) сделан ремонт с любовью. Квартира светлая, очень теплая.Интересная планировка на две стороны.  Стадион Заря, МНТК, Великолепная новая школа, Дома красивые богатыри.Везде ухоженные детские площадки.Видео наблюдение, есть хорошие магазины.Приглашаем на просмотр!Район отличается хорошей экологией.В микрорайоне отлично живётся, занимается спортом, гуляется с детьми.В шаговой доступности бассейн, домашняя пекарня, парк, Троицкий храм.В микрорайоне построено два детских садика, бесплатные парковочные карманы во дворах, парковочные места в крытом надземном гаражном комплексе.Продажа возможна по ипотеке, материнскому капиталу, другим программам. <br>При звонке, пожалуйста, назовите номер объявления - 83 047<br>Консультируем подробно по телефону.",82 м²,654.0,1/11,82 м²,82.0,1,18,2901441135,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2901441135,,4 330 000 ₽,52 805 ₽ за м²,52805,4330000,Apartment,2020-10-01T13:25:29.479144Z,78,Listing,3,3,2021-01-02T05:29:08.367815+03:00,1984030320,2020-10-01T16:15:33.85856+03:00,2020-12-03T05:29:08.367815+03:00,,,,,"3-комн. квартира, 82 м², 1/11 эт.",2020-12-03T02:38:13.403104Z
"Новосибирская область, Черепаново",152810530,Центральное агентство недвижимости,Resale,3241,2020-10-02T02:49:19.008004Z,"Предлагается к продаже мебелированная 3 ком. квартира  с хорошим ремонтом, на комфортном  этаже. Большая лоджия. На лоджию 2 входа из кухни и из комнаты. В цену квартиры входит капитальный гараж со смотровой ямой, и погребом, а так же огород 3 сотки. На участке есть поливочная вода. Огород ухоженный, имеются плодоносящие, вишня, смородина, малина, клубника. В 3 минутах ходьбы расположены 2 детских сада, школа, больницы, магазины. Остановка общественного транспорта рядом с детским садом. До центра 15 мин. на автобусе.Возможен обмен на 1 ком. в Новосибирске.  Просмотр квартиры по договоренности. <br>Звоните в любое удобное для вас время.      <br>При звонке, пожалуйста, назовите номер объявления - 94 130<br>Консультируем подробно по телефону.",63.9 м²,,3/3,63.9 м²,63.9,3,10,2902392986,Sale,/3-komnatnaya-kvartira-na-prodazhu-cherepanovo-2902392986,,1 957 000 ₽,30 626 ₽ за м²,30626,1957000,Apartment,2020-10-02T02:49:19.008004Z,78,Listing,3,3,2021-01-02T05:29:08.344798+03:00,1984501506,2020-10-02T05:39:52.58543+03:00,2020-12-03T05:29:08.344798+03:00,,,,,"3-комн. квартира, 63.9 м², 3/3 эт.",2020-12-03T02:38:16.650435Z
"Новосибирская область, Мошковский район, рабочий посёлок Мошково, улица Кобелева, 3",152810530,Центральное агентство недвижимости,Resale,3280,2020-10-02T02:58:50.028995Z,"Предлагается к продаже квартира в двухквартирном кирпичном доме в отличном состоянии. В доме питьевая вода, газовое отопление, пластиковые окна, центральная канализация. В 2015 году полностью проведена замена кровли. Имеется погреб для хранения овощей и заготовок. На участке находятся баня, комната для отдыха, беседка, гараж, место для парковки на 2 машины, крольчатник, новые хозблок и уличный туалет. Собственная скважина. Дорога к дому асфальтированная. Рядом с домом бак для мусора, вывоз мусора и очистка дорог от снега зимой производятся регулярно.<br>На участке много посадок: малина, яблоня, виктория, земляника, виноград, вишня, смородина, крыжовник.<br>В шаговой доступности магазины, ж/д вокзал, оборудованная детская площадка, пруд для рыбалки. Дружные соседи. Живописная природа. Подходит под ипотеку.<br>При звонке, пожалуйста, назовите номер объявления - 94 731<br>Консультируем подробно по телефону.",65.4 м²,,1/1,65.4 м²,65.4,1,17,2902396435,Sale,/3-komnatnaya-kvartira-na-prodazhu-moshkovo-2902396435,,2 380 000 ₽,36 391 ₽ за м²,36391,2380000,Apartment,2020-10-02T02:58:50.028995Z,78,Listing,3,3,2021-01-02T05:29:08.39191+03:00,1984784559,2020-10-02T05:39:51.381+03:00,2020-12-07T05:23:50.472657+03:00,,,,,"3-комн. квартира, 65.4 м², 1/1 эт.",2020-12-07T02:34:01.616426Z
"Новосибирск, улица Бориса Богаткова, 202",152810530,Центральное агентство недвижимости,Resale,3285,2020-10-02T13:26:30.415167Z,"Светлая, теплая, уютная квартира с  изолированной планировкой. Установлены пластиковые окна, выходят на две стороны. Имеется просторная лоджия (остеклена) и балкон. Дом вдали от шумных дорог, чистый, ухоженный подъезд, большой двор, тихие и доброжелательные соседи, игровые площадки по обе стороны от дома, имеется огороженное поле для игры в футбол. Развитая инфраструктура, рядом больница, детский сад, две школы, ВУЗы, много магазинов, ресторанов, фитнес-клубы, каток. Хорошая транспортная развязка, станция метро Золотая Нива в 5 минутах ходьбы. Подходит под любую форму расчета. Приглашаем на просмотр. Поможем в получении ипотечного решения.<br>При звонке, пожалуйста, назовите номер объявления - 99 738<br>Консультируем подробно по телефону.",58 м²,650.0,3/9,58 м²,58.0,3,27,2903613517,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2903613517,272.0,4 280 000 ₽,73 793 ₽ за м²,73793,4280000,Apartment,2020-10-02T13:26:30.415167Z,78,Listing,3,3,2021-01-02T05:29:08.332489+03:00,1984146739,2020-10-02T16:16:56.752207+03:00,2020-12-07T05:23:51.576448+03:00,0.554,272.0,#008000,Золотая Нива,"3-комн. квартира, 58 м², 3/9 эт.",2020-12-07T02:34:16.470701Z
"Новосибирск, улица Семьи Шамшиных, 18/1",152810530,Центральное агентство недвижимости,Resale,3285,2020-10-02T13:26:30.00489Z,"В продаже отличная просторная  квартира с кухней гостинной и двумя спальнями. Две гардеробные, два санузла.  Классическая кирпичная кладка без каркаса, высота потолка 3 метра. Подъезд правда обыкновенный без мрамора, тихий и чистый. 2 квартиры на площадке.Территория  огорожена, въезд через ворота, ведется видеонаблюдение. Во дворе две оборудованные  детские площадки. Большая придомовая территория с достаточнм количеством парковочных мест. В 10ти минутах ходьбы площадь Ленина, театральный сквер и НОВАТ, ТРЦ Аура в 5ти минутах ходьбы.<br>При звонке, пожалуйста, назовите номер объявления - 101 230<br>Консультируем подробно по телефону.",113 м²,649.0,5/9,113 м²,113.0,5,20,2903613501,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2903613501,263.0,10 300 000 ₽,91 150 ₽ за м²,91150,10300000,Apartment,2020-10-02T13:26:30.00489Z,78,Listing,3,3,2021-01-02T05:29:08.451171+03:00,1984811323,2020-10-02T16:17:01.961933+03:00,2020-12-09T05:19:41.667661+03:00,0.921,263.0,#FF0000,Площадь Ленина,"3-комн. квартира, 113 м², 5/9 эт.",2020-12-09T02:29:12.436702Z
"Новосибирск, улица Романова, 25",152810530,Центральное агентство недвижимости,Resale,3285,2020-10-02T13:29:36.137531Z,"3-комнатная квартира студия с качественным ремонтом в нейтральной цветовой гамме. <br>Просторная кухня-гостиная площадью 35 метров с функциональным зонированием на место отдыха, обеденную зону и кухню, оснащена гарнитуром со встроенной бытовой техникой, эргономичный диван. Главная спальня 22 метра  имеет собственную вместительную гардеробную с дневным светом, а так же выход на лоджию. Комната для детей площадью 18 метров с панорамными окнами и небольшой лоджией. Имеется два полноценных санузла с ванной и душевой кабиной. Квартира с окнами на три стороны и великолепным видом на город. <br>Территория огорожена, с круглосуточной охраной и видеонаблюдением, имеется наземная и подземная парковки (спуск на лифте), детская игровая площадка.<br>Дом расположен внутри квартала, что обеспечивает абсолютную тишину. 500 метров до пл. Ленина и театра Оперы и Балета, метро пл. Ленина. 100 метров до Гимназии №1, 500 метров до лицея Надежда Сибири №22.  <br>Чистая продажа. Любые формы расчета.<br>При звонке, пожалуйста, назовите номер объявления - 94 152<br>Консультируем подробно по телефону.",113 м²,649.0,11/16,113 м²,113.0,11,33,2903621079,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2903621079,263.0,15 900 000 ₽,140 708 ₽ за м²,140708,15900000,Apartment,2020-10-02T13:29:36.137531Z,78,Listing,3,3,2021-01-02T05:29:08.502859+03:00,1984374779,2020-10-02T16:20:01.697715+03:00,2020-12-07T05:23:54.66245+03:00,0.549,263.0,#FF0000,Площадь Ленина,"3-комн. квартира, 113 м², 11/16 эт.",2020-12-07T02:34:16.897918Z
"Новосибирск, Московская улица, 163",152810530,Центральное агентство недвижимости,Resale,3285,2020-10-01T13:25:35.081576Z,"Предлагается к продаже очень уютная, в хорошем состоянии квартира. Большой, просторный, застеклённый балкон и лоджия. Практичная планировка Все комнаты изолированные : широкая прихожая, просторные комнаты окна выходят на обе стороны. Ухоженный чистый подъезд. Во дворе дома детская площадка, место для парковки машины.Тихий, спокойный жилмассив в 5 минутах м. Октябрьская, ГПНТБ, хорошая транспортная развязка. В шаговой доступности: Архитектурный Университет, школы, дет. сады, магазины, «Октябрьский рынок». Отличный вариант для большой и дружной семьи.<br>При звонке, пожалуйста, назовите номер объявления - 90 332<br>Консультируем подробно по телефону.",61 м²,650.0,9/10,61 м²,61.0,9,40,2901441338,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2901441338,265.0,3 799 000 ₽,62 279 ₽ за м²,62279,3799000,Apartment,2020-10-01T13:25:35.081576Z,78,Listing,3,3,2021-01-02T05:29:11.535585+03:00,1984135221,2020-10-01T16:15:34.737453+03:00,2020-12-07T05:23:49.008749+03:00,1.497,265.0,#FF0000,Речной вокзал,"3-комн. квартира, 61 м², 9/10 эт.",2020-12-07T02:33:57.823607Z
"Новосибирск, улица Олеко Дундича, 25",152810530,Центральное агентство недвижимости,Resale,3285,2020-09-29T12:21:49.519956Z,"Предлагается к продаже улучшенной планировки 3-комнатная квартира в кирпичном доме.  Квартира просторная, уютная с изолированными комнатами.  Дом находится в удачном месторасположении: рядом Лицей №28, детские сады, музыкальная школа, поликлиники для взрослого и детского населения, развивающие кружки и спортивные секции, Сосновый бор и аквапарк Лидер-Лэнд, микрорынок, множество магазинов и аптек. Двор с детской площадкой. Остановка общественного транспорта находятся рядом.  <br>Просмотр квартиры по договоренности. Подходит под любые виды расчета.<br>При звонке, пожалуйста, назовите номер объявления - 123 939<br>Консультируем подробно по телефону.",65 м²,648.0,4/9,65 м²,65.0,4,32,2896638720,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2896638720,260.0,3 850 000 ₽,59 231 ₽ за м²,59231,3850000,Apartment,2020-09-29T12:21:49.519956Z,78,Listing,3,3,2021-01-02T05:29:04.647353+03:00,1984145062,2020-09-29T15:12:11.936919+03:00,2020-12-07T05:23:42.275387+03:00,3.864,271.0,#008000,Берёзовая роща,"3-комн. квартира, 65 м², 4/9 эт.",2020-12-07T02:33:54.296845Z
"Новосибирск, Охотская улица, 86",152810530,Центральное агентство недвижимости,Resale,3285,2020-10-02T13:29:26.847391Z,"ЖК  Эволюция с известным высоким качеством застройки. Развитая и уже сложившаяся инфраструктура микрорайона представлена тремя детскими садами, школой, молодежным и детским центрами, медицинскими учреждениями, отделениями банков, различными магазинами и кафе.<br>Видовая квартира на 12 этаже 15 этажного дома 2-х комнатная - студия, кухня- гостиная с витражным остеклением.Потолки 3,2  метра. Окна во двор на озеро.Большая лоджия 5.2 кв.м которая не входит в общую площадь квартиры. Квартира с чистовой отделкой.<br> Без обременений.Подходят все виды расчёта.<br> Ключи на руках, право собственности получено.<br>При звонке, пожалуйста, назовите номер объявления - 104 802<br>Консультируем подробно по телефону.",55 м²,653.0,12/15,55 м²,55.0,12,18,2903620705,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2903620705,,5 350 000 ₽,97 273 ₽ за м²,97273,5350000,Apartment,2020-10-02T13:29:26.847391Z,78,Listing,2,2,2021-01-02T05:38:06.127579+03:00,1984003238,2020-10-02T16:19:58.550865+03:00,2020-12-07T05:23:54.670136+03:00,,,,,"2-комн. квартира, 55 м², 12/15 эт.",2020-12-07T02:33:54.459395Z
"Новосибирск, улица Дуси Ковальчук, 408А",152810530,Центральное агентство недвижимости,Resale,3285,2020-10-02T13:29:30.563447Z,"В продаже большая квартира в кирпичном доме на две стороны. Все комнаты изолированы.<br>Окна пластик, потолок навесной, пол линолеум.<br>Чугунные батареи.<br>Новому владельцу остается в подарок кухонный гарнитур, кухонный уголок, шкаф.<br>Охраняемое парковочное место в 50 метрах от дома входит в стоимость квартиры.<br>Рядом три детских площадки, СГУПС, Мед.институт, бассейн, кинотеатры, каток и сосновый бор. Отличная транспортная развязка, две остановки до метро Заельцовская.<br>Чистая продажа. Любые виды расчета.<br>При звонке, пожалуйста, назовите номер объявления - 0<br>Консультируем подробно по телефону.",57.2 м²,653.0,2/5,57.2 м²,57.2,2,23,2903620865,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2903620865,260.0,4 300 000 ₽,75 175 ₽ за м²,75175,4300000,Apartment,2020-10-02T13:29:30.563447Z,78,Listing,3,3,2021-01-02T05:38:06.221228+03:00,1984248861,2020-10-02T16:20:00.835124+03:00,2020-12-08T05:24:37.43546+03:00,1.334,260.0,#FF0000,Заельцовская,"3-комн. квартира, 57.2 м², 2/5 эт.",2020-12-08T02:34:09.87422Z
"Новосибирск, улица Мясниковой, 6/3",152810530,Центральное агентство недвижимости,Resale,3285,2020-12-03T02:47:07.98046Z,"Продам двухкомнатную квартиру-студию в жилом комплексе  Стрижи на Родниках  в новом кирпичном доме повышенной комфортности.<br>Хороший ремонт, который делали для себя. Лоджия с витражным остеклением на две комнаты.<br>Двор без машин, современная детская площадка, пешеходный фонтан, спортивный комплекс, видеонаблюдение, подземный паркинг.<br>Отличный вид на церковь, рядом новый детский сад, школа, поликлиника, Лента, Ашан, Леруа, во дворе Мария-ра.<br>Обременений нет.<br>Помощь в получении ипотечного решения.<br>При звонке, пожалуйста, назовите номер объявления - 116 369<br>Консультируем подробно по телефону.",36.3 м²,648.0,2/16,36.3 м²,36.3,2,19,3048766346,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3048766346,,2 950 000 ₽,81 267 ₽ за м²,81267,2950000,Apartment,2020-12-03T02:47:07.98046Z,78,Listing,2,2,2021-01-02T05:38:06.602537+03:00,2048564147,2020-12-03T05:37:41.694762+03:00,2020-12-07T05:32:43.96104+03:00,,,,,"2-комн. квартира, 36.3 м², 2/16 эт.",2020-12-07T02:42:17.349007Z
"Новосибирск, Советский район, микрорайон Академгородок, улица Героев Труда, 12",152810530,Центральное агентство недвижимости,Resale,3285,2020-12-03T02:47:12.145816Z,"Спешите стать обладателями полногаборитной 3к.кв. квартиры, таких квартир в микрорайоне Щ единицы.<br>Потолки 3 метра, окна на две стороны, 3 полноценные спальни 20кв.м. 14кв.м. 9кв.м. кухня-гостинная 20кв.м. В квартире выполнен капитальный ремонт. <br>В доме отремонтирована -Инженерная система холодного водоснабжения, - Инженерная система горячего водоснабжения, - Система электроснабжения, - Инженерная система отопления, В доме всего 8 квартир.<br>Приглашаем на просмотр. <br>При звонке, пожалуйста, назовите номер объявления - 115 624<br>Консультируем подробно по телефону.",75.5 м²,656.0,2/2,75.5 м²,75.5,2,26,3048766393,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-3048766393,,5 900 000 ₽,78 146 ₽ за м²,78146,5900000,Apartment,2020-12-03T02:47:12.145816Z,78,Listing,3,3,2021-01-02T05:38:10.117329+03:00,2048480259,2020-12-03T05:37:43.229617+03:00,2020-12-03T05:38:10.117329+03:00,,,,,"3-комн. квартира, 75.5 м², 2/2 эт.",2020-12-03T02:47:13.265557Z
