address,agencyId,agencyName,apartmentSaleType,cityId,createdAt,description,details,developmentId,developmentName,developmentParentId,developmentParentName,districtId,floor,floorArea,floorAreaCalculated,floorInt,galleryImagesCount,id,itemType,itemUrl,metroId,price,pricePerArea,pricePerAreaValue,priceValue,propertyType,publishDate,regionId,resultType,rooms,roomsOrdinal,sourceFinishTime,sourceId,sourceStartTime,sourceUpdateTime,station_distance,station_id,station_lineColors,station_name,title,updatedAt
"Новосибирск, Военная улица, 9/1",170824329,Лариса Михайловна,Resale,3285,2019-11-20T00:51:39.72989Z,"Продается 2-х комнатная квартира в состоянии «заходи и живи» в 18 этажном доме Военная 9\1 на 5 этаже площадью 65,5 кв.м.<br>Солнечная (утром спальня, после обеда гостиная,кухня).<br>Окна с видом спальня во двор дома.<br>Гостиная, кухня с видом на законодательное собрание,ЖК Флотилия,ЖК Шевченковский, ЖК Эльбрус,сквер-парк при заксобрании, Сибирь-Хоккайдо муниципальный культурный центр. Смотри фото дневного и ночного вида.<br>Метро «Октярьская» в 10 мин. Ходьбы 1000 м.<br>Метро «пл. Ленина» 2000 м.<br>Через дорогу Торгово-развлекательный центр «Аура», где можно проводить время, покупать продукты до 23.00 <br>Школа рядом. <br> На лестничной площадке всего 3 квартиры,  отделенные от общей площадки стеной с дверью.<br>2 лифта: грузо-пассажирский,пассажирский.<br>Для владельцев авто подземная двухуровневая автопарковка.Рядом две платные автостоянки. Рядом автозаправочная станция с авто KFC кафе .<br> Подъезд к дому  с четырех направлений:<br>со стороны Ипподромской<br>со стороны ул. Военная<br>со стороны ул. Лескова.<br>со стороны Хокайдо,заксобрания,ул. Кирова. <br> План помещений : <br> см. экспликацию  помещений.<br>кухня 12,1 кв. м. с кухонным гарнитуром(остается см. фото).<br>ванная 5,3 кв.м. С душевой кабиной(остается).<br>Душевая кабина Milano размером 70х150 см с ванной  многофункциональная с комплексом 4 душей, радио, переговорное устройство по телефону,светодиодное освещение.<br>санузел отдельный с раковиной.<br>Балкон 4,7 кв.м. Стекляный с тонированными стеклами увеличивающие нагрев пространства от солнца в осенне-зимнее время.<br>Остается набор мебели для прихожей, диван не раскладной, душевая кабина, набор мебели для ванной,шторы с гардинами,люстры.<br>Домофон имеется.<br>Розетки для ТВ и интернета имеются.",65.5 м²,,,,,650.0,5/18,65.5 м²,65.5,5,18,2030888152,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2030888152,264.0,6 400 000 ₽,97 710 ₽ за м²,97710,6400000,Apartment,2019-11-20T00:51:39.72989Z,78,Listing,2,2.0,2021-01-02T11:45:31.533869+03:00,1831130749,2019-11-19T18:09:50.081082+03:00,2020-12-03T11:45:31.533869+03:00,0.871,264.0,#FF0000,Октябрьская,"2-комн. квартира, 65.5 м², 5/18 эт.",2020-12-03T08:54:41.495702Z
"Новосибирск, улица Бориса Богаткова, 217",69416921,Гарантия,Resale,3285,2020-12-07T07:04:26.325057Z,"Продам теплую квартиру. Оперативный показ,Дом находится в 5 минутах ходьбы от станции метро ""Золотая Нива"". Хорошо развитая инфраструктура, магазины, аптеки, школы и детский сады, все в пешей доступности. .Все документы готовы к продаже. ТОРГ",43 м²,,,,,650.0,7/9,43 м²,43.0,7,8,3057880753,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3057880753,272.0,3 500 000 ₽,81 395 ₽ за м²,81395,3500000,Apartment,2020-12-07T07:04:26.325057Z,78,Listing,2,2.0,2021-01-06T09:55:48.851487+03:00,2071214258,2020-12-07T09:53:52.40154+03:00,2020-12-07T09:57:17.660975+03:00,0.222,272.0,#008000,Золотая Нива,"2-комн. квартира, 43 м², 7/9 эт.",2020-12-07T07:06:41.576156Z
"Новосибирск, Советский район, микрорайон Нижняя Ельцовка, Экваторная улица, 16",8891630,Жилфонд,Resale,3285,2020-12-02T12:03:30.363039Z,"Уютная 2-х комнатная  квартира (раздельный сан.узел, большой коридор, просторная кухня, застеклённый балкон) Общая площадь 53.2, жилая 33.4, кухня 8 кв.м. Поверьте, зайдя в квартиру не захотите уйти, потому, что аура светлая и чистая!!! <br>Квартира именно для тех, кто ищет зкологически чистое место с развитой инфраструктурой района (три садика, поликлиника, школа, школа искусств, школа единоборств и др., магазины, остановки общественного транспорта) все в шаговой доступности. Приглашаем на просмотр в любое удобное для Вас время!<br>Документы в порядке, проверенны юристом.",53.2 м²,,,,,656.0,6/9,53.2 м²,53.2,6,15,3047541120,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3047541120,,3 100 000 ₽,58 271 ₽ за м²,58271,3100000,Apartment,2020-12-02T12:03:30.363039Z,78,Listing,2,2.0,2021-01-01T14:53:43.560722+03:00,2028444021,2020-12-02T14:53:15.932567+03:00,2020-12-03T13:31:28.46968+03:00,,,,,"2-комн. квартира, 53.2 м², 6/9 эт.",2020-12-03T10:40:29.315825Z
"Новосибирск, Ленинградская улица, 347А",69959430,Отдел продаж,Resale,3285,2020-10-19T09:16:24.544428Z,"Дом сдан!  Продажа от собственника.<br>             Апартаменты в здании по адресу Ленинградская, дом 349 . <br>Первый этаж займет супермаркет продуктовой сети. Со второго по пятый этаж – помещения с апартаментами.<br>              Комплекс апартаментов эконом-класса, расположен  на ул. Ленинградская,349, вблизи главной транспортной магистрали ул.Кирова, соединяющей Октябрьский и Центральный районы.<br>             Близость крупнейшей магистрали и конечной остановки общественного транспорта (ост.Ленинградская), позволит с легкостью добраться к месту учебы, работы и отдыха. Транс-портное сообщение осуществляется по всем направлениям, включая левый берег, удобная логистика к Октябрьскому и Бугринскому мостам. <br>             Крупнейшие ВУЗы г.Новосибирска - НГПУ, СибГУТИ, СИБСТРИН, НГАУ, филиалы СПбУТУиЭ, РАНХиГС в 15 мин. (4-5 остановок), центр - пл.Ленина в 20 мин., пл.Пименова (ГПНТБ), станции метро Октябрьская, Речной вокзал в 15 мин. Инюшенский бор с горнолыж-ным комплексом в 10 мин. пешей доступности.",21 м²,,,,,650.0,5/5,21 м²,21.0,5,1,2940810079,Sale,/kvartira-na-prodazhu-novosibirsk-2940810079,265.0,1 354 500 ₽,64 500 ₽ за м²,64500,1354500,Apartment,2020-10-19T09:16:24.544428Z,78,Listing,Студия,,2021-01-06T10:05:25.7481+03:00,2020329264,2020-10-19T12:05:31.342036+03:00,2020-12-07T10:06:29.648624+03:00,3.006,265.0,#FF0000,Речной вокзал,"Квартира-студия, 21 м², 5/5 эт.",2020-12-07T07:20:13.703354Z
"Новосибирск, улица Адриена Лежена, 17",68836356,ЕВРОДОМ,Resale,3285,2020-12-02T12:12:43.538561Z," Современная квартира,с новым ремонтом, с красивым,панорамным  видом ,не угловая, в доме классической кирпичной кладки, что обеспечивает отличную шумоизоляцию.Планировка на две стороны дома,и обе стороны выходят не на шумную сторону, а во двор. Чистый, ухоженный подъезд, два лифта. Дом обслуживается ТСЖ.<br>В квартире остается кухонный гарнитур, вся мебель .<br>Двор не проездной, въезд во двор огорожен шлагбаумом, большая автопарковка, мест хватает всем, ухоженный двор с детской и спортивной площадкой .<br>Прекрасное местоположение, хорошая транспортная развязка, в пешей доступности детские сады, торговые центры, магазины,поликлиника, рядом остановка ""Есенина"", до ближайшей станции метро ""Золотая нива"" пешком 5-7 мин.<br>Документы готовы, чистая продажа,обременений нет. Подходит под все виды расчета.<br>Просмотр по договоренности.",68 м²,,,,,651.0,17/17,68 м²,68.0,17,24,3047582278,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3047582278,272.0,6 200 000 ₽,91 176 ₽ за м²,91176,6200000,Apartment,2020-12-02T12:12:43.538561Z,78,Listing,2,2.0,2021-01-01T15:03:40.791468+03:00,2049929428,2020-12-02T15:03:15.879035+03:00,2020-12-02T15:03:40.791468+03:00,0.821,272.0,#008000,Золотая Нива,"2-комн. квартира, 68 м², 17/17 эт.",2020-12-02T12:12:53.943298Z
"Новосибирск, Ленинградская улица, 347А",69959430,Отдел продаж,Resale,3285,2020-10-19T09:31:36.627133Z,"Дом сдан!  Продажа от собственника.<br>             Апартаменты в здании по адресу Ленинградская, дом 349 . <br>Первый этаж займет супермаркет продуктовой сети. Со второго по пятый этаж – помещения с апартаментами.<br>              Комплекс апартаментов эконом-класса, расположен  на ул. Ленинградская,349, вблизи главной транспортной магистрали ул.Кирова, соединяющей Октябрьский и Центральный районы.<br>             Близость крупнейшей магистрали и конечной остановки общественного транспорта (ост.Ленинградская), позволит с легкостью добраться к месту учебы, работы и отдыха. Транс-портное сообщение осуществляется по всем направлениям, включая левый берег, удобная логистика к Октябрьскому и Бугринскому мостам. <br>             Крупнейшие ВУЗы г.Новосибирска - НГПУ, СибГУТИ, СИБСТРИН, НГАУ, филиалы СПбУТУиЭ, РАНХиГС в 15 мин. (4-5 остановок), центр - пл.Ленина в 20 мин., пл.Пименова (ГПНТБ), станции метро Октябрьская, Речной вокзал в 15 мин. Инюшенский бор с горнолыж-ным комплексом в 10 мин. пешей доступности.",12.9 м²,,,,,650.0,5/5,12.9 м²,12.9,5,2,2940837933,Sale,/kvartira-na-prodazhu-novosibirsk-2940837933,265.0,832 050 ₽,64 500 ₽ за м²,64500,832050,Apartment,2020-10-19T09:31:36.627133Z,78,Listing,Студия,,2021-01-06T10:09:09.148967+03:00,2020765217,2020-10-19T12:20:50.248727+03:00,2020-12-07T10:10:43.400475+03:00,3.006,265.0,#FF0000,Речной вокзал,"Квартира-студия, 12.9 м², 5/5 эт.",2020-12-07T07:20:09.620255Z
"Новосибирск, улица Дуси Ковальчук, 183А",68836356,ЕВРОДОМ,Resale,3285,2020-10-01T08:22:13.216502Z,"Дом расположен на 1-й линии от дороги, рядом с конечной станцией метро.В непосредственной близости торговые и развлекательные центры,магазины,школа, дет.сад, Сгупс. Также привлекательная возможность для вывода квартиры из жилого фонда и использования для коммерческих целей.Тихий,уютный,зеленый двор,идеально подходит для прогулки с детьми.Огороженная территория,въезд на авто через шлагбаум. Квартира с косметическим ремонтом,окна выходят на 2 стороны,высокие потолки,поэтому большой объем воздуха.Просмотр по договоренности в любое удобное для вас время.Подходит под любые формы расчета.",54 м²,,,,,653.0,1/5,54 м²,54.0,1,15,2900651575,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2900651575,260.0,4 100 000 ₽,75 926 ₽ за м²,75926,4100000,Apartment,2020-10-01T08:22:13.216502Z,78,Listing,2,2.0,2021-01-01T15:10:13.983047+03:00,1986913615,2020-10-01T11:12:45.413195+03:00,2020-12-02T15:10:13.983047+03:00,0.592,260.0,#FF0000,Заельцовская,"2-комн. квартира, 54 м², 1/5 эт.",2020-12-02T12:19:57.071421Z
"Новосибирская область, Коченёвский муниципальный район, рабочий посёлок Коченёво, улица Военный городок, 135",177938814,Лера Проскурник,Resale,3255,2020-12-05T13:56:15.571461Z,"Продам двухкомнатную квартиру 43,3кв/м в р/п Коченево в/ч 57849 дом 135( 5 этаж)<br> Новый Ремонт( натяжные потолки, обои, полы, кухонный гарнитур ) <br>Застеклённый балкон <br>Санузел раздельный <br>Квартира без мебели, но полностью готова для жилья",43.3 м²,,,,,,5/5,43.3 м²,43.3,5,10,3054626330,Sale,/2-komnatnaya-kvartira-na-prodazhu-kochenevo-3054626330,,2 000 000 ₽,46 189 ₽ за м²,46189,2000000,Apartment,2020-12-05T13:56:15.571461Z,78,Listing,2,2.0,2021-01-04T16:47:13.130409+03:00,2076047758,2020-12-05T16:46:50.455607+03:00,2020-12-05T20:16:10.064183+03:00,,,,,"2-комн. квартира, 43.3 м², 5/5 эт.",2020-12-05T17:26:04.443363Z
"Новосибирская область, Бердск, Микрорайон, 31",168994882,"ООО КОМПАНИЯ ""ЛЕНИНГРАД""",Resale,3279,2020-11-30T16:34:17.91644Z,"ПРОДАЕМ 2-ю квартиру <br>Кстати, можем рассмотреть разные формы расчета: наличные, материнский капитал, ипотечный кредит.<br>В квартире установлены пластиковые окна, застеклен балкон, установлены хорошие двери в комнаты, в с/у кафель, водосчетчики установлены. <br>Квартира удобно спланирована и великолепно подойдет для молодой и возрастной семьи:<br>- две комнаты не граничат между собой (находятся по разные стороны квартиры);<br>- практически во дворе дет. сад и школа;<br>- хороший двор с игровой площадкой;<br>- дом стоит внутри квартала (нет проезжих дорог и шума от транспорта);<br>- во дворе достаточно парковочных мест;<br>- в 300 м находится продовольственный супермаркет;<br>- в пяти минутах ходьбы остановка маршруток и автобусов Бердск-Новосибирск;<br>- 20 минут вы потратите на прогулку по лесной дороге до берега Обского водохранилища.<br>4 собственника (2 из них несовершеннолетних), альтернативный вариант для переселения подобран. <br>Готовы к показам, с удовольствием примем задаток !!!<br>Организуем оперативный показ по предварительной договоренности. Можем рассмотреть вариант обмена. Предоставим полную информацию по объекту недвижимости при показе<br>#объект в нашей базе №9967848#",43.1 м²,,,,,,4/5,43.1 м²,43.1,4,27,3043201883,Sale,/2-komnatnaya-kvartira-na-prodazhu-berdsk-3043201883,,2 390 000 ₽,55 452 ₽ за м²,55452,2390000,Apartment,2020-11-30T16:34:17.91644Z,78,Listing,2,2.0,2020-12-30T19:25:16.997799+03:00,2048308345,2020-11-30T19:24:48.199294+03:00,2020-12-03T12:13:02.568748+03:00,,,,,"2-комн. квартира, 43.1 м², 4/5 эт.",2020-12-03T09:22:07.494379Z
"Новосибирск, улица Адриена Лежена, 27/1",75289363,100 Домов - Новосибирск,Resale,3285,2020-08-24T06:48:45.712643Z,"Обратите внимание!<br>В продаже полноценная 2х комнатная квартира, в 10 минутах ходьбы от станции метро Золотая Нива.<br>Современная планировка, просторная кухня 12 м.кв. и две равнозначные, изолированные комнаты. Окна выходят на обе стороны. В прихожей спроектирована современная гардеробная. Свежий ремонт, выполненный из качественных, строительных материалов. Максимально полезно использована жилая площадь квартиры. Великолепный вид с высоты 15 этажа.<br>Дом 2009г постройки, классическая кирпичная кладка, лучше по тепло и звукоизоляции, чем кирпич, еще ничего не придумали. Квартира очень теплая. В доме два скоростных лифта.<br>Одним из главных преимуществ расположения этого дома, является безопасная дорога ваших детей до школы и детского сада. В шаговой доступности огромный выбор: Лицей 113, школа №7, детский №373, №32 и др. Удобная транспортная развязка.<br>Звоните! с удовольствием ответим на все интересующие Вас вопросы, подберем для Вас выгодную форму расчета.",65 м²,,,,,651.0,15/16,65 м²,65.0,15,40,2811541166,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2811541166,272.0,6 000 000 ₽,92 308 ₽ за м²,92308,6000000,Apartment,2020-08-24T06:48:45.712643Z,78,Listing,2,2.0,2021-01-01T15:23:33.912859+03:00,2001364954,2020-08-24T09:39:14.496322+03:00,2020-12-02T15:26:54.446732+03:00,0.891,272.0,#008000,Золотая Нива,"2-комн. квартира, 65 м², 15/16 эт.",2020-12-02T12:41:44.758823Z
