address,agencyId,agencyName,apartmentSaleType,cityId,createdAt,description,details,developmentId,developmentName,developmentParentId,developmentParentName,districtId,floor,floorArea,floorAreaCalculated,floorInt,galleryImagesCount,id,itemType,itemUrl,metroId,price,pricePerArea,pricePerAreaValue,priceValue,propertyType,publishDate,regionId,resultType,rooms,roomsOrdinal,sourceFinishTime,sourceId,sourceStartTime,sourceUpdateTime,station_distance,station_id,station_lineColors,station_name,title,updatedAt
"Новосибирская область, Бердск, улица Кутузова",32229857,Отдел продаж,Resale,3279,2019-06-28T04:11:11.313298Z,"Мы находимся по адресу. Бердск.Комсомольская 6 Б<br>Господдержка Ипотека! 2020. 6,1% Успейте приобрести до 1 ноября<br>Квартира от застройщика!!! Услуги 0% ЖК Кутузовский-это дома в которых все продумано до мелочей для комфорта жителей жителей, начиная от планировки квартиры и заканчивая внешним окружением . С учетом пожелания современных семей спроектирован жилой комплекс. Возможно квартира Вашей мечты ждет Вас именно здесь!!! все квартиры будут готовы к отделке: Ровная стяжка пола,ровные стены,горизонтальная разводка. лоджии с панорамным остеклением Кутузовский расположен в непосредственной близости к объектам инфраструктуры города Бердска..А самое необходимое в шаговой доступности.Рядом центральная улица Ленина Сейчас проходит Акция!!!! Новостройка в центре!!! Осталось ограниченное количество! Дом сдаётся под с/ отделку в 4 квартале 2021 года года. купите сейчас???? Или подождёте когда поднимутся цены??? Мы всегда будем рады вам помочь в продаже вашей недвижимости и покупке нового современного жилья . Цена за быстрый расчет !!!!! квартира находится на 13 этаже",88.5 м²,,,,,,13/16,88.5 м²,88.5,13,4,1559808694,Sale,/3-komnatnaya-kvartira-na-prodazhu-berdsk-1559808694,,4 250 000 ₽,48 023 ₽ за м²,48023,4250000,Apartment,2019-06-28T04:11:11.313298Z,78,Listing,3,3,2020-12-31T15:46:50.267412+03:00,1759682134,2019-06-28T07:01:02.865128+03:00,2020-12-01T15:46:50.267412+03:00,,,,,"3-комн. квартира, 88.5 м², 13/16 эт.",2020-12-01T12:55:54.162468Z
"Новосибирская область, Бердск, Микрорайон, 27",92480402,Бердское Жилищное Агентство,Resale,3279,2020-11-30T07:11:17.615002Z,"Дом в самом центре Микрорайона. Рядом все необходимое для комфортного проживания: школы, детские сады, поликлиники, магазины, торгово-развлекательные и спортивные центры, остановки транспорта по городу и до Новосибирска и Академгородка. Комфортный этаж подойдет как для семьи с детьми, так и для пенсионеров. Один собственник, обременений нет, документы в порядке. Возможен быстрый выход на сделку. Подходит под все виды расчета. Возможен торг.",44.3 м²,,,,,,2/5,44.3 м²,44.3,2,15,3041679215,Sale,/2-komnatnaya-kvartira-na-prodazhu-berdsk-3041679215,,2 150 000 ₽,48 533 ₽ за м²,48533,2150000,Apartment,2020-11-30T07:11:17.615002Z,78,Listing,2,2,2020-12-30T10:02:39.194942+03:00,2031935372,2020-11-30T10:00:19.445427+03:00,2020-12-04T18:47:40.064251+03:00,,,,,"2-комн. квартира, 44.3 м², 2/5 эт.",2020-12-04T15:57:05.974615Z
"Новосибирская область, Бердск, переулок Пархоменко, 5",176019575,Агенство Недвижимости Эксперт,Resale,3279,2020-12-04T06:56:43.379492Z,"В срочной продаже однокомнатная квартира. Удобная транспортная развязка - можно уехать в Новосибирск, Академгородок и в любой район Бердска. В шаговой доступности школы, детские сады, городские больницы, пенсионный фонд, юстиция, банки,  художественная школа. Во дворе детская и спортивная площадка, хорошая парковка. Квартира просторная с очень хорошим ремонтом: натяжные потолки, сан.узлы в кафеле, все трубы заменены, балкон утеплён и застеклён, хорошая входная дверь. В квартире остаётся встроенная кухня. Подходит под любой вид расчёта. Возможна ипотека без первоначального взноса. Получение ипотечного решения бесплатно в ведущих банках РФ. Торг уместен.",38.3 м²,,,,,,2/6,38.3 м²,38.3,2,0,3051650606,Sale,/1-komnatnaya-kvartira-na-prodazhu-berdsk-3051650606,,2 550 000 ₽,66 580 ₽ за м²,66580,2550000,Apartment,2020-12-04T06:56:43.379492Z,78,Listing,1,1,2021-01-03T09:47:05.614533+03:00,2037047382,2020-12-04T09:46:42.048459+03:00,2020-12-07T13:26:16.347167+03:00,,,,,"1-комн. квартира, 38.3 м², 2/6 эт.",2020-12-07T10:35:23.043613Z
"Новосибирск, улица Марии Ульяновой, 23",192523073,Ольга Тосина,Resale,3285,2020-12-06T05:13:05.752195Z,"Продаётся 1-комнатная квартира в кирпичном доме. Не угловая, тёплая, не студия! Окна пластиковые, на полу ламинат, ванна кафель. Межкомнатные двери к продаже будут установлены. Частично с мебелью. Парковка под окнами, детская площадка, дом под шлагбаумом.",35 м²,,,,,657.0,3/5,35 м²,35.0,3,7,3055507306,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-3055507306,,2 800 000 ₽,80 000 ₽ за м²,80000,2800000,Apartment,2020-12-06T05:13:05.752195Z,78,Listing,1,1,2021-01-05T08:04:04.005546+03:00,2047913392,2020-12-06T08:03:38.517465+03:00,2020-12-06T08:04:04.005546+03:00,,,,,"1-комн. квартира, 35 м², 3/5 эт.",2020-12-06T05:13:07.857562Z
"Новосибирск, улица Куприна, 8/1",161017885,Дометра,Resale,3285,2020-05-17T00:38:01.604899Z,"Квартира с косметическим ремонтом. <br>Дом одноподъездный<br>Продается квартира в одном из перспективных, динамично развивающихся микрорайонов города Новосибирска.<br>Благоустроенный, уютный, с многоэтажными домами - он уже вошел в число наиболее перспективных районов города, предназначенных в первую очередь для людей, которые ценят спокойствие и уют.<br>Очень привлекательным этот микрорайон делает доступная цена квартир, особенно для молодых семей, которые приобретают свое первое жилье.",82 м²,,,,,651.0,7/10,82 м²,82.0,7,17,2564387214,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2564387214,272.0,4 900 000 ₽,59 756 ₽ за м²,59756,4900000,Apartment,2020-05-17T00:38:01.604899Z,78,Listing,2,2,2020-12-31T08:31:34.879303+03:00,1946934246,2020-05-16T15:16:45.176436+03:00,2020-12-01T08:35:11.017168+03:00,1.124,272.0,#008000,Золотая Нива,"2-комн. квартира, 82 м², 7/10 эт.",2020-12-01T05:44:41.356411Z
"Новосибирская область, Бердск, Микрорайон, 43",101901915,Ан Олимп,Resale,3279,2020-05-28T02:16:19.310226Z,"Квартира стандартной планировки, комнаты изолированные, на разные стороны.<br>Небольшая перепланировка: вход в кухню смещен на 80 см, в сторону зала, <br>что позволило поставить шкаф-купе в коридоре, и улучшить расстановку мебели на кухне.<br>Готовы рассмотреть обмен с доплатой на 2-3 квартиру в Советском районе, г.Новосибирска.",44 м²,,,,,,5/5,44 м²,44.0,5,16,2593535141,Sale,/2-komnatnaya-kvartira-na-prodazhu-berdsk-2593535141,,2 350 000 ₽,53 409 ₽ за м²,53409,2350000,Apartment,2020-05-28T02:16:19.310226Z,78,Listing,2,2,2020-12-30T10:33:44.262778+03:00,1945259955,2020-05-27T10:52:28.000083+03:00,2020-12-07T10:45:13.799056+03:00,,,,,"2-комн. квартира, 44 м², 5/5 эт.",2020-12-07T07:54:39.425469Z
"Новосибирск, улица Забалуева, 62",145996461,Пользователь,Resale,3285,2020-11-30T07:45:36.084428Z,"Продается трёхкомнатная квартира на выигрышном этаже в хорошем кирпичном доме. В шаговой доступности парки, спорткомплекс «Заря», школы и садики. В квартире требуется косметический ремонт из-за этого такая и цена, зато вы сможете воплотить свои мечты и не жить в чужом ремонте и вкусе. Создавайте сами свою квартиру мечты! Благодаря большому коридору можно зашить встроенные шкафы и не перезагружать комнаты. Цена для кирпичного дома очень вкусная. Приходите на просмотр квартиры!",59.3 м²,,,,,654.0,2/10,59.3 м²,59.3,2,8,3041800908,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-3041800908,,3 590 000 ₽,60 540 ₽ за м²,60540,3590000,Apartment,2020-11-30T07:45:36.084428Z,78,Listing,3,3,2020-12-30T10:36:55.878973+03:00,2027306678,2020-11-30T10:36:03.605954+03:00,2020-11-30T11:00:47.203814+03:00,,,,,"3-комн. квартира, 59.3 м², 2/10 эт.",2020-11-30T08:10:10.734065Z
"ул. Тульская, стр. 82",107238416,"Отдел продаж Застройщика ""Инвест-плюс""",New,3285,2019-02-05T20:18:01.999365Z,"Квартира по Акции !!! <br>КЛАДОВКА В ПОДАРОК!!!<br>Жилой комплекс «Тульский»- это дома переменной этажности 8, 15, 19 (в том числе жилых - 5, 12, 16) с помещениями общественно-торгового назначения с подземной автостоянкой. Секции дома объединены единым архитектурным решением, представляют собой вариант рационального освоения территории, образуют замкнутое внутридворовое пространство.<br>I этап - дом переменной этажности: 8-15-19 этажей, состоящий из трех блок-секций, с помещениями общественного и торгового назначения и подземной автостоянкой.<br>II этап – дом переменной этажности: от 6 до 19 этажей, состоящий из пяти блок-секций, с помещениями общественного и торгового назначения.<br>Преимущества комплекса:<br>- развитая инфраструктура<br>- удобная транспортная развязка<br>- прекрасные виды на реку и ПКиО «Бугринская роща»<br>- благоустроенная внутридомовая территория<br>С необходимыми документами можно ознакомиться в офисе Застройщика.",79.1 м²,39341.0,ЖК «Тульский»,39341.0,ЖК «Тульский»,655.0,2/17,79.1 м²,79.1,2,5,260071820,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-260071820,266.0,4 300 000 ₽,54 362 ₽ за м²,54362,4300000,Apartment,2019-02-05T20:18:01.999365Z,78,Listing,2,2,2021-01-01T08:10:41.389169+03:00,1438644682,2018-11-20T10:57:38.041058+03:00,2020-12-03T06:09:02.940756+03:00,1.427,266.0,#FF0000,Студенческая,"2-комн. квартира, 79.1 м², 2/17 эт.",2020-12-03T03:18:26.230776Z
"Новосибирская область, Бердск, улица Островского, 57",176019575,Агенство Недвижимости Эксперт,Resale,3279,2020-12-04T07:32:00.702779Z,"В срочной продаже однокомнатная квартира. Удобная транспортная развязка - можно уехать в Новосибирск, Академгородок и в любой район Бердска. В шаговой доступности школы, детские сады, городские больницы, пенсионный фонд, юстиция, банки, художественная школа. Во дворе детская и спортивная площадка, хорошая парковка. Квартира очень просторная с большой кухней. По квадратам практически двухкомнатная-студия. Подходит под любой вид расчёта. Возможна ипотека без первоначального взноса. Получение ипотечного решения бесплатно в ведущих банках РФ. Торг уместен.",43.3 м²,,,,,,3/5,43.3 м²,43.3,3,0,3051755688,Sale,/1-komnatnaya-kvartira-na-prodazhu-berdsk-3051755688,,2 600 000 ₽,60 046 ₽ за м²,60046,2600000,Apartment,2020-12-04T07:32:00.702779Z,78,Listing,1,1,2021-01-03T10:22:15.627749+03:00,2037334899,2020-12-04T10:18:19.438887+03:00,2020-12-07T13:21:54.523149+03:00,,,,,"1-комн. квартира, 43.3 м², 3/5 эт.",2020-12-07T10:31:52.476577Z
"Новосибирск, Красный проспект, 94",23367994,Компания «ЭТАЖИ»,Resale,3285,2020-12-02T13:22:14.077999Z,"ДВУХКОМНАТНАЯ КВАРТИРА В 2 МИНУТАХ ХОДЬБЫ ДО М. ГАГАРИНСКАЯ<br>В квартире просторная гостиная 13 кв. м и отдельно расположенная кухня. Просторный коридор позволяет сделать прихожую и гардеробную.В квартире раздельных санузел и просторный балкон.<br>Квартира находится в самом центре города -вся инфраструктура в шаговой доступности: в двух минутах ходьбы станция метро Гагаринская и одноименная остановка,5 минут ходьбы до электрички и трамвая, 10 минут до ТРЦ ""Галерея"" и ""Роял Парк"".<br>Покупая эту квартиру, Вы получаете профессиональную помощь от специалиста в получении ипотечного решения и сопровождении сделки. На все интересующие вопросы с удовольствием отвечу Вам по телефону.. Номер в базе: 4655382. Район: Центральный.",46 м²,,,,,653.0,4/5,46 м²,46.0,4,4,3047757330,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3047757330,261.0,3 500 000 ₽,76 087 ₽ за м²,76087,3500000,Apartment,2020-12-02T13:22:14.077999Z,78,Listing,2,2,2021-01-01T16:13:13.486043+03:00,2072623546,2020-12-02T16:12:49.047593+03:00,2020-12-02T16:13:13.486043+03:00,0.193,261.0,#FF0000,Гагаринская,"2-комн. квартира, 46 м², 4/5 эт.",2020-12-02T13:22:16.565323Z
