address,agencyId,agencyName,apartmentSaleType,cityId,createdAt,description,details,districtId,floor,floorArea,floorAreaCalculated,floorInt,galleryImagesCount,id,itemType,itemUrl,metroId,price,pricePerArea,pricePerAreaValue,priceValue,propertyType,publishDate,regionId,resultType,rooms,roomsOrdinal,sourceFinishTime,sourceId,sourceStartTime,sourceUpdateTime,station_distance,station_id,station_lineColors,station_name,title,updatedAt
"Новосибирск, улица Тюленина, 28",152810530,Центральное агентство недвижимости,Resale,3285,2020-07-23T08:50:38.28735Z,"Предлагаем к продаже просторную двухкомнатную квартиру в одном из самых красивых домов на «Родниках».  <br>«Родники» -  район с инфраструктурой для жизни и активного отдыха: через дорогу расположен  большой спортивный комплекс с залом для фехтования и плавательным бассейном. В шаговой доступности Лента, Леруа Мерлен, отделения банков, салоны красоты. Для маленьких жителей района - детский сад № 85 с бассейном, собственным зимним садом, соляной пещерой и одна из лучших школа Новосибирска – школа № 211, с бассейном, планетарием, беговыми дорожками. На массиве располагаются взрослая и детская поликлиники, спортзалы Алекс-фитнес и Европа. Остановка общественного транспорта в 5 минутах ходьбы.<br>Кирпичный дом 2015 года постройки, со своим ТСЖ. Очень приятный зелёный двор с детскими площадками для детей разных возрастов. В наличии подземная и наземная парковки с большим количеством мест, где Вы всегда сможете припарковаться. <br> <br>Квартира продаётся с ремонтом от застройщика, со всеми предметами мебели и техники. <br>Планировочное решение можно назвать универсальным: сейчас это просторная кухня-гостиная 34,7 кв.м  и спальня 14,9 кв.м. Наличие раздельного санузла позволяет произвести перепланировку квартиры и получить две равноценные спальни и кухню-гостиную. <br>Площадь квартиры  указана без учета лоджии, а это еще дополнительные  5,3 кв.м. полезного пространства. <br>Несомненное преимущество – это шикарный вид, перед Вами не будет другой застройки. <br>Покупателю в подарок передадим дизайн-проект квартиры. <br>Ключи в агентстве, покажем в удобное для Вас время. <br>При звонке, пожалуйста, назовите номер объявления - 116 569<br>Консультируем подробно по телефону.",68 м²,648.0,21/22,68 м²,68.0,21,19,2734707867,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2734707867,,4 000 000 ₽,58 824 ₽ за м²,58824,4000000,Apartment,2020-07-23T08:50:38.28735Z,78,Listing,2,2,2021-01-05T15:37:53.75287+03:00,1952027707,2020-07-23T11:37:17.605373+03:00,2020-12-07T05:23:48.043113+03:00,,,,,"2-комн. квартира, 68 м², 21/22 эт.",2020-12-07T02:33:55.244077Z
"Новосибирск, улица Станиславского, 50",63299747,"ООО ""Новосибирск Недвижимость""",Resale,3285,2020-09-09T04:35:08.637109Z,"Продается уютная,  светлая трехкомнатная квартира. Сделан хороший , качественный ремонт.<br>Установлен водонагреватель объемом 50 литров.<br>Выведен электрокабель под электрический полотенцесушитель в санузле.<br>Полностью заменены трубы и сантехническое оборудование.<br>На всей поверхности стен и пола в санузле уложена кафельная плитка, потолок обшит ПВХ.<br>В санузеле установлены чугунная ванна, умывальник (раковина) с пьедесталом, а также унитаз. Также имеется вытяжной вентилятор с таймером отключения и зеркало, а также розетка для подключения стиральной машины. Кроме того, дополнительно установлена влагозащищенная розетка.<br>Проложена трасса для установки кондиционера (сплит-системы) в зале.<br>Установлены новые биметаллические радиаторы отопления с терморегуляторами в комнатах и на кухне.<br>Установлены пластиковые окна с москитными сетками.<br>Охранная сигнализация с установленными датчиками движения в комнатах и на кухне.<br>Кухонный гарнитур с мойкой и смесителем, рамочным фасадом, точечными светильниками и встроенной вытяжкой.<br>В двух комнатах на полу уложен ламинат 33 класса прочности, в коридоре, комнате и кухне - линолеум.<br>В комнатах установлены магнитные ограничители для фиксации межкомнатных дверей.<br>Две комнаты изолированные.<br>Окна на две стороны . 									 Полностью заменена электрика: электрический кабель заменен по всей квартире до электросчетчика, расположенного в подъезде.<br>Электроавтоматы и распаячные коробки - в квартире.<br>Проведен интернет, кабельное телевидение (интернет-розетка в зале, антенные розетки в зале, спальне и на кухне).<br>Есть возможность подключения городской телефонии (телефонная розетка в зале).<br>Потолок в комнатах натяжной, в коридоре и на кухне- гипсокартон (за исключением санузла). В комнатах установлены карнизы для штор. Шторы из органзы остаются в квартире. Так же в квартире остаётся кухонный гарнитур и стол, мягкая мебель, шкаф-купе в прихожей.<br>На балконе остекление раздвижными рамами из алюминиевого профиля (с москитной сеткой), сделан деревянный пол, на который уложен ламинат, стены и потолок балкона обшиты панелями из ПВХ. На боковых окнах балкона установлены жалюзи.<br>Квартира очень теплая (даже в зимний период температура не опускается ниже +25 градусов).<br>Чистый уютный зеленый двор, есть детская площадка. Во дворе всегда есть возможность поставить автомобиль на парковку/стоянку.<br>Хорошие спокойные соседи.<br>В шаговой доступности - поликлиника, детские сады, школы, спортивный клуб ""Зевс"", сквер, торговый центр ""Искра"" (продукты питания, одежда, бытовая химия и др.), гипермаркет ""Лента"", дискаунтер ""Холди"", аптеки, кафе, развивающие центры для детей, остановки общественного транспорта, автостанция Юго-Западная Новосибирского автовокзала, библиотека, площадка для игры в спортивные игры (футбол, волейбол и др.), тренажеры.",58 м²,654.0,2/5,58 м²,58.0,2,40,2849011741,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2849011741,267.0,3 800 000 ₽,65 517 ₽ за м²,65517,3800000,Apartment,2020-09-09T04:35:08.637109Z,78,Listing,3,3,2021-01-07T10:28:36.824621+03:00,1985798745,2020-09-09T07:25:29.814868+03:00,2020-12-08T10:28:36.824621+03:00,2.174,267.0,#FF0000,Площадь Маркса,"3-комн. квартира, 58 м², 2/5 эт.",2020-12-08T07:38:38.414321Z
"Новосибирск, Большевистская улица, 29",152810530,Центральное агентство недвижимости,Resale,3285,2020-09-04T12:36:19.281963Z,"Срочная продажа. Первая очередь сдачи в сити-квартале  Инские холмы .<br>Апартаменты площадью 29 кв.м. с отличными видовыми характеристиками на реку Обь, набережную и все 3 новосибирских моста. 5 этаж.<br>Передача ключей в сентябре 2020 г.<br>Большая застекленная лоджия 3,9 кв.м. в дополнение к общей площади апартаментов.<br>Высота потолков - 2,7 м. Чистовая отделка.<br>Выгодная инвестиция, так же для сдачи в аренду.<br>В шаговой доступности метро Речной Вокзал.<br>Вся транспортная развязка в любой конец города. Школы, садики, университеты, торговые центры в шаговой доступности.<br>С проектной декларацией можно ознакомиться на сайте застройщика.<br>При звонке, пожалуйста, назовите номер объявления - 91 434<br>Консультируем подробно по телефону.",33 м²,650.0,5/7,33 м²,33.0,5,11,2838790475,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2838790475,265.0,3 350 000 ₽,101 515 ₽ за м²,101515,3350000,Apartment,2020-09-04T12:36:19.281963Z,78,Listing,1,1,2021-01-05T15:46:45.197666+03:00,1984238089,2020-09-04T15:26:50.70784+03:00,2020-12-07T05:23:49.4098+03:00,0.612,265.0,#FF0000,Речной вокзал,"1-комн. квартира, 33 м², 5/7 эт.",2020-12-07T02:34:03.478795Z
"Новосибирск, улица Фрунзе, 55",152810530,Центральное агентство недвижимости,Resale,3285,2020-07-30T02:38:37.527592Z,"Продается 1 комнатная квартира в доме классической кирпичной кладки, дом очень тёплый. В квартире остаётся вся мебель. Несомненный плюс квартиры просторная лоджия, которая застеклена и обшита вагонкой.<br>Инфраструктура микрорайона развита - школы, сады и магазины в изобилии. Транспортная развязка очень удобная - в любую точку города как на общественном. так и на своем транспорте можно добраться не более чем за 15 мин.<br>При звонке, пожалуйста, назовите номер объявления - 92 987<br>Консультируем подробно по телефону.",37.5 м²,649.0,7/12,37.5 м²,37.5,7,16,2751620177,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2751620177,270.0,3 450 000 ₽,92 000 ₽ за м²,92000,3450000,Apartment,2020-07-30T02:38:37.527592Z,78,Listing,1,1,2021-01-05T15:46:45.329149+03:00,1952785770,2020-07-30T05:29:11.664454+03:00,2020-12-07T05:23:50.066249+03:00,0.617,270.0,#008000,Маршала Покрышкина,"1-комн. квартира, 37.5 м², 7/12 эт.",2020-12-07T02:33:47.588352Z
"Новосибирск, улица Курчатова, 7/7",152810530,Центральное агентство недвижимости,Resale,3285,2020-10-05T03:03:31.079139Z,"Обратите внимание на трехкомнатную квартиру, общей площадью 74.4 кв.м. Очень просторная, не тесная, дышится легко. Две лоджии по 7.5 кв.м. Квартира рсоложена на комфортном втором этаже 14-ти этажного дома. По периметру установлены камеры наружного наблюдения, большая парковка, шлагбаум, консьерж. В квартире сделана узаконенная планировка. В спальне и в детской сделан отличный ремонт. <br>Дом расположен в тихом, уютном и спокойном микрорайоне с развитой инфраструктурой. В шаговой доступности продуктовая ярмарка, супермаркеты, две школы, детские сады, поликлиника, ТРЦ  Голден Парк , различные развивающие куружки и секции, бассейн, тренажерный зал и парк с фонтаном, где можно прогуливаться всей семьей.<br>Транспортная инфраструктура позволяет добраться до любой точки города без пересадок. Поблизости расположено озеро с оборудованной зоной отдыха (беседки с мангалами, лодки), где также можно отлично провести время в дружной компании. <br>Эта квартира прекрасно подойдет подойдет молодой паре или семье с детьми. <br>Покажем в удобное для Вас время по договоренности.<br>Поможем в получении положительно решения.<br>При звонке, пожалуйста, назовите номер объявления - 105 782<br>Консультируем подробно по телефону.",74.4 м²,648.0,2/14,74.4 м²,74.4,2,25,2908155380,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2908155380,,4 500 000 ₽,60 484 ₽ за м²,60484,4500000,Apartment,2020-10-05T03:03:31.079139Z,78,Listing,3,3,2021-01-05T15:46:48.886069+03:00,1983965352,2020-10-05T05:54:04.568956+03:00,2020-12-07T05:23:55.759679+03:00,,,,,"3-комн. квартира, 74.4 м², 2/14 эт.",2020-12-07T02:34:18.291161Z
"Новосибирск, улица Менделеева, 2",152810530,Центральное агентство недвижимости,Resale,3285,2020-10-05T03:03:31.02887Z,"Квартира чистая в хорошем состоянии,(Комнаты изолированные  на две стороны) квартира с максимально комфортным расположением в данной локации.<br>Отличная транспортная инфраструктура, хорошие школы, сады, дошкольные образовательные учреждения.<br>1 собственник, документы готовы.<br>Ипотека, материнский капитал, без обременений, возможен обмен на 2к с доплатой в этой же локации.<br>Тамбур на 1 квартиру отделяет от общего лифтового холла.<br>Отличный вариант.<br>Мы ждем Вас на просмотр, звоните.<br>При звонке, пожалуйста, назовите номер объявления - 102 551<br>Консультируем подробно по телефону.",63 м²,648.0,1/9,63 м²,63.0,1,17,2908155379,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2908155379,271.0,3 700 000 ₽,58 730 ₽ за м²,58730,3700000,Apartment,2020-10-05T03:03:31.02887Z,78,Listing,3,3,2021-01-05T15:46:50.389485+03:00,1983943052,2020-10-05T05:54:04.68954+03:00,2020-12-07T05:23:55.133762+03:00,3.217,271.0,#008000,Берёзовая роща,"3-комн. квартира, 63 м², 1/9 эт.",2020-12-07T02:34:04.919604Z
"Новосибирск, улица 9 Ноября, 95",152810530,Центральное агентство недвижимости,Resale,3285,2020-10-05T03:03:37.335055Z,"Предлагается к продаже комфортная квартира по всем своим параметрам. Дом построен по технологии классической кирпичной кладки. Все комнаты изолированы, а большая площадь квартиры позволяет перепланировать квартиру по вашему вкусу. Квартира очень теплая и светлая. Окна в квартире выходят на две стороны дома. Плюсом к квартире большая отсечка на 2 квартиры. В шаговой доступности полностью вся инфраструктура для комфортного проживания, а это магазины, микрорынок, школы, детский сад, станция метро  Речной вокзал  и станция электрички  Новосибирск Южный .<br>Квартира без обременений, документы готовы к продаже. Ждем вас на просмотры и покупку<br>При звонке, пожалуйста, назовите номер объявления - 105 461<br>Консультируем подробно по телефону.",75 м²,650.0,5/9,75 м²,75.0,5,31,2908155447,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2908155447,265.0,4 590 000 ₽,61 200 ₽ за м²,61200,4590000,Apartment,2020-10-05T03:03:37.335055Z,78,Listing,3,3,2021-01-05T15:46:50.712586+03:00,1984430374,2020-10-05T05:54:06.69415+03:00,2020-12-07T15:39:07.741961+03:00,1.13,265.0,#FF0000,Речной вокзал,"3-комн. квартира, 75 м², 5/9 эт.",2020-12-07T12:54:22.618313Z
"Новосибирск, улица Ошанина, 3",152810530,Центральное агентство недвижимости,Resale,3285,2020-10-05T12:24:55.64391Z,"Дом сдан. Мечта ближе чем кажется. <br> ЖК «Сокольники» - уникальная возможность жить в окружении природы, при этом в черте города.<br>Единственная квартира на площадке с такой планировкой, удалена как от лифтов, так и от других квартир. 61.3 кв.м общая + две лоджии 4.88кв.м. Чистовая с/о. Четыре скоростных лифта, сквозные подъезды с выходом во двор и на подъездную дорогу.<br>Двор как настоящий парк - сотни квадратных метров зеленого газона, цветники и альпийские горки, крупномерные ели, клены, кустарники сирени и рябины!<br>Красивый и современный дизайн, просторные и удобные витражные входные группы, холлы, отделанные керамогранитом с колясочной и консьержем, вход в подъезд выполнен в одном уровне с тротуаром.<br>Установлено несколько детских комплексов, на каждой площадке уложено мягкое прорезиненное покрытие для ребят разных возрастов: от самых маленьких до школьников. Возле каждой детской площадки предусмотрены скамейки для отдыха родителей.  <br>В каждом дворе предусмотрено 3 уровня освещения, установлены светодиодные деревья и конструкции.<br>Камеры видеонаблюдения установлены в лифтах, холлах подъездов и во дворе. Со специального приложения на смартфоне вы можете не только проследить путь ребенка от квартиры до детской площадки, но и открыть шлагбаум или дверь в подъезд.<br>Рядом с жилым комплексом есть все необходимые объекты социальной инфраструктуры: школы, детские сады, поликлиника, аптеки, супермаркеты.<br>При звонке, пожалуйста, назовите номер объявления - 106 227<br>Консультируем подробно по телефону.",61.3 м²,657.0,25/25,61.3 м²,61.3,25,21,2909362779,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2909362779,,4 040 000 ₽,65 905 ₽ за м²,65905,4040000,Apartment,2020-10-05T12:24:55.64391Z,78,Listing,3,3,2021-01-05T15:46:51.052504+03:00,1984375162,2020-10-05T15:15:25.556786+03:00,2020-12-07T05:23:55.755098+03:00,,,,,"3-комн. квартира, 61.3 м², 25/25 эт.",2020-12-07T02:34:14.803185Z
"Новосибирск, Железнодорожный район, Прибрежная улица, 4",152810530,Центральное агентство недвижимости,Resale,3285,2020-10-05T12:22:51.002962Z,"Просторная 3-х комнатная квартира рядом с Метро Гарина-Михайловского<br>- Ухоженная, светлая просторная квартира 72 кв.м. – хватит места всем гостям<br>- Два  застекленных балкона – в спальне и зале<br>- Три  санузла, один оборудован в прачечную, перепланировка узаконена<br>- Комфортный 3 этаж  10 дома – если лифт вдруг откажет, вы сможете без труда и быстро подняться в свою квартиру<br>- Подъезд после ремонта, спокойные  соседи. Просторный зеленый двор с детской площадкой<br>- Отличная транспортная развязка - Вы быстро доберетесь в любую точку города<br>-  До Метро Гарина-Михайловского  пешком 13 минут, рядом остановка общественного транспорта, школа, детский сад, магазины.<br>ЦАН. Недвижимость в Новосибирске. Исполняем мечту.<br> С гарантией.<br>При звонке, пожалуйста, назовите номер объявления - 116 676<br>Консультируем подробно по телефону.",72.3 м²,652.0,3/10,72.3 м²,72.3,3,13,2909359309,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2909359309,268.0,4 600 000 ₽,63 624 ₽ за м²,63624,4600000,Apartment,2020-10-05T12:22:51.002962Z,78,Listing,3,3,2021-01-05T15:56:37.204827+03:00,1984178619,2020-10-05T15:13:25.10088+03:00,2020-12-07T05:23:56.43884+03:00,0.71,268.0,#008000,Площадь Гарина-Михайловского,"3-комн. квартира, 72.3 м², 3/10 эт.",2020-12-07T02:33:52.883793Z
"Новосибирск, 1-е Мочищенское шоссе, 150",152810530,Центральное агентство недвижимости,Resale,3285,2020-10-05T12:22:58.877001Z,"Дом классической кирпичной кладки премиум класса. Квартира с высотой  потолков 3 метра  и  видом на сосновый бор. Планировка на две стороны, кухня 17 метров с лоджией и спальня 18 метров с видом во двор, гостиная 31 метр и спальня 16 метров с лоджией и видом на сосновый бор, два раздельных санузла, просторный холл. Планировочное решение квартиры позволяет переоборудовать в кухню-гостиную 31 метр и три спальни 16,17 и 18 метров. Подземный паркинг-спуск на лифте и наземная парковка. <br>ЖК Петровский - это Ваша возможность жить в тихом, уединенном месте со всеми достоинствами загородной жизни в безопасности и комфорте. Территория комплекса оснащена детской площадкой и ландшафтным дизайном. Комплекс находится под круглосуточной охраной, строгая пропускная система, видеонаблюдение. <br>Удобная транспортная доступность, до метро пл. Калинина 15 мин.,  в 10 мин. крупные торговые комплексы Мэтро, Лента, Быстроном.<br>Один собственник, отсутствие обременения, все виды расчетов.<br>При звонке, пожалуйста, назовите номер объявления - 108 768<br>Консультируем подробно по телефону.",103 м²,653.0,5/9,103 м²,103.0,5,19,2909359529,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2909359529,,5 800 000 ₽,56 311 ₽ за м²,56311,5800000,Apartment,2020-10-05T12:22:58.877001Z,78,Listing,3,3,2021-01-05T15:56:37.441424+03:00,1984207405,2020-10-05T15:13:27.603705+03:00,2020-12-07T15:39:08.974042+03:00,,,,,"3-комн. квартира, 103 м², 5/9 эт.",2020-12-07T12:48:59.488564Z
"Новосибирск, улица Толбухина, 41",152810530,Центральное агентство недвижимости,Resale,3285,2020-10-05T13:00:05.667567Z,"Продам солнечную уютную 3-х комнатную квартиру с ремонтом. В комнатах по 2 окна, поэтому очень много света, последний этаж является несомненным преимуществом (по голове никто не ходит). Отсечка на две квартиры. Тихий ухоженный двор с новой детской площадкой. В шагововой доступности две школы (№ 87,№ 59), три детских сада, остановка, ТЦ Лента. Обременений нет, взрослые собственники. Подходит под ипотеку и мат. капитал. <br>При звонке, пожалуйста, назовите номер объявления - 108 253<br>Консультируем подробно по телефону.",60 м²,651.0,9/9,60 м²,60.0,9,14,2909447278,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2909447278,272.0,3 700 000 ₽,61 667 ₽ за м²,61667,3700000,Apartment,2020-10-05T13:00:05.667567Z,78,Listing,3,3,2021-01-05T15:56:41.063087+03:00,1984291450,2020-10-05T15:50:36.916785+03:00,2020-12-06T15:56:41.063087+03:00,2.357,272.0,#008000,Золотая Нива,"3-комн. квартира, 60 м², 9/9 эт.",2020-12-06T13:05:45.966139Z
"Новосибирск, Народная улица, 32",152810530,Центральное агентство недвижимости,Resale,3285,2020-10-05T12:23:00.876806Z,"Комфортная просторная квартира с современным ремонтом: заменена проводка, стены выровнены, потолки многоуровневые натяжные, освещение зонировано, полы - ламинат, в туалете и ванной комнате кафель. межкомнатные двери из натуральной сосны. Все окна пластиковые,  выходят во двор. Лоджия, балкон. <br>Перекрытия в доме железобетонные. <br>Мебель в подарок. <br>Район с развитой инфраструктурой. Рядом с домом прекрасный сквер. Чистая продажа. <br>При звонке, пожалуйста, назовите номер объявления - 105 307<br>Консультируем подробно по телефону.",76.6 м²,648.0,3/4,76.6 м²,76.6,3,40,2909359591,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2909359591,260.0,4 800 000 ₽,62 663 ₽ за м²,62663,4800000,Apartment,2020-10-05T12:23:00.876806Z,78,Listing,3,3,2021-01-05T15:56:41.447345+03:00,1984502545,2020-10-05T15:13:28.657417+03:00,2020-12-07T05:23:55.080744+03:00,3.616,260.0,#FF0000,Заельцовская,"3-комн. квартира, 76.6 м², 3/4 эт.",2020-12-07T02:34:19.799961Z
"Новосибирская область, Мошковский район, посёлок Октябрьский, Локтинская улица, 12",152810530,Центральное агентство недвижимости,Resale,3262,2020-10-05T13:00:08.791256Z,"Срочно продается, уникальная по своей планировке, 3-комнатная квартира (двухуровневая) студия 65.2 м2. Есть торг<br> В квартире сделан современный ремонт с использованием качественных материалов, осталось сделать потолки и двери межкомнотные - по своему вкусу. Делали для себя. Высота потолков 2,8 м. Окна квартиры выходят на восток.<br>Квартира находится в новом доме в жилом районе «Светлый»- это экологически чистый, современный, малоэтажный микрорайон, маршрутки и автобусы ходят по расписанию. Рядом с домом ухоженный двор с детской площадкой. Вокруг дома царит порядок и безопасность. До дома удобно добираться на машине и общественным транспортом. В микрорайоне есть все, что необходимо для ежедневного комфорта — детский садик, школа, магазин, аптека, фитнес клуб, студия детского творчества, оборудованные детские площадки и зоны отдыха. Всегда есть место для парковки автомобиля. Дополнительный плюс это парк рядом с домом. И не последний по значимости пункт — выгодная цена и условия покупки. <br>Подходит под программу «Сельская ипотека» АО «Россельхозбанк». Лицензия ЦБ 3349. Подробно об условиях на сайте банка.<br>Жилой район «Светлый» — уникальный в своем роде проект. Это целый город с продуманной инфраструктурой и способный автономно себя всем обеспечивать.<br>Жилой поселок «Светлым» это всего 25 минут от площади «Калинина».<br>Жизнь в пригородном районе «Светлый» это для тех, кто стремится к комфорту, при этом заботится о здоровье семьи и хочет жить рядом с природой.<br>Жилой район «Светлый» это:<br>• уютные и теплые малоэтажные дома,<br>• множество парковочных мест,<br>• инфраструктура: продуктовые магазины, магазин строительных материалов, почта, салон красоты, шиномонтаж, аптека, торговый центр,<br>• детский сад, школа (открытие в 2020 году), в ближайшей перспективе второй детский сад,<br>• детские и спортивные площадки, тренажерный зал, студия детского творчества,<br>• в перспективе стадион, СТО, автомойка, АЗС, зоны отдыха, лечебно-оздоровительный центр, храмовый комплекс.<br>Приглашаем на просмотр в удобное для Вас время по договоренности.<br>При звонке, пожалуйста, назовите номер объявления - 110 656<br>Консультируем подробно по телефону.",65.2 м²,,1/5,65.2 м²,65.2,1,18,2909447400,Sale,/3-komnatnaya-kvartira-na-prodazhu-sokur-2909447400,,2 200 000 ₽,33 742 ₽ за м²,33742,2200000,Apartment,2020-10-05T13:00:08.791256Z,78,Listing,3,3,2021-01-05T15:56:41.408858+03:00,1984433113,2020-10-05T15:50:39.863969+03:00,2020-12-07T05:23:56.840195+03:00,,,,,"3-комн. квартира, 65.2 м², 1/5 эт.",2020-12-07T02:34:04.696519Z
"Новосибирск, Овражная улица, 4",194045,Алексей,Resale,3285,2020-12-06T13:13:06.355106Z,"Продаётся отличная двухкомнатная квартира с дизайнерским ремонтом, который делался с душой, для себя. Очень удобное размещение комнат, имеется подогрев полов во всей квартире. В каждой комнате установлен кондиционер, в ванной комнате и туалете по отдельному водонагревателю и раковине. Установлена большая ванна. Возможна продажа с мебелью и бытовой техникой. Тихий двор, очень удобная инфраструктура. До метро пл. Калинина 5 минут пешком. В шаговой доступности крупные торговые центры (Ройял парк, Калина Центр, Колибри, Европа и т.п.). Рядом детский сад, детская поликлиника №1, детский бассейн, детский клуб творчества «Содружество». Рядом небольшой сквер «Лучистый» с фонтаном, современными тренажёрами и детской площадкой. По прописке дом относится к 159 лицею! Пешком 10 минут до Сибирского Государственного университета путей сообщения. Дополнительно продаётся парковочное место в подземном паркинге по адресу ул. Овражная д. 8. При покупке квартиры, стоимость парковочного места – 500 тыс. руб. Удобная квартира, с ремонтом, для небольшой семьи!",57.4 м²,653.0,7/8,57.4 м²,57.4,7,18,3056470938,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3056470938,260.0,7 200 000 ₽,125 436 ₽ за м²,125436,7200000,Apartment,2020-12-06T13:13:06.355106Z,78,Listing,2,2,2021-01-05T16:04:04.117313+03:00,2075412762,2020-12-06T16:03:39.594787+03:00,2020-12-06T16:10:45.311578+03:00,0.518,260.0,#FF0000,Заельцовская,"2-комн. квартира, 57.4 м², 7/8 эт.",2020-12-06T13:19:46.243749Z
"Новосибирск, улица Ясный Берег, 10",76489489,Город-парк «Ясный берег»,Resale,3285,2020-12-08T08:17:31.597409Z,"К продаже предлагается отличная двухкомнатная студия в ЖК ""Ясный берег"".<br>Квартира расположена на удобном 18 этаже, с прекрасным видом из окна.<br>На территории дома: детские площадки, спортивные комплексы, площадка для выгула собак. Закрытая придомовая территория, въезд через шлагбаум, по всей территории дома и в лифтах установлено видео наблюдение.<br>Очень удобная транспортная развязка. Остановка общественного транспорта в шаговой доступности. До центра города всего 2 остановки.<br>Развитая инфраструктура: детский сад, школа, поликлиника, продуктовые магазины, гипермаркеты Лента и Гигант. Все рядом! Очень перспективный район с современным подходом к благоустройству.<br>Ипотека любого банка! Ключи в день полного расчета!",40.4 м²,654.0,18/26,40.4 м²,40.4,18,22,3060714938,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3060714938,268.0,3 680 000 ₽,91 089 ₽ за м²,91089,3680000,Apartment,2020-12-08T08:17:31.597409Z,78,Listing,2,2,2021-01-07T11:08:37.198446+03:00,2031815657,2020-12-08T11:06:34.008425+03:00,2020-12-08T11:08:37.198446+03:00,2.399,268.0,#008000,Площадь Гарина-Михайловского,"2-комн. квартира, 40.4 м², 18/26 эт.",2020-12-08T08:19:03.165983Z
"Новосибирск, улица 25 лет Октября, 16/3",23367994,Компания «ЭТАЖИ»,Resale,3285,2020-10-08T08:16:59.684977Z,"В продаже 3-х-комнатная изолированная квартира с новым современным ремонтом! Большой просторный светлый коридор; специально-оборудованная вместительная гардеробная комната, шкаф в коридор не требуется, большая кухня, гостиная, и спальня; раздельный санузел, две большие лоджии. Развитая инфраструктура: в шаговой доступности Павловский сквер, в котором зимой ежегодно оборудуют ледовый городок для детей всех возрастов, и Сосновый бор – прекрасное место для летнего отдыха, магазины («Пятерочка», «Горожанка», «Магнит» и т.д.), поликлиники, детские сады, школы. Отличная транспортная развязка (можно уехать в любую точку города), в 10 минутах езды площадь Калинина и станция метро ""Заельцовская"". Двор не проездной, нет проблем с парковкой. Квартира без долгов. Никто не прописан.. Номер в базе: 4497605. Район: Калининский.",66 м²,648.0,9/9,66 м²,66.0,9,20,2915672213,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2915672213,271.0,4 490 000 ₽,68 030 ₽ за м²,68030,4490000,Apartment,2020-10-08T08:16:59.684977Z,78,Listing,3,3,2021-01-06T13:17:19.29805+03:00,2008081969,2020-10-08T11:06:54.319581+03:00,2020-12-07T13:17:19.29805+03:00,3.562,271.0,#008000,Берёзовая роща,"3-комн. квартира, 66 м², 9/9 эт.",2020-12-07T10:26:45.993933Z
"Новосибирск, Кавалерийская улица, 9",23367994,Компания «ЭТАЖИ»,Resale,3285,2020-12-07T10:26:56.173009Z,"Уважаемый покупатель, Вашему вниманию предлагается полноценная 2х комнатная квартира в шаговой доступности от станции метро - Заельцовская.<br>---<br>На объекте выполнен качественный ремонт, с использованием современных отделочных материалов. Уникальная локация дома позволит Вам чувствовать себя в центре городской жизни: школы, детские сады, торговые центры, остановки общественного транспорта, метро - в 10 мин. ходьбы от подъезда и всё то, что необходимо для комфортного проживания.<br>---<br>На объекте отсутствуют обременения, один взрослый собственник, занижение не требуется, встречный вариант уже куплен. Квартира прекрасно подойдёт под ипотечный расчёт, сделка займёт не более 2х недель. Имеются 2 парковочных места, в стоимость квартиры не входят. Продаются по 250.000р, у застройщика по 350.000р.<br>---<br>Готовы показать Вам данный вариант в любой день недели, по предварительной договорённости. Не упустите возможность стать счастливым обладателем данного объекта недвижимости! <br>---<br>Звоните прямо сейчас! и возможно уже в конце декабря Вы будете наряжать новогодний символ именно в нашей/вашей квартире). Номер в базе: 5052016. Район: Заельцовский.",62 м²,653.0,6/13,62 м²,62.0,6,20,3058445778,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3058445778,260.0,7 200 000 ₽,116 129 ₽ за м²,116129,7200000,Apartment,2020-12-07T10:26:56.173009Z,78,Listing,2,2,2021-01-06T13:17:31.528938+03:00,2072398124,2020-12-07T13:17:02.576069+03:00,2020-12-07T13:17:31.528938+03:00,0.531,260.0,#FF0000,Заельцовская,"2-комн. квартира, 62 м², 6/13 эт.",2020-12-07T10:27:09.647504Z
