address,agencyId,agencyName,apartmentSaleType,cityId,createdAt,description,details,developmentId,developmentName,developmentParentId,developmentParentName,districtId,floor,floorArea,floorAreaCalculated,floorInt,galleryImagesCount,id,itemType,itemUrl,metroId,price,pricePerArea,pricePerAreaValue,priceValue,propertyType,publishDate,regionId,resultType,rooms,roomsOrdinal,sourceFinishTime,sourceId,sourceStartTime,sourceUpdateTime,station_distance,station_id,station_lineColors,station_name,title,updatedAt
"Новосибирск, Газонная улица, 1Б",94219807,Агентство недвижимости Золотой ключ Плюс,Resale,3285,2020-11-19T06:31:20.377389Z,"Отличная двухкомнатная квартира в кирпичном доме. В квартире сделан косметический ремонт. Комнаты изолированные, с/уз раздельный, большой коридор. Квадратура указана с учетом лоджии. Без лоджии 48 кв. м.<br>Квартира продается с мебелью (если нужно).<br>Дом расположен практически в лесу.<br>Один собственник, без обремененний. ЧИСТАЯ ПРОДАЖА. ТОРГ!",52 м²,,,,,657.0,8/9,52 м²,52.0,8,19,3017028480,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3017028480,,2 550 000 ₽,49 038 ₽ за м²,49038,2550000,Apartment,2020-11-19T06:31:20.377389Z,78,Listing,2,2.0,2020-12-19T09:22:18.492898+03:00,2045710062,2020-11-19T09:21:54.420445+03:00,2020-12-08T08:04:47.405719+03:00,,,,,"2-комн. квартира, 52 м², 8/9 эт.",2020-12-08T05:14:12.995776Z
"Новосибирск, Степная улица, 43",94219807,Агентство недвижимости Золотой ключ Плюс,Resale,3285,2020-06-23T02:40:38.109382Z,"В продаже двухкомнатная квартира на 4 этаже. В квартире произведена перепланировка (узаконена) сделан частичный ремонт-кухня-гостиная, спальня (обои под покраску, в гостиной потолок из гипсокартона с точечным освещением в спальне натяжной потолок), с/узел кафель, пол-ламинат. <br>Спокойный район со всей инфраструктурой, маркеты, д. сады, школа. До пл. Станиславского 5 минут пешком. До метро Карла Маркса 20 минут. <br>Квартира без обременений, 2 взрослых собственника.<br>ТОРГ!!!",44.3 м²,,,,,654.0,4/5,44.3 м²,44.3,4,8,2661979900,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2661979900,267.0,3 000 000 ₽,67 720 ₽ за м²,67720,3000000,Apartment,2020-06-23T02:40:38.109382Z,78,Listing,2,2.0,2020-12-19T09:24:04.646316+03:00,1949513770,2020-06-22T08:23:36.066243+03:00,2020-11-19T09:24:04.646316+03:00,1.614,267.0,#FF0000,Площадь Маркса,"2-комн. квартира, 44.3 м², 4/5 эт.",2020-11-19T06:33:57.187654Z
"Новосибирская область, Искитим, Юбилейный проспект",32229857,Отдел продаж,Resale,3252,2020-10-22T06:19:37.995872Z,АКЦИЯ!!!! Успейте купить квартиру со скидкой . ЖК Юбилейный !!!! Открыты новые продажи дом на ГАИ. Предлагается к продаже отличная квартира в новом строящемся доме. Квартира находится на 3 этаже.Срок сдачи дома 4 квартал 2021 г. Головной офис застройщика. отдел продаж. г. Бердск.Комсомольская 6б,68 м²,,,,,,3/9,68 м²,68.0,3,7,2947871535,Sale,/2-komnatnaya-kvartira-na-prodazhu-iskitim-2947871535,,2 600 000 ₽,38 235 ₽ за м²,38235,2600000,Apartment,2020-10-22T06:19:37.995872Z,78,Listing,2,2.0,2020-12-21T10:47:17.303422+03:00,2015380790,2020-10-22T09:08:50.602593+03:00,2020-11-21T10:47:17.303422+03:00,,,,,"2-комн. квартира, 68 м², 3/9 эт.",2020-11-21T07:56:27.403318Z
,188663210,"Квартал «Авиатор», застройщик Брусника",New,3285,2020-09-10T14:41:43.771888Z,"Двухкомнатная квартира в квартале «Авиатор». <br>                  ОБЪЯВЛЕНИЕ ОТ ЗАСТРОЙЩИКА. Покупка квартиры защищена банком.<br>Квартиру можно купить онлайн.<br>Двухкомнатная квартира в ЖК «Авиатор» — это квартира с объединенной кухней-гостиной, двумя отдельными спальнями, просторной ванной комнатой и гостевым санузлом. Предусмотрены дополнительные ниши под хранение вещей, гардеробные или постирочные комнаты. Есть варианты планировок с французским балконом, протяжённым открытым балконом, глубокой или прогулочной террасой. Купить двухкомнатную квартиру выгодно напрямую от застройщика Брусника. <br>На сдаче в 2-комнатных квартирах ЖК «Авиатор» выполнена отделка под чистовую. Стены выровнены и оштукатурены, на полу ー цементно-песчаная стяжка. В квартирах установлены розетки, выключатели, приборы учёта. Сделаны выводы под сантехнику и разводка электрики. Радиаторы установлены в каждой комнате и оборудованы терморегулятором. Нет стояков и вертикальных коммуникаций. В межкомнатных стенах и полу проложена шумоизоляция. В квартирах установлены пластиковые окна и надёжная сейф-дверь с замком. Отделка под чистовую экономит время и затраты на ремонт. Она включена в стоимость квартиры и не требует замены. <br>ЖК «Авиатор» расположен на пересечении улицы Аэропорт и Мочищенского шоссе, рядом с остановками «Байкальская», «Жуковского» и «Городской аэропорт», в 7 минутах ходьбы от сквера им. Чаплыгина и 10 минутах от крупной транспортной магистрали – Красного проспекта. До станции метро «Заельцовская» и площади «Калинина» – около 10 минут на автомобиле. Сформированная инфраструктура локации – школы, детские сады, магазины, спортивный стадион – делают жизнь в квартале комфортной. Первые новостройки в районе Аэропорта Северного сдаются в 3 квартале 2023 года. <br>«Авиатор» в Новосибирске строит компания Брусника. ЖК состоит из 11 домов. В центре квартала расположены 6-8-этажные урбан-виллы и 9-этажные парные дома с общим холлом. По периметру они отделены от городских улиц двумя секционными домами от 6 до 18 этажей со стилобатом и паркингом. Расположенная рядом школа будет интегрирована в проект при помощи элементов благоустройства и общественных пространств. Первая очередь строительства ЖК «Авиатор» включает возведение двух одноподъездных урбан-вилл и двух подъездов секционного дома, расположенного по улице Аэропорт. <br>Купить 2-комнатную в новостройках вблизи Красного проспекта Новосибирске выгодно с использованием программ покупки и сервисов от застройщика Брусника: <br>— ипотека 5,85% по госпрограмме от ПАО Промсвязьбанк;<br>— ипотека с отсрочкой платежей на год от ПАО Сбербанк;<br>— беспроцентная рассрочка на квартиру;<br>— обмен своей квартиры на новую.<br>Получить одобрение ипотеки или рассрочку, а также осуществить обмен квартиры можно онлайн. Запишитесь на онлайн презентацию по телефону или на сайте.<br>            № квартиры в нашей базе: НСК17350.",69.8 м²,1027376811.0,Квартал «Авиатор»,1027376811.0,Квартал «Авиатор»,653.0,3/16,69.8 м²,69.8,3,9,2853094179,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2853094179,260.0,5 500 000 ₽,78 797 ₽ за м²,78797,5500000,Apartment,2020-09-10T14:41:43.771888Z,78,Listing,2,2.0,2020-12-17T07:25:59.335612+03:00,1992512366,2020-09-10T17:32:13.823914+03:00,2020-11-25T10:21:01.57696+03:00,2.459,260.0,#FF0000,Заельцовская,"2-комн. квартира, 69.8 м², 3/16 эт.",2020-11-25T07:29:59.472182Z
"Новосибирск, Троллейная улица, 1",127575209,ЖИЛФОНД,Resale,3285,2020-10-20T06:15:07.145108Z,"Ленинский район, г.Новосибирск, ул. Троллейная.  Продается однокомнатная квартира улучшенной планировки. Солнечная, светлая, уютная  квартира<br>Санузел раздельный. Батареи поменяны и перекрываются. Пол коридор+ кухня покрыт кафелем.<br>Прекрасная развязка. До метро ст. Студенческая 15 мин на любом транспорте.<br>Срочная, чистая продажа.<br>Возможен обмен на вашу недвижимость.<br>	<br>	При звонке, пожалуйста, сообщите номер варианта - <br>       JV000010065053",42.4 м²,,,,,654.0,6/12,42.4 м²,42.4,6,7,2942794856,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2942794856,267.0,3 050 000 ₽,71 934 ₽ за м²,71934,3050000,Apartment,2020-10-20T06:15:07.145108Z,78,Listing,1,1.0,2020-12-19T09:40:30.888814+03:00,2023174339,2020-10-20T09:00:55.751078+03:00,2020-12-06T13:15:40.143654+03:00,2.505,267.0,#FF0000,Площадь Маркса,"1-комн. квартира, 42.4 м², 6/12 эт.",2020-12-06T10:24:40.939043Z
"Новосибирская область, Барабинск, улица Кирова, 7А",71707912,Яна,Resale,3266,2019-07-13T00:37:45.600731Z,"3 х комнатная квартира 54 кв.м. с ремонтом, совмещенный санузел. в Барабинске, ул. Кирова,д.7а.<br> Отличный вариант как для семей с детьми, так и для пенсионеров, т.к.  все рядом поликлиника, детский сад , магазины. Рассмотрю обмен на квартиру в Новосибирске. Торг реальному покупателю возможен.",54 м²,,,,,,1/3,54 м²,54.0,1,6,1605575652,Sale,/3-komnatnaya-kvartira-na-prodazhu-barabinsk-1605575652,,1 250 000 ₽,23 148 ₽ за м²,23148,1250000,Apartment,2019-07-13T00:37:45.600731Z,78,Listing,3,3.0,2020-12-21T11:03:37.543937+03:00,1766088517,2019-07-12T07:07:51.171878+03:00,2020-11-21T11:03:37.543937+03:00,,,,,"3-комн. квартира, 54 м², 1/3 эт.",2020-11-21T08:12:40.935053Z
"Новосибирск, улица Сибиряков-Гвардейцев, 58/1",125919094,Роман,Resale,3285,2020-11-19T06:56:45.28708Z,"В продаже 2-комнатная квартира в общежитие.<br>По документам оформлена как обычная квартира, возможно купить в ипотеку!<br>Квартира в хорошем состоянии, теплая и сухая, при продаже остается мебель.<br>Есть вопросы? Звоните!",47.1 м²,,,,,655.0,1/9,47.1 м²,47.1,1,26,3017126216,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3017126216,267.0,2 300 000 ₽,48 832 ₽ за м²,48832,2300000,Apartment,2020-11-19T06:56:45.28708Z,78,Listing,2,2.0,2020-12-19T09:47:59.566055+03:00,2036186243,2020-11-19T09:44:32.954258+03:00,2020-11-19T09:47:59.566055+03:00,4.687,267.0,#FF0000,Площадь Маркса,"2-комн. квартира, 47.1 м², 1/9 эт.",2020-11-19T06:57:02.33387Z
"Новосибирск, улица Мясниковой, 8/1",129463287,Жилфонд,Resale,3285,2020-11-16T13:37:32.999783Z,"Предлагается к показу и приобретению светлая, очень теплая квартира в новом кирпичном доме. Без дизайнерских изысков,но...в квартире идеальная чистота, что немаловажно в  современных условиях бытия. Уютная кухня располагает к приятным семейным чаепитиям. Комнаты изолированы, удобный коридор, в котором есть место небольшой гардеробной-кладовой.Лоджия на 2 комнаты,хоть и не застеклена, но имеет достаточно места, например, для выращивания цветов и огородной зелени(при желании поогородничать, не выходя из дома). Чистота в подъезде, лифт в аккуратнейшем состоянии, добропорядочные соседи, хорошая управляющая компания. Удобное для проживания место. Парковки всегда свободны.Рядом школы, магазины, дет.сады.<br>Продажа под различные формы расчета: Ипотека, Мат.капитал,Наличные. Вариант обменный, можем рассмотреть обмен на Вашу 1 квартиру в том же районе + доплата.<br>Звоните и выбирайте комфортное жилье!!! Показ в удобное для Покупателя время!!!",45.6 м²,,,,,648.0,2/10,45.6 м²,45.6,2,12,3010429994,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3010429994,,3 300 000 ₽,72 368 ₽ за м²,72368,3300000,Apartment,2020-11-16T13:37:32.999783Z,78,Listing,2,2.0,2020-12-16T16:26:49.273243+03:00,2037288107,2020-11-16T16:25:56.40569+03:00,2020-11-20T11:19:13.86355+03:00,,,,,"2-комн. квартира, 45.6 м², 2/10 эт.",2020-11-20T08:28:39.021077Z
"Новосибирск, улица Титова, 254, подъезд 3",16935524,Ирина,Resale,3285,2020-11-19T07:20:24.279199Z,"Очень уютная двухкомнатная студия с большой лоджией. Развитая инфраструктура: детский сад - 100 метров, большая новая школа - 500 метров, остановки общественного транспорта, магазины все в шаговой доступности (близко). Большое количество новых детских площадок, рядом находится стадион и бассейн ""Заря"". Удачное расположение квартиры в доме. Прекрасное, спокойное место для жизни. Возможен небольшой торг, с продажей не торопимся.",41.5 м²,,,,,654.0,5/12,41.5 м²,41.5,5,4,3017188626,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3017188626,,3 100 000 ₽,74 699 ₽ за м²,74699,3100000,Apartment,2020-11-19T07:20:24.279199Z,78,Listing,2,2.0,2020-12-19T10:11:22.497713+03:00,2018811163,2020-11-19T10:05:13.893517+03:00,2020-11-19T10:11:22.497713+03:00,,,,,"2-комн. квартира, 41.5 м², 5/12 эт.",2020-11-19T07:20:26.358329Z
"Новосибирск, Сухарная улица, 39",1078934,Пользователь,Resale,3285,2020-08-28T04:19:16.230528Z,"Продается однокомнатная квартира в экологически чистом районе города. очень интересная цена. квартира очень теплая. через дорогу находиться Заельцовский бор, пляж, зоопарк. до метро 10-15 минут езды",30 м²,,,,,653.0,1/2,30 м²,30.0,1,0,2821853095,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2821853095,268.0,1 650 000 ₽,55 000 ₽ за м²,55000,1650000,Apartment,2020-08-28T04:19:16.230528Z,78,Listing,1,1.0,2020-12-27T18:39:44.667608+03:00,2004195483,2020-08-28T07:09:58.877781+03:00,2020-11-27T18:39:44.667608+03:00,2.209,268.0,#008000,Площадь Гарина-Михайловского,"1-комн. квартира, 30 м², 1/2 эт.",2020-11-27T15:48:46.451712Z
