address,agencyId,agencyName,apartmentSaleType,cityId,createdAt,description,details,developmentId,developmentName,developmentParentId,developmentParentName,districtId,floor,floorArea,floorAreaCalculated,floorInt,galleryImagesCount,id,itemType,itemUrl,metroId,price,pricePerArea,pricePerAreaValue,priceValue,propertyType,publishDate,regionId,resultType,roadId,rooms,roomsOrdinal,sourceFinishTime,sourceId,sourceStartTime,sourceUpdateTime,station_distance,station_id,station_lineColors,station_name,title,updatedAt
"Новосибирск, Первомайский район, микрорайон Весенний, Заречная улица, 21",166050215,Квартирный Портал,Resale,3285,2020-12-02T03:16:17.272004Z,"Эта квартира для Вас!<br>Продам квартиру студию, в новом КИРПИЧНОМ доме, в молодёжном микрорайоне ""Весенний"". Теплый дом, отличный ремонт и потрясающий вид из окон на реку и природу, будет радовать вас каждый день. Зона кухни отделена от комнаты<br>На территории комплекса выполнен ландшафтный дизайн, качественное освещение как придомовой территории так и детских площадок.<br>«Весенний» это микрорайон, где есть все для качественной жизни, его заметно отличает удобное расположение и хорошая транспортная доступность, высокоразвитая инфраструктура, включающая в себя: новую среднюю школу, действующий и строящийся детские сады, магазины и предприятия услуг, а также горнолыжный комплекс ""Иня"". Напротив микрорайона по ул. Первомайская открылся новый ТРЦ ""Быстромолл"". Удобная транспортная развязка как на автомобиле так и на общественном транспорте, в дали от шумных дорог. В шаговой доступности электричка, на станции ""Разъезд Иня"" или ""Новогодняя"", 10 маршруток и 4 автобуса позволят Вам попасть в любой конец города. Для автомобилей всегда есть парковочные места на наземной бесплатной парковке или подземных паркингах. Звоните!!! Рассмотрим все варианты.<br>Помощь в получении Ипотечного решения.<br>При звонке назовите номер объекта в базе<br>stroyfond-1503334",27 м²,,,,,657.0,13/14,27 м²,27.0,13,15,3046353618,Sale,/kvartira-na-prodazhu-novosibirsk-3046353618,,2 800 000 ₽,103 704 ₽ за м²,103704,2800000,Apartment,2020-12-02T03:16:17.272004Z,78,Listing,,Студия,,2021-01-01T06:07:15.208731+03:00,2021758220,2020-12-02T06:06:50.813731+03:00,2020-12-02T06:07:15.208731+03:00,,,,,"Квартира-студия, 27 м², 13/14 эт.",2020-12-02T03:16:18.112178Z
"Новосибирск, Рябиновая улица, 10/1",166050215,Квартирный Портал,Resale,3285,2020-12-02T03:16:17.269809Z,"Предлагается к продаже отличная трехкомнатная квартира.<br>В квартире сделан качественный ремонт, заходи и живи!! Делали ремонт для себя, все продумано до мелочей!! На полу положена пробка , по всей квартире. Каменные подоконники. Балкон утеплен. В квартире 2 сан.узла. Окна выходят на две стороны. Вид на город и вид на берёзовую рощу. Есть общий тамбур на две квартиры, что очень удобно.<br>В подарок покупателю остается мебель, бытовая техника - по договоренности.<br>Дом расположен в экологически чистом районе города. Рядом школа, детский сад, детская поликлиника и множество магазинов.<br>В 15 минутах ходьбы две лыжные базы (горная и беговая), каток в сосновом бору. В 5 минутах на машине Бугринский пляж. Во дворе дома детская площадка, большая парковка вокруг дома и всегда достаточно свободных парковочных мест. Также рядом с домом расположен подземный паркинг с возможностью аренды парковочного места для машины.<br>Удобная транспортная развязка.<br>Квартиру возможно купить, как за наличный расчёт, так и с привлечением заёмных средств и средств материнского капитала. Поможем получить ипотечное решение!!! ЗВОНИТЕ ПРЯМО СЕЙЧАС! Приходите на просмотр! Покажем в удобное для Вас время!<br>stroyfond-1499250",83 м²,,,,,650.0,15/17,83 м²,83.0,15,28,3046353617,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-3046353617,,5 600 000 ₽,67 470 ₽ за м²,67470,5600000,Apartment,2020-12-02T03:16:17.269809Z,78,Listing,,3,3.0,2021-01-01T06:07:16.231883+03:00,2021673585,2020-12-02T06:06:52.779463+03:00,2020-12-02T06:07:16.231883+03:00,,,,,"3-комн. квартира, 83 м², 15/17 эт.",2020-12-02T03:16:17.564973Z
"Новосибирск, Бронная улица, 39/1",147244801,Отдел Продаж Недвижимости,Resale,3285,2020-10-02T06:12:12.533287Z,"Огромная двухкомнатная квартира с хорошим ремонтом. Ремонт сделан полностью из высококачественных материалов с соблюдением всех правил качественного ремонта( делали для себя , с любовью)! Звоните, покажем в любое удобное для вас время! ",63.1 м²,,,,,655.0,9/10,63.1 м²,63.1,9,18,2902637994,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2902637994,,2 950 000 ₽,46 751 ₽ за м²,46751,2950000,Apartment,2020-10-02T06:12:12.533287Z,78,Listing,,2,2.0,2021-01-01T06:12:53.166574+03:00,2015770356,2020-09-30T05:52:18.268602+03:00,2020-12-08T08:16:21.224031+03:00,,,,,"2-комн. квартира, 63.1 м², 9/10 эт.",2020-12-08T05:25:45.187816Z
"Новосибирск, улица Котовского, 28/1",173701179,Макромир,Resale,3285,2020-12-02T11:17:10.793828Z,"В продаже 2-комнатная квартира в хорошем районе.<br>Все необходимое рядом: школа и детский сад, транспорт, магазины - все в шаговой доступности.<br>Квартира теплая. Окна пластиковые. Удачная планировка – «ленинградка» - комнаты изолированные, раздельный санузел, кладовка, кухня – 7 кв.м.<br>Чистая продажа. 1 взрослый собственник.<br>При покупке этой квартиры по ипотеке Сбербанка – скидка -0,3% от вашей процентной ставки<br>Приглашаем на просмотр",44 м²,,,,,654.0,1/5,44 м²,44.0,1,27,3047412577,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3047412577,267.0,2 960 000 ₽,67 273 ₽ за м²,67273,2960000,Apartment,2020-12-02T11:17:10.793828Z,78,Listing,,2,2.0,2021-01-01T14:08:08.463377+03:00,2073241687,2020-12-02T14:07:44.687393+03:00,2020-12-08T09:43:13.474778+03:00,2.09,267.0,#FF0000,Площадь Маркса,"2-комн. квартира, 44 м², 1/5 эт.",2020-12-08T06:55:55.174766Z
"Новосибирск, улица 25 лет Октября, 8",161334812,Egor Kolomeytsev,Resale,3285,2020-11-17T23:39:37.446078Z,"Объявление от риэлтора! Агентствам: пожалуйста, приводите Ваших клиентов, всегда рады! В продаже прекрасная, теплая, уютная квартира в доме классической кирпичной кладки.<br>Квартира граничит с соседями 1 несущей стеной. Звукоизоляция выше всяких похвал!<br>Тамбур на 2 квартиры.<br>Большая кухня, просторная, светлая комната, позволят с комфортом разместиться небольшой дружной семье.<br>Коридор функционален - позволяет установить шкаф-купе, комод и прочее.<br>В санузле кафель, во всей квартире ламинат.<br>В подарок новому хозяину останется кухонный гарнитур и корпусная мебель.<br>1 взрослый собственник.<br>Без обременений.<br>Приглашаем на просмотр!",40 м²,,,,,651.0,5/9,40 м²,40.0,5,13,3013945038,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-3013945038,271.0,3 550 000 ₽,88 750 ₽ за м²,88750,3550000,Apartment,2020-11-17T23:39:37.446078Z,78,Listing,,1,1.0,2020-12-30T09:28:38.023692+03:00,2042685052,2020-11-18T02:30:12.406922+03:00,2020-12-03T11:35:19.537262+03:00,3.371,271.0,#008000,Берёзовая роща,"1-комн. квартира, 40 м², 5/9 эт.",2020-12-03T08:44:47.885411Z
"Новосибирск, Бронная улица, 21/3, подъезд 1",176123877,"ООО ""Новосибирскстрой-Недвижимость+""",Resale,3285,2020-12-04T04:52:37.378097Z,"Продается 2-к студия в мкр. «Просторный». Отличный ремонт.<br>2 минут ходьбы до остановке, до метро 25 минут на транспорте. Школа, детский сад, супермаркет, парк имени «Синягина»: все в шаговой доступности. ",42 м²,,,,,655.0,10/10,42 м²,42.0,10,11,3051433421,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-3051433421,,2 300 000 ₽,54 762 ₽ за м²,54762,2300000,Apartment,2020-12-04T04:52:37.378097Z,78,Listing,,1,1.0,2021-01-03T07:43:34.207173+03:00,2051044832,2020-12-04T07:43:09.567629+03:00,2020-12-04T09:25:13.562744+03:00,,,,,"1-комн. квартира, 42 м², 10/10 эт.",2020-12-04T06:34:41.139054Z
"Новосибирская область, Новосибирский район, Кудряшовский сельсовет, посёлок Приобский, Олимпийская улица, 2Б",130694841,"ООО ""Твоя Планета""",Resale,3282,2020-12-02T11:26:33.60213Z,"Дом сдан, газ подведен, в квартире тепло, можно заходить на ремонт. Светлая, большая комната с двумя окнами, удобно разделить на две зоны: кухня и жилая комната. Есть вместительная кладовая, большой, просторный совмещенный санузел. Транспортная доступность- направление Кудряши, маршрутное такси и автобусы ходят регулярно. Поселок находится в живописном месте, рядом бор, река.",32 м²,,,,,,2/3,32 м²,32.0,2,11,3047434084,Sale,/1-komnatnaya-kvartira-na-prodazhu-kudryashovskiy-3047434084,,1 500 000 ₽,46 875 ₽ за м²,46875,1500000,Apartment,2020-12-02T11:26:33.60213Z,78,Listing,,1,1.0,2021-01-01T14:17:28.680828+03:00,2071031086,2020-12-02T14:17:04.362091+03:00,2020-12-02T14:17:28.680828+03:00,,,,,"1-комн. квартира, 32 м², 2/3 эт.",2020-12-02T11:26:47.473019Z
"ул. Дуси Ковальчук, д. 242/1, секция 1-2",68836356,ЕВРОДОМ,New,3285,2019-11-16T01:32:33.239428Z,"В продаже полноценная двухкомнатная квартира в центре города по линии метро.<br>Красивый дом статуса ""комфорт плюс"".<br>Квартира с хорошей планировкой. Она Вам обязательно понравится.<br>Вместительная прихожая площадью 11,7 кв.м. оснащена местом для гардеробного шкафа и не позволит ютиться Вашим гостям на входе в квартиру. Просторная гостиная с двумя окнами и балконом. Раздельный сан. узел. Ванная комната достойных размеров 3,9 кв. метров с местом для установки стиральной машинки. Уютная кухня и спальная.<br>Отличный вариант как для вложения инвестиций, так и для комфортного проживания ВАШЕЙ семьи.<br>У жилого комплекса Покровский целая масса преимуществ.<br>+ Площадь Калинина находящаяся на пересечении ул. Красный проспект и Дуси Ковальчук — двух структурообразующих магистралей.<br>+ Две станции метро в пешей доступности. м. Заельцовская, м. Гагаринская.<br>+ Отличная развязка наземного транспорта.<br>+ Развитая инфраструктура. Детские сады (Ясли сад №59 ""Золотой петушок"" практически во дворе комплекса), школы (200 м. до ближайшей школы № 120), лицей, парки отдыха, торговые центры, кинотеатры, фитнес залы, зоопарк, детская и взрослая поликлиника, супермаркет домашней еды «Бахетле», кофейни «Traveler's Coffee» и «Кофе Хауз».<br>+ Придомовая охраняемая территория с видео наблюдением .<br>+ Современная детская игровая площадка-счастливое детство Вашего ребенка.<br>+ Вторая линия от дороги.<br>+ Подземный трёхуровневый паркинг с лифтом.<br>+ Наличие отдельно стоящих гаражных боксов с роль ставнями.<br>+ Наличие кладовых.<br>+ Красивое исполнение фасада здания из керамогранита с подсветкой.<br>+ Высокое качество строительства и чистовой отделки.<br>+ Витражное остекление балконов в подарок.<br>УСПЕЙТЕ ВЫГОДНО ПРИОБРЕСТИ ЖИЛЬЕ В ЦЕНТРЕ ГОРОДА ПО ЛИНИИ МЕТРО !!!!<br>* ИНДИВИДУАЛЬНЫЙ ПОДХОД К КАЖДОМУ КЛИЕНТУ<br>* Помощь в получении ипотечного решения.",75.1 м²,39510.0,ЖК «Покровский»,39510.0,ЖК «Покровский»,653.0,20/24,75.1 м²,75.1,20,6,2018148050,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2018148050,260.0,3 600 000 ₽,47 936 ₽ за м²,47936,3600000,Apartment,2019-11-16T01:32:33.239428Z,78,Listing,,2,2.0,2021-01-01T14:17:58.133074+03:00,1826280989,2019-11-15T16:31:22.143697+03:00,2020-12-02T14:17:58.133074+03:00,0.945,261.0,#FF0000,Гагаринская,"2-комн. квартира, 75.1 м², 20/24 эт.",2020-12-02T11:27:14.114478Z
"Новосибирск, Октябрьский район, микрорайон Закаменский, 14",166050215,Квартирный Портал,Resale,3285,2020-11-02T03:13:13.44422Z,"Предлагается к продаже прекрасная 1- комнатная квартира с мебелью:<br>-будущему собственнику остается кухонный гарнитур, вся техника, гардеробная, шкафы и зоны хранения. Все что нужно для проживания!<br>Большая оборудованная застекленная лоджия с отличным видом на город!<br>Квартира солнечная и очень теплая ( зимой перекрывают батареи).<br>Район развит, в пешей доступности остановка, метро Березовая Роща и ТЦ Сибирский мол, парк.<br>Приглашаем за покупкой!<br>Полное сопровождение сделки, помощь в получении ипотечного решения!<br>При звонке назовите номер объекта в базе<br>stroyfond-1437203",34.8 м²,,,,,650.0,17/18,34.8 м²,34.8,17,13,2975691515,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2975691515,271.0,3 575 000 ₽,102 730 ₽ за м²,102730,3575000,Apartment,2020-11-02T03:13:13.44422Z,78,Listing,,1,1.0,2021-01-01T06:25:21.393154+03:00,2021144482,2020-11-02T06:03:50.632971+03:00,2020-12-02T06:25:21.393154+03:00,0.698,271.0,#008000,Берёзовая роща,"1-комн. квартира, 34.8 м², 17/18 эт.",2020-12-02T03:34:23.401712Z
"Новосибирск, Первомайский район, микрорайон Весенний, Заречная улица, 13",166050215,Квартирный Портал,Resale,3285,2020-11-02T03:13:13.995637Z,"КВАРТИРА В ЗАДАТКЕ<br>В продаже 1-комнатная квартира в кирпичном доме, с ремонтом, кухонный гарнитур остается в подарок новому хозяину, панорамное остекление лоджии.<br>Дом расположен в молодом микрорайоне, в 3 минутах ходьбы два детских сада и новая, современная школа, которая была открыта в 2018 году, обучение проходит только в первую смену. Отличная транспортная развязка, рядом остановка, 14 маршрутов общественного транспорта доставят Вас в любую часть города. В шаговой доступности остановка электричек-15 минут и Вы, минуя пробки, оказывается в центре города. Внутри микрорайона супермаркеты, аптеки, салоны красоты, медицинские центры, детские развивающие центры, детский бассейн. На противоположенном берегу реки горнолыжный склон ""Иня"", тенисный корт и Планетарий. Звоните, покажем в удобное для Вас время!<br>При звонке сообщите номер объекта<br>stroyfond-684382",35.3 м²,,,,,657.0,2/10,35.3 м²,35.3,2,18,2975691525,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-2975691525,,2 800 000 ₽,79 320 ₽ за м²,79320,2800000,Apartment,2020-11-02T03:13:13.995637Z,78,Listing,,1,1.0,2021-01-01T06:25:21.298503+03:00,2021815486,2020-11-02T06:03:49.264432+03:00,2020-12-02T06:25:21.298503+03:00,,,,,"1-комн. квартира, 35.3 м², 2/10 эт.",2020-12-02T03:34:24.312636Z
"Новосибирск, Первомайская улица, 234",166050215,Квартирный Портал,Resale,3285,2020-11-02T03:13:20.162805Z,"Эта квартира для Вас!<br>Продам классическую двухкомнатную квартиру, окна выходят на южную сторону, в молодёжном микрорайоне ""Весенний"".<br>Теплый кирпичный дом. Потрясающий вид будет радовать вас каждый день. Кухня делает квартиру более современной и однозначно поможет увеличить количество времени проведенного с родными и близкими в уютной обстановке. В отделки квартиры использовались очень качественные дорогие материалы.<br>На территории комплекса выполнен ландшафтный дизайн, качественное освещение как придомовой территории так и детских площадок.<br>«Весенний» это микрорайон, где есть все для качественной жизни, его заметно отличает удобное расположение и хорошая транспортная доступность, высокоразвитая инфраструктура, включающая в себя: новую среднюю школу, два действующих детских сада, магазины и предприятия услуг, а также горнолыжный комплекс ""Иня"". Напротив микрорайона по ул. Первомайская открылся новый ТРЦ ""Быстромолл"".<br>Удобная транспортная развязка как на автомобиле так и на общественном транспорте, в дали от шумных дорог. В шаговой доступности электричка, на станции ""Разъезд Иня"" или ""Новогодняя"", 10 маршруток и 4 автобуса позволят Вам попасть в любой конец города. Для автомобилей всегда есть парковочные места на наземной бесплатной парковке или подземных паркингах.<br>Дом построен из кирпича высокого качества, выпущенных на европейском оборудовании завода «Ликолор», входящего в состав холдинга ""Первый строительный фонд"".<br>Идеальное место для комфортной жизни. Переезжайте и убедитесь в этом сами!<br>- Звоните!!!<br>- Рассмотрим все варианты.<br>- Помощь в получении Ипотечного решения.<br>При звонке назовите номер объекта в базе<br>stroyfond-1433463",56.4 м²,,,,,657.0,7/10,56.4 м²,56.4,7,23,2975691683,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2975691683,,4 550 000 ₽,80 674 ₽ за м²,80674,4550000,Apartment,2020-11-02T03:13:20.162805Z,78,Listing,,2,2.0,2021-01-01T06:25:21.440303+03:00,2020955469,2020-11-02T06:03:55.878433+03:00,2020-12-02T06:25:21.440303+03:00,,,,,"2-комн. квартира, 56.4 м², 7/10 эт.",2020-12-02T03:34:23.963699Z
"Новосибирск, Ударная улица, 29",166050215,Квартирный Портал,Resale,3285,2020-11-02T03:13:17.585153Z,"Эта квартира для Вас!<br>Продам светлую, уютную двухкомнатную квартиру на 4 этаже, окна выходят на юго-запад, в спальном жилмассиве Станиславский. Внесен Задаток!<br>Очень развитая инфраструктура: в непосредственной близости Детские сады, Школы, Супермаркеты, Аптеки, Поликлиника, фитнесс центр. Во дворе новые спортивные и детские площадки.<br>Удачная транспортная развязка, как на автомобиле, так и на общественном транспорте, в дали от шумных дорог. В шаговой доступности остановка маршрутки и автобуса позволят добраться До станции метро ""Площадь Маркса"" за 9 минут. Для автомобилей всегда есть парковочные места на наземной бесплатной парковке.<br>Идеальное место для комфортной жизни. Переезжайте и убедитесь в этом сами!<br>- Звоните!!!<br>- Рассмотрим все варианты.<br>- Помощь в получении Ипотечного решения.<br>При звонке назовите номер объекта в базе<br>stroyfond-1433390",43.9 м²,,,,,654.0,4/9,43.9 м²,43.9,4,27,2975691631,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2975691631,267.0,2 750 000 ₽,62 642 ₽ за м²,62642,2750000,Apartment,2020-11-02T03:13:17.585153Z,78,Listing,,2,2.0,2021-01-01T06:25:21.652453+03:00,2020983092,2020-11-02T06:03:52.660841+03:00,2020-12-02T06:25:21.652453+03:00,2.739,267.0,#FF0000,Площадь Маркса,"2-комн. квартира, 43.9 м², 4/9 эт.",2020-12-02T03:34:24.264624Z
"Новосибирская область, Черепаново, улица Энергетиков, 15",100707095,Анастасия Кадникова,Resale,3241,2020-11-04T04:54:27.016232Z,"Продам квартиру в 4х квартирном доме на земле. 3 комнаты, кухня,прихожая, гардеробная, с/у совместный, небольшая веранда. Под всей площадью квартиры подвал-сухой(вода не подходит). На участке есть баня, дровник, 2 гаража. Полисадник, огород. Место тихое, рядом автобусная остановка. Возможен обмен на дом на восточной стороне.",62 м²,,,,,,1/1,62 м²,62.0,1,3,2980508348,Sale,/3-komnatnaya-kvartira-na-prodazhu-cherepanovo-2980508348,,1 800 000 ₽,29 032 ₽ за м²,29032,1800000,Apartment,2020-11-04T04:54:27.016232Z,78,Listing,,3,3.0,2021-01-03T07:46:24.806426+03:00,2037694384,2020-11-04T07:45:04.038634+03:00,2020-12-04T07:46:24.806426+03:00,,,,,"3-комн. квартира, 62 м², 1/1 эт.",2020-12-04T04:55:27.455301Z
"Новосибирская область, Черепаново, улица Союза Молодежи, 2Б",177464120,Елена Сытина,Resale,3241,2020-02-16T11:17:11.317421Z,"Продам 3хкомнатную благоустроенную в 2хквартирном доме. Газ, свет, вода. Солнечная сторона. Светлая. Тёплая.Окна пластиковые. Сан. узел раздельный. Имеется гардеробная комната. Есть небольшой огород,баня,большой гараж. В шаговой доступности школа, садик, магазины, авто и ж. д. вокзалы.Торг.",70 м²,,,,,,1/1,70 м²,70.0,1,8,2314328545,Sale,/3-komnatnaya-kvartira-na-prodazhu-cherepanovo-2314328545,,2 000 000 ₽,28 571 ₽ за м²,28571,2000000,Apartment,2020-02-16T11:17:11.317421Z,78,Listing,,3,3.0,2021-01-05T14:44:03.159218+03:00,1878157256,2020-02-16T14:07:22.952868+03:00,2020-12-06T14:44:03.159218+03:00,,,,,"3-комн. квартира, 70 м², 1/1 эт.",2020-12-06T11:53:09.684941Z
"Новосибирская область, Мошковский район, село Барлак",168001542,Венера,Resale,3262,2019-08-21T05:11:29.613562Z,"Продам 3-комнатную квартиру на земле, в двухквартирном жилом доме, по адресу Новосибирская область, Мошковский район с.Барлак, общей площадью 52,3 кв.м., жилой площадью 36,9 кв.м.  3 комнаты, коридор, кухня. Земельный участок 20 соток, гараж, баня, крытый двор, хоз. постройки. Центральное водоснабжение,печное отопление,слив в доме.Рядом магазин, автобусная остановка. Дом находится в начале села, дорога перед домом асфальтирована, рядом северный объезд, до пл. Калинина 30 км. В селе проведен газ. За домом открывается вид на живописный лес, в селе расположено озеро Большой Барлак. На участке посажены плодовые деревья и кустарники: яблоня, ранетка, вишня, смородина, черемуха.",52.3 м²,,,,,,1/1,52.3 м²,52.3,1,10,1733848420,Sale,/3-komnatnaya-kvartira-na-prodazhu-sokur-1733848420,,2 100 000 ₽,40 153 ₽ за м²,40153,2100000,Apartment,2019-08-21T05:11:29.613562Z,78,Listing,,3,3.0,2020-12-31T07:34:17.123597+03:00,1764403526,2019-08-21T08:01:11.435188+03:00,2020-12-01T07:34:17.123597+03:00,,,,,"3-комн. квартира, 52.3 м², 1/1 эт.",2020-12-01T04:43:20.602767Z
"Новосибирская область, Бердск, Микрорайон, 14",76135606,АН СибГрад,Resale,3279,2020-07-28T06:56:17.8155Z,"Квартира очень теплая и светлая, окна выходят во двор, комнаты смежные, в квартире требуется косметический ремонт.",45.1 м²,,,,,,4/5,45.1 м²,45.1,4,15,2746569981,Sale,/2-komnatnaya-kvartira-na-prodazhu-berdsk-2746569981,,1 950 000 ₽,43 237 ₽ за м²,43237,1950000,Apartment,2020-07-28T06:56:17.8155Z,78,Listing,,2,2.0,2021-01-01T06:29:04.946217+03:00,1971979594,2020-07-27T12:35:22.951278+03:00,2020-12-02T06:29:04.946217+03:00,,,,,"2-комн. квартира, 45.1 м², 4/5 эт.",2020-12-02T03:38:09.437703Z
"Новосибирск, улица Семьи Шамшиных, 45Б, подъезд 1",104716858,"АН ""Планета Недвижимости""",Resale,3285,2020-05-05T00:56:44.922365Z,"Полностью мебелированная квартира: кухонный гарнитур с встроенной бытовой техникой, холодильник, в зале стенка , в спальне встроенный шкаф, кровать.<br>Дом кирпичный, потолки 3,1 м.<br>Отличный ремонт: окна пластиковые, потолки натяжные, на полу в спальне деревянные плитки под паркет+ напольное покрытие, в зале,на кухни, в коридоре линолеум.<br>В С/узеле кафель, поменяны трубы, установлены водосчетчики.<br>В подвале кабинка 3кв.м.<br>Во дворе всегда есть парковочные места, территория огорожена.<br>В шаговой доступности школы, детские сады, институты, театр Оперы и балета, Музыкальный театр, прекрасные места отдыха: Центральный парк.<br>Магазины: Аура, Галерея, Центральный рынок.<br>Подходят все виды расчетов: ипотека, мат.кап., наличный расчет.",40 м²,,,,,649.0,1/3,40 м²,40.0,1,26,2535127575,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2535127575,263.0,3 290 000 ₽,82 250 ₽ за м²,82250,3290000,Apartment,2020-05-05T00:56:44.922365Z,78,Listing,,2,2.0,2020-12-29T12:49:10.445746+03:00,1944381036,2020-05-04T07:53:57.456998+03:00,2020-11-29T12:58:02.040811+03:00,0.836,263.0,#FF0000,Площадь Ленина,"2-комн. квартира, 40 м², 1/3 эт.",2020-11-29T10:07:30.969959Z
